,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment
43,123326971154939_939937479493880,2017-11-01 14:30:17,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/939937479493880/?type=3,"Get ready! It is never too early to begin preparations for the Northern Contaminants Program Call for Proposals, set to be released on November 15, 2017. Here are last year's guiding documents: http://ow.ly/q5aG30ghHDs","Get ready! It is never too early to begin preparations for the Northern Contaminants Program Call for Proposals, set to be released on November , . Here are last year's guiding documents:",[],Social,15,0.0,en,GovCanNorth_facebook,['ami'],neutral
44,123326971154939_956553361165625,2017-12-05 10:31:44,http://www.cbc.ca/news/canada/north/female-hunting-guide-nunavut-1.4406201,,,[],unknown,15,0.0,tl,GovCanNorth_facebook,,neutral
45,123326971154939_742364895917807,2016-12-02 17:00:23,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/742364895917807/?type=3,"The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Fill out this online survey by December 9, 2016 to have your say: http://ow.ly/rhBn306Lp0s  #NNCMySay","The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Fill out this online survey by December , to have your say:",['#NNCMySay'],Economical,14,0.0,en,GovCanNorth_facebook,"['northern', 'government']",neutral
46,123326971154939_957158301105131,2017-12-06 13:49:21,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/957158214438473/?type=3,"Interested in the future of Arctic policy? Share your views on a new approach for a stronger, sustainable Arctic future. http://ow.ly/yPIb30h3CwT #ArcticTogether 

ᐃᓱᒪᔅᓴᖅᓯᐅᕈᑎᖃᖅᐱᑦ ᓯᕗᓂᔅᓴᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᐊᑐᐊᒐᖏᓐᓂᒃ? ᑐᓴᖅᑎᑦᑎᔪᓐᓇᖅᑐᑎᑦ ᐃᓱᒪᒋᔭᕐᓂᑦ ᓄᑖᓄᑦ ᐃᓱᒪᒃᓴᖅᓯᐅᕈᑎᓂᒃ ᓴᙱᔪᒧᑦ, ᐊᑲᐅᓈᖅᑐᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᓯᕗᓂᐊᓄᑦ. http://ow.ly/7fb730h3Cyc","Interested in the future of Arctic policy? Share your views on a new approach for a stronger, sustainable Arctic future. ᐃᓱᒪᔅᓴᖅᓯᐅᕈᑎᖃᖅᐱᑦ ᓯᕗᓂᔅᓴᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᐊᑐᐊᒐᖏᓐᓂᒃ? ᑐᓴᖅᑎᑦᑎᔪᓐᓇᖅᑐᑎᑦ ᐃᓱᒪᒋᔭᕐᓂᑦ ᓄᑖᓄᑦ ᐃᓱᒪᒃᓴᖅᓯᐅᕈᑎᓂᒃ ᓴᙱᔪᒧᑦ, ᐊᑲᐅᓈᖅᑐᒧᑦ ᐅᑭᐅᖅᑕᖅᑑᑉ ᓯᕗᓂᐊᓄᑦ. c",['#ArcticTogether'],Social,14,0.0,en,GovCanNorth_facebook,"['future', 'futur']",neutral
47,123326971154939_891659834321645,2017-07-26 14:00:40,http://ow.ly/Sa4t30dW0z6,Have you seen True North Calling? This great documentary series from CBC Sports showcases the lives of resourceful people living in the North. Full episodes are available on YouTube: http://ow.ly/Sa4t30dW0z6,Have you seen True North Calling? This great documentary series from CBC Sports showcases the lives of resourceful people living in the North. Full episodes are available on YouTube:,[],Environmental,14,0.0,en,GovCanNorth_facebook,['or'],neutral
48,123326971154939_956144377873190,2017-12-04 16:43:07,http://ow.ly/egkX30h0CZf,"The Northern Contaminants Program's 2018-2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more: http://ow.ly/egkX30h0CZf","The Northern Contaminants Program's -2019 call for proposals is now open! The Government of Canada is committed to supporting governments, Northerners and scientists to better understand contaminant levels in traditionally harvested food that are important to the diet of Northern and Indigenous people. Learn more:",[],Economical,14,0.0,en,GovCanNorth_facebook,"['import', 'northern', 'government']",neutral
49,123326971154939_867689893385306,2017-06-23 15:00:16,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/867689893385306/?type=3,"Congratulations to partners involved in the development of the Nunavut Wellness Agreement. Through this agreement, the Government of Canada will provide funding to the Government of Nunavut for community-based programs covering four broad areas: healthy children, families and communities; healthy living; mental wellness; and home and community care. Learn more about the Nunavut Wellness Agreement:  http://ow.ly/V5lA30cQH0B","Congratulations to partners involved in the development of the Nunavut Wellness Agreement. Through this agreement, the Government of Canada will provide funding to the Government of Nunavut for community-based programs covering four broad areas: healthy children, families and communities; healthy living; mental wellness; and home and community care. Learn more about the Nunavut Wellness Agreement:",[],Social,14,0.0,en,GovCanNorth_facebook,"['ami', 'health', 'children', 'community', 'healthy ']",neutral
50,123326971154939_950676278420000,2017-11-23 15:30:15,http://ow.ly/yKxX30gMkHo,"The short film 'I Was Born There' shows the beauty of Torngat Mountains National Park and the deep cultural connections Inuit have with this traditional land. 
http://ow.ly/yKxX30gMkHo   (English)
http://ow.ly/KEeA30gMkFm (Inuktitut) 
#IndigenousLanguages",The short film 'I Was Born There' shows the beauty of Torngat Mountains National Park and the deep cultural connections Inuit have with this traditional land. (English) (Inuktitut),['#IndigenousLanguages'],Environmental,14,0.4,en,GovCanNorth_facebook,"['eau', 'park', 'or']",positive
51,123326971154939_949642388523389,2017-11-21 11:01:12,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/949642388523389/?type=3,"Today is World Fisheries Day! Fish are a staple in many traditional Indigenous diets in Canada. Learn more about how First Nation communities are working with the Government of Canada to protect fish against the effects of climate change. For example, the Dehcho in the Northwest Territories are monitoring mercury levels found in fish in their region. http://ow.ly/v0JK30gIPT1","Today is World Fisheries Day! Fish are a staple in many traditional Indigenous diets in Canada. Learn more about how First Nation communities are working with the Government of Canada to protect fish against the effects of climate change. For example, the Dehcho in the Northwest Territories are monitoring mercury levels found in fish in their region. 1",[],Environmental,13,0.0,en,GovCanNorth_facebook,"['fisheries ', 'climat', 'government', 'climate change', 'climate', 'mer', 'or']",neutral
52,123326971154939_942859655868329,2017-11-07 16:30:10,http://ow.ly/zgs030gqonc,"The Inuit Circumpolar Council represents Inuit from Alaska (USA), Yukon, Northwest Territories, Nunavut (Canada), Greenland (Denmark), and Chukotka (Russia). Watch their 40th Anniversary Commemorative Video to learn about the Council's mandate and history: http://ow.ly/zgs030gqonc   Inuit Circumpolar Council Canada","The Inuit Circumpolar Council represents Inuit from Alaska (USA), Yukon, Northwest Territories, Nunavut (Canada), Greenland (Denmark), and Chukotka (Russia). Watch their th Anniversary Commemorative Video to learn about the Council's mandate and history: c Inuit Circumpolar Council Canada",[],Social,13,0.0,en,GovCanNorth_facebook,['inuit'],neutral
53,123326971154939_945237532297208,2017-11-12 11:30:24,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/945237532297208/?type=3,"Torngat means ""a place of spirits"" in Inuktitut. Witness the fusion of land and culture as you walk through centuries-old paths and hear the sacred stories of Inuit ancestors at Torngat Mountains National Park, in Newfoundland and Labrador. http://ow.ly/FIOc30gv881 #IndigenousLanguages","Torngat means ""a place of spirits"" in Inuktitut. Witness the fusion of land and culture as you walk through centuries-old paths and hear the sacred stories of Inuit ancestors at Torngat Mountains National Park, in Newfoundland and Labrador. 881",['#IndigenousLanguages'],Social,13,0.0,en,GovCanNorth_facebook,"['culture', 'inuit']",neutral
54,123326971154939_938577626296532,2017-10-29 22:20:05,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/938577626296532/?type=3,"Check out the latest photos of the Canadian High Arctic Research Station construction in Cambridge Bay, Nunavut: http://ow.ly/AuWr30gbf1R","Check out the latest photos of the Canadian High Arctic Research Station construction in Cambridge Bay, Nunavut:",[],Economical,13,0.0,en,GovCanNorth_facebook,['arctic'],neutral
55,123326971154939_968895789931382,2017-12-29 12:30:05,https://www.facebook.com/angryinuk/videos/10155980206676950/,A must see!,A must see!,[],unknown,13,0.0,et,GovCanNorth_facebook,,neutral
56,123326971154939_965741143580180,2017-12-23 11:00:42,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/965741143580180/?type=3,"Check out job opportunities in Nunavut in areas such as land administration, communications, environmental regulation and more.  The Government of Canada is committed to a diverse and inclusive workforce. This recruitment campaign provides hiring preference to Inuit enrolled under the Nunavut Agreement. Visit: http://ow.ly/yni730hlXII","Check out job opportunities in Nunavut in areas such as land administration, communications, environmental regulation and more. The Government of Canada is committed to a diverse and inclusive workforce. This recruitment campaign provides hiring preference to Inuit enrolled under the Nunavut Agreement. Visit:",[],Social,13,0.0,en,GovCanNorth_facebook,['inuit'],neutral
57,123326971154939_917218841765744,2017-09-15 14:45:05,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/917218841765744/?type=3,"You are invited to a public meeting hosted by the Nutrition North Canada Advisory Board on September 24, 2017 in Kuujjuaraapik, Quebec. Info: http://ow.ly/tNuo30fbyo8","You are invited to a public meeting hosted by the Nutrition North Canada Advisory Board on September , in Kuujjuaraapik, Quebec. Info: 8",[],Environmental,12,0.0,en,GovCanNorth_facebook,['or'],neutral
58,123326971154939_706903926130571,2016-10-07 09:19:03,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/706903926130571/?type=3,"The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say: #NNCMySay http://ow.ly/60cu304VM2m","The Government of Canada wants to hear from Northerners, Indigenous peoples, and all those interested, on how to improve the Nutrition North Canada program. Complete this online survey to have your say:",['#NNCMySay'],Economical,12,0.0,en,GovCanNorth_facebook,"['northern', 'government']",neutral
59,123326971154939_891681687652793,2017-07-26 15:02:31,https://www.facebook.com/MappingtheWayYT/photos/a.416170465396366.1073741828.416169538729792/507624462917632/?type=3,,,[],unknown,12,0.0,tl,GovCanNorth_facebook,,neutral
60,123326971154939_941326026021692,2017-11-04 10:30:06,http://ow.ly/JZBR30gl2W6,"The 2017 International Aboriginal Tourism Conference is coming up next week, November 7-8, in Calgary, Alberta!
Recognize the ""Power of Aboriginal Tourism"" with this breathtaking video by Aboriginal Tourism Canada about sharing the culture and history of Northern Canada. http://ow.ly/JZBR30gl2W6","The International Aboriginal Tourism Conference is coming up next week, November -8, in Calgary, Alberta! Recognize the ""Power of Aboriginal Tourism"" with this breathtaking video by Aboriginal Tourism Canada about sharing the culture and history of Northern Canada.",[],Economical,12,0.0,en,GovCanNorth_facebook,"['aboriginal tourism', 'tourism', 'northern']",neutral
61,123326971154939_870092273145068,2017-06-27 14:13:10,https://www.facebook.com/CBCnunavut/photos/a.571076226360313.1073741829.542767749191161/1073044622830135/?type=3,,,[],unknown,11,0.0,tl,GovCanNorth_facebook,,neutral
62,123326971154939_902508706570091,2017-08-16 15:07:45,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/902507833236845/?type=3,"For World Oceans Day in the Arctic, community members of Paulatuk, Northwest Territories, came together to honour their important relationship with the Arctic Ocean.

Paulatuk is a community on the forefront of ocean protection and conservation, investing time and efforts to help designate the Anguniaqvia niqiqyuam Marine Protected Area, Canada’s first Marine Protected Area with conservation objectives based on Indigenous traditional knowledge. http://ow.ly/UoL430esD5w","For World Oceans Day in the Arctic, community members of Paulatuk, Northwest Territories, came together to honour their important relationship with the Arctic Ocean. Paulatuk is a community on the forefront of ocean protection and conservation, investing time and efforts to help designate the Anguniaqvia niqiqyuam Marine Protected Area, Canada’s first Marine Protected Area with conservation objectives based on Indigenous traditional knowledge.",[],Environmental,11,0.35625,en,GovCanNorth_facebook,"['conservation', 'oceans', 'marine', 'or']",positive
