,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url
39,BPIf3gQhIs0,1.42553E+18,"[""alpinistes"",""parcscanada"",""parcsnationauxdesmontagnes"",""refugeducolabbot"",""canada150""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5783dcd393fb4af134ebfd907d8218f2/5AFB7A30/t51.2885-15/e35/19428903_1966573896922162_7122059536394878976_n.jpg,[],0,"Voyez-vous le lieu historique national du Refuge-du-Col-Abbot dans cette superbe photo?? La construction du refuge fut achevée en . À une altitude de m, le refuge servait de pied-à-terre pour les désireux d’escalader le mont Lefroy et le mont Victoria. Appel aux alpinistes chevronnés! ",33,[],2017-01-11T09:39:32,FALSE,2017-01-11_09-39-32,parcs.canada,4141034395,
40,BPLnbnBBpAl,1.42641E+18,"[""concoursparcs"",""parcscanada"",""canada150"",""terreneuve"",""viking"",""histoire"",""voyage"",""concours""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a1d1b0858ed1188e970632d87953b9cd/5ADA1A49/t51.2885-15/e35/19367319_1890665877842008_480880343939809280_n.jpg,[],1,Participez à notre dès aujourd'hui pour une chance de gagner un voyage au lieu historique national de L'Anse aux Meadows!!! Il se situe à l'extrémité de la péninsule Great Northern de Terre-Neuve et est la plus ancienne preuve de la présence européenne en Amérique!,45,[],2017-01-12T14:43:22,FALSE,2017-01-12_14-43-22,parcs.canada,4141034395,
41,BPN_1L_BWNE,1.42708E+18,"[""pnlacswaterton"",""partagezlachaise"",""parcscanada"",""canada150"",""hiver"",""raquette"",""exploreab""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/14771362f5deedb2c4d03302bf3297cc/5AF2BEE3/t51.2885-15/e35/19425482_227297271122128_4187137267246039040_n.jpg,"[""jillianangermeier""]",0,"Quelle belle vue! Au parc national des Lacs-Waterton, l’hiver est un excellent moment pour profiter des paysages de montagnes et de la sérénité du parc! PHOTO ",69,[],2017-01-13T12:55:03,FALSE,2017-01-13_12-55-03,parcs.canada,4141034395,
42,BPP9aAcBhus,1.42763E+18,"[""lhnsignalhill"",""parcscanada"",""canada150"",""tourcabot"",""explorenl"",""terreneuve""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d84af69b9be0fe6767e8a219773b5868/5AEE41D0/t51.2885-15/e35/19367583_1555631731167415_1044077988125081600_n.jpg,"[""windcoast_photo""]",0,"Érigée entre et , la tour Cabot est le bâtiment le plus célèbre de la ville de St. John's et une des plus importantes figures emblématiques de notre pays! Signal Hill et la tour Cabot sont vite devenues les symboles du passé glorieux de cette ville. PHOTO ",32,[],2017-01-14T07:12:21,FALSE,2017-01-14_07-12-21,parcs.canada,4141034395,
43,BPTFtXNhZJH,1.42851E+18,"[""canada"",""parcscanada"",""canada150"",""banff"",""pnbanff"",""hiver"",""skier"",""ski""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/873da6495c7b54db2953b0a9560cd2a1/5AED71F5/t51.2885-15/e35/19424777_1346279708788764_2165947029505703936_n.jpg,[],1,"Ici au , un peu de neige ne nous fait pas peur! Sortez et profitez des activités hivernales offertes dans tous nos endroits! ",39,[],2017-01-15T12:22:37,FALSE,2017-01-15_12-22-37,parcs.canada,4141034395,
44,BPVjnKwheqc,1.42921E+18,"[""lhncolathabasca"",""colathabasca"",""parcscanada"",""canada150""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23290c4ba6d1ce4c4a49a496e15b2acb/5AEE68EF/t51.2885-15/e35/19367825_187806261751390_462866645509996544_n.jpg,"[""cooki3__""]",1,"Voici le lieu historique national du Col-Athabasca! Dans la langue crie, le mot Athabasca signifie là où poussent les roseaux, ce qui décrit bien le delta marécageux où la rivière Athabasca se jette dans le lac du même nom. PHOTO ",43,[],2017-01-16T11:22:23,FALSE,2017-01-16_11-22-23,parcs.canada,4141034395,
45,BPYcNB8hnpo,1.43002E+18,"[""poissonloup"",""parcscanada"",""espèceenpéril"",""canada150"",""poisson""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5bd3fea875da65fb02a59f839cafdb12/5ADFF465/t51.2885-15/e35/19424809_101221600495442_3286990509452558336_n.jpg,[],2,"Voici un ... malgré leur apparence agressive, ils le sont rarement! En fait, le poisson loup est un parent modèle qui prend très bien soin de ses oeufs tout au long de leur développement. On les retrouve dans les océans pacifique et atlantique. Malheureusement, certains membres de cette famille sont des espèces en péril. èceenpéril",13,[],2017-01-17T14:15:23,FALSE,2017-01-17_14-15-23,parcs.canada,4141034395,
46,BPa4G4hhBZG,1.4307E+18,"[""parcscanada"",""canada150"",""pnyoho"",""parcnationalyoho""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/47abf663066ca72f30948b69d7c05c16/5AECCBD5/t51.2885-15/e35/19424720_1606804776008142_4585601101490814976_n.jpg,"[""jpr.photos""]",1,"Avec des sentiers et des paysages spectaculaires, le parc national Yoho vous propose un aperçu unique des merveilles de la nature canadienne!! PHOTO .photos",49,[],2017-01-18T12:57:41,FALSE,2017-01-18_12-57-41,parcs.canada,4141034395,
47,BPdlt_ZhuIA,1.43147E+18,"[""parcscanada"",""canada150"",""randonnée"",""refugeducolabbot"",""parcsnationauxdesmontagnes""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/90c187fdc8a53b6884716a04057995dd/5AF8D4F7/t51.2885-15/e35/19366974_1532397346835342_4571815596500451328_n.jpg,"[""jmsmlr""]",0,Quelle photo étonnante d'amis qui font la randonnée jusqu'au Refuge-du-Col-Abbot!!! Il s'agit certainement d'une vue qu'on ne peut s'empêcher de partager!PHOTO  ée,47,[],2017-01-19T14:14:43,FALSE,2017-01-19_14-14-43,parcs.canada,4141034395,
48,BPgBQH9hShk,1.43215E+18,"[""parcscanada"",""canada150"",""pnkootenay"",""parcnationalkootenay"",""chutes"",""canyons"",""randonnée"",""arrièrepays"",""rivièrekickinghorse""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2c2826f6576daa92fd1d392af56e40e/5AFD3F4C/t51.2885-15/e35/19379508_949434115194968_2384767920950476800_n.jpg,[],1,Il y a tant de nouvelles surprises à découvrir au parc national Kootenay! Elorez les chutes spectaculaires et les canyons étroits ou planifiez une grande randonnée dans les sentiers de l'arrière-pays! Qu'attendez-vous??. ée èrepays èreKickingHorse,69,[],2017-01-20T12:53:48,FALSE,2017-01-20_12-53-48,parcs.canada,4141034395,
49,BPi7RipBCkI,1.43297E+18,"[""glaciers"",""canada150"",""nationalhuggingday"",""grizzly"",""ours"",""ourson"",""animal"",""viesauvage"",""parcnationaldesglaciers"",""parcscanada"",""explorecanada"",""nature"",""parcnationalcanadadesglaciers""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/57dbcd2e624b28b140d4ff25f3136ad7/5AFA41A2/t51.2885-15/e35/19436288_117597495511966_7874219012706533376_n.jpg,[],0,"Le grizzli est normalement un animal solitaire, mais pas aujourd'hui! Après tout, rien ne vaut un câlin de maman ours pour la Journée nationale des câlins!Cette adorable photo a été prise au parc national des au Canada. Les forêts denses du parc permettent à des populations de grands mammifères, d'oiseaux et d'espèces alpines de prospérer. Visitez ce parc cette année!",52,[],2017-01-21T15:59:17,FALSE,2017-01-21_15-59-17,parcs.canada,4141034395,
50,BPlrupKBdrv,1.43374E+18,"[""partagezlachaise"",""nouvelleécosse"",""canada150"",""explorecanda"",""visiteznouvelleécosse"",""canada"",""imagesducanada"",""vieaucanada"",""aventure"",""explorez"",""nature""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a73bdbd4577fda7dc2600628eb88fb27/5AECF12C/t51.2885-15/e35/19379321_681664285364878_7144850621437313024_n.jpg,"[""desfenetressurlemonde""]",2,"Qui a hâte à l’été ici? Nous adorons cette photo de , représentant l'endroit exact où montagnes et océan se taquinent au parc national des Hautes-Terres-du-Cap-Breton. pour admirer les falaises aux teintes ocres, les bateaux de pêche colorés et le littoral accidenté de la Écosse. Écosse",65,[],2017-01-22T17:41:10,FALSE,2017-01-22_17-41-10,parcs.canada,4141034395,
51,BPnz8UcBei9,1.43434E+18,"[""lundimotivation"",""canada150"",""explorecanada"",""explorebc"",""pnyoho"",""canada"",""aventure"",""vieaucanada"",""explorez"",""imagesducanada"",""voyage""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3868088b59da0ec7687d4b70ef8c4b09/5AF19217/t51.2885-15/e35/19367907_644738739063081_6145494203620130816_n.jpg,"[""stevint""]",0,"Il fait peut-être froid, mais ce n'est pas une raison pour rester à l'intérieur. Cette magnifique photo des chutes Wapta par vous donnera la motivation nécessaire pour aller jouer dehors, avec la beauté hivernale canadienne comme toile de fond.",76,[],2017-01-23T13:31:25,FALSE,2017-01-23_13-31-25,parcs.canada,4141034395,
52,BPp4Sa7BCII,1.43493E+18,"[""lhn100"",""fortanne"",""nouvelleécosse"",""canada150"",""explorecanada"",""histoire"",""canada"",""aventure"",""vieaucanada"",""imagesducanada"",""voyage""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/af5cec00a1e63f9469e4123bbf8fde04/5AFC9434/t51.2885-15/e35/19429317_282349405501958_2405798412998934528_n.jpg,[],1,"Aujourd'hui est une journée très spéciale : le e anniversaire des lieux historiques nationaux du Canada! Il n'y a pas de meilleure façon de célébrer que de visiter le lieu où tout a commencé : . Durant des siècles, ce terrain tant désiré, situé sur les rives de la rivière Annapolis en Nouvelle-Écosse, a été l’objet d’affrontements entre Écossais, Français, Premières Nations et Anglais. En , le fort situé aux abords de la rivière Annapolis en Écosse devenait le premier lieu historique national du Canada.",42,[],2017-01-24T08:47:52,FALSE,2017-01-24_08-47-52,parcs.canada,4141034395,
53,BPs5xgphnBr,1.43578E+18,"[""parcnationalcanadadesglaciers"",""canada150"",""parcscanada"",""explorecanada"",""geaidesteller"",""oiseau"",""oiseaux"",""nature"",""viesauvage"",""photographie""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/30a0ab2881ec0346a5eda29e54c5ff1e/5AEB8C9F/t51.2885-15/e35/19366951_326421314455994_4714780489255223296_n.jpg,[],1,"Un geai de Steller, l’un des emblèmes de la Colombie-Britannique, prend la pose au Parc national des Glaciers. Vous n’aurez pas de difficulté à observer ce magnifique oiseau, car il n’est normalement pas effrayé par les humains. ",59,[],2017-01-25T12:58:34,FALSE,2017-01-25_12-58-34,parcs.canada,4141034395,
54,BPvffjThJPW,1.43651E+18,"[""steveston"",""canada150"",""explorecanada"",""explorebc"",""gulfofgeorgiacannery"",""patrimoine"",""histoire"",""canada"",""aventure"",""vieaucanada"",""imagesducanada"",""voyage"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/427d05db55ea6e411041bfef17ef5191/5AEED2AC/t51.2885-15/e35/19428873_141192779767586_1078707725317177344_n.jpg,"[""vanclayton""]",1,"Construit en dans le village historique de , la conserverie Gulf of Georgia vous fera découvrir la pêche commerciale à travers les âges. Familiarisez-vous avec les diverses méthodes de pêche et de mise en conserve du poisson et découvrez de fascinantes histoires de pêche dans ce lieu historique national hors du commun. ",45,[],2017-01-26T13:06:39,FALSE,2017-01-26_13-06-39,parcs.canada,4141034395,
55,BPyJX7ShTCz,1.43725E+18,"[""bisons"",""wapitis"",""oiseaux"",""canada150"",""parcscanada"",""explorecanada"",""explorealberta"",""parcnationalelkisland"",""canada"",""aventure"",""vieaucanada"",""imagesducanada"",""voyage""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bd7a6f5b68fb2e5001aa055cd5a69f4c/5AE1313F/t51.2885-15/e35/19228740_1402774469805571_5680612200541061120_n.jpg,"[""liondany""]",0,"Des profitent du temps doux et se font dorer au soleil au parc national Elk Island! Le parc n’est pas seulement un important refuge pour les bisons, les et plus de espèces d’; c’est également un havre de paix autant pour les pique-niqueurs que les campeurs.Magnifique photo par !",30,[],2017-01-27T13:51:06,FALSE,2017-01-27_13-51-06,parcs.canada,4141034395,
56,BP07oYrBvMq,1.43804E+18,"[""canada150"",""parcscanada"",""explorecanada"",""saguenay"",""fjorddusaguenay"",""viesauvage"",""poissons"",""nature"",""ocean"",""baleine"",""baleines""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d5650689cfb73bd17afa85de9e70fd4/5AEAB831/t51.2885-15/e35/19367899_109754339644375_1411884547674472448_n.jpg,[],2,"Quel paysage grandiose! Au parc marin du Saguenay–Saint-Laurent, admirez l'immensité de la mer dans un cadre exceptionnel. Peut-être verrez-vous baleines et bélugas nageant gracieusement dans l’eau. ",85,[],2017-01-28T15:48:44,FALSE,2017-01-28_15-48-44,parcs.canada,4141034395,
57,BP3Fp5Ph73v,1.43864E+18,"[""îledebaffin"",""explorecanada"",""canada"",""canada150"",""parcscanada"",""voyage"",""nunavut""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/61fe97cf05852183aaef580aed6968c1/5ADD285D/t51.2885-15/e35/19367814_1875699116082549_3133644560484270080_n.jpg,"[""geoffbyrnephoto""]",0,"Le parc national Auyuittuq (qui se prononce « ow-you-wi-touk ») est situé à l'est de l'ÎleDeBaffin. Il y a tellement de choses à faire dans ce parc, entre autres du ski, des eéditions d'escalade, des excursions en traîneau à chiens et même des promenades en bateau!Vous serez fasciné par la beauté de ces paysages montagneux! ",56,[],2017-01-29T11:54:48,FALSE,2017-01-29_11-54-48,parcs.canada,4141034395,
58,BP53pKcB-aY,1.43943E+18,"[""randonnée"",""raquette"",""étangwesternbrook"",""parcscanada"",""pngrosmorne"",""grosmorne"",""terreneuve"",""canada"",""canada150"",""jouerdehors"",""explorecanada"",""explorenl""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2a0dd8ba09a47f1f8ed62b5030abddb/5AFD5888/t51.2885-15/e35/19379484_321849418237075_4569089649477156864_n.jpg,"[""cna_photos""]",0,"L'étang Western Brook dans le parc national du Gros-Morne est entouré de parois escarpées atteignant mètres de haut. Pour rejoindre cette magnifique destination, vous devrez suivre un sentier de km à travers des tourbières et des crêtes de calcaire. Vous aimeriez elorer Terre-Neuve-et-Labrador? Participez à notre concours Découvrez le Canada pour en avoir la chance! Détails sur notre site web - lien dans notre bio.ée ÉtangWesternBrook",66,[],2017-01-30T13:50:05,FALSE,2017-01-30_13-50-05,parcs.canada,4141034395,
59,BP8XwEKBx8N,1.44013E+18,"[""randonnée"",""kayak"",""pnforillon"",""parcscanada"",""québec"",""canada"",""canada150"",""jouerdehors"",""explorecanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6d78446c64b1d397389599e09471467b/5AEBBAF8/t51.2885-15/e35/19367259_1885191338407507_1028281910159212544_n.jpg,"[""lenezdehors"",""quebecmaritime""]",1,"La chaîne de montagnes des Appalaches donne au parc national Forillon une beauté surnaturelle. Dans ce site enchanteur, vous pourrez faire de la randonnée et du kayak à profusion, tout en admirant l’abondante faune sauvage habitant le parc Merci pour la photo, !ée ébec",85,[],2017-01-31T13:09:08,FALSE,2017-01-31_13-09-08,parcs.canada,4141034395,
60,BP-9fR4BA-A,1.44086E+18,"[""pnpacificrim"",""colombiebritannique"",""parcscanada"",""partagezlachaise"",""explorecanada"",""explorebc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9debb0054720cd67c885a0676c61f7e8/5AFB748B/t51.2885-15/e35/19367000_893697694101324_6840208702801182720_n.jpg,"[""ekgillis""]",0,"Ce n'est que lorsqu’on ralentit et qu’on se détend que l’on peut vraiment profiter de tout ce que nos parcs et lieux historiques nationaux ont à offrir. Quelle vue magnifique directement du parc national Pacific Rim!Merci pour la superbe photo, !",71,[],2017-02-01T13:17:22,FALSE,2017-02-01_13-17-22,parcs.canada,4141034395,
61,BQBjdhdhKTP,1.44159E+18,"[""ileduprinceédouard"",""ipé"",""parcscanada"",""canada150"",""explorecanada"",""plage"",""ocean"",""hivercanadien"",""hiver"",""jouerdehors"",""nature""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d4bb08c48af6ca321d1d58b28a147ef3/5AF9AF21/t51.2885-15/e35/19228847_131148190798729_5239249150612078592_n.jpg,"[""peigal1""]",0,La plage Brackley au parc national de l'Île-du-Prince-Édouard est le paradis des baigneurs en été et un véritable hâvre de paix en hiver. Profitez des jours d’hiver ensoleillés pour vous promener le long de la plage déserte. édouard É,59,[],2017-02-02T13:27:39,FALSE,2017-02-02_13-27-39,parcs.canada,4141034395,
62,BQD0BWBBMQ6,1.44223E+18,"[""montrezvotrecarte"",""canada150"",""canada"",""canada150"",""parcscanada"",""cartedécouverte"",""explorecanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4e9734c780f0b636b617e096da2725f8/5AF1F3F1/t51.2885-15/e35/19367144_129658960951708_4060510408610414592_n.jpg,"[""discovercharlottetown"",""maritime_overland"",""onemamareads"",""fatimaova"",""sarahjeanslife"",""dblakedickson"",""julzares"",""emm_provost""]",1,"Un gros merci à tous ceux qui partagent leur photo avec nous! Nous sommes très heureux de célébrer avec vous cette année dans nos parcs nationaux, parcs marins nationaux et lieux historiques nationaux. Que de plaisir! Nos mentions spéciales vont à joko1101  écouverte",52,[],2017-02-03T10:30:50,FALSE,2017-02-03_10-30-50,parcs.canada,4141034395,
63,BQF3rJSAekk,1.4428E+18,"[""unesco"",""parka"",""parcscanada"",""canada150"",""baldeneige"",""explorecanada"",""imagesducanada"",""ontario"",""ottawa"",""ottawa2017"",""canalrideau"",""rideau"",""patinage"",""hiver""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1344de3218a900960d3102c76f7a1c68/5AE965E7/t51.2885-15/e35/19424654_1943635549250561_8742222578854133760_n.jpg,"[""alt.photo""]",1,"Chaque hiver, l’historique canal Rideau, un site du patrimoine mondial de l’, devient la plus grande patinoire naturelle du monde.Aujourd'hui à h, joignez-vous à Catherine McKenna, ministre de l'Environnement et Changement Climatique, pour patiner sur le canal Rideau! La ministre vous attendra à la jonction entre le canal Rideau et le lac Dow (1000, promenade Colonel By). Vous y retrouverez des guimauves grillées, une tente oTentik de Parcs Canada et notre seule et unique mascotte, !Photo par .photo",97,[],2017-02-04T05:41:15,FALSE,2017-02-04_05-41-15,parcs.canada,4141034395,
64,BQJGv4BBjyH,1.44371E+18,"[""nature"",""sauvage"",""voyage"",""kluane"",""yukon"",""explorecanada"",""parcscanadayukon"",""canada150"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1a948009cbb776067389d661090e6779/5AF0B014/t51.2885-15/e35/19367376_1736503779981631_1942463689068118016_n.jpg,"[""taylormichaelburk""]",1,"Le parc national et réserve de parc national Kluane protège plus de km2 de spectaculaires montagnes nordiques. Les eéditions d'alpinisme dans ce décor incroyable attirent des grimpeurs du monde entier, une eérience qu’ils n’oublieront jamais.Merci pour la superbe photo, !",69,[],2017-02-05T11:50:41,FALSE,2017-02-05_11-50-41,parcs.canada,4141034395,
