,likes,mediaid,caption,url,caption_mentions,comments,id,typename,owner_username,tagged_users,date,shortcode,is_video,caption_hashtags,owner_id,video_url
36,476,1.42344E+18,"Now this is how you #ShowUsYourPass!!! This is one of our favourite so far! Do you think you can do better than @dluxphoto??? Get your FREE 2017 #DiscoveryPass now, snap a 📷 and #ShowUsYourPass! #ParksCanada #Canada150 #minions",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b3719e4d1fd869b3e267a29cd6f45be9/5AE460E5/t51.2885-15/e35/15877036_1238072952938336_7382219977689923584_n.jpg,"[""dluxphoto""]",13,2017-01-08_12-25-20,GraphImage,parks.canada,[],2017-01-08T12:25:20,BPBEdO5A6B2,FALSE,"[""showusyourpass"",""discoverypass"",""showusyourpass"",""parkscanada"",""canada150"",""minions""]",4143631778,
37,968,1.42412E+18,"Under a blanket of snow and ice, Jasper National Park’s mountains, meadows, and rivers become a wintery spectacle... Whether you enjoy snowshoeing, skiing, skating, biking or winter walking, the options for winter activities are endless in this winter wonderland! Make your #Canada150 winter adventure happen now! #ParksCanada #winterwonderland #winter #canadianwinter #Jasper #JasperNP #Jaspernationalpark",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a320d559fe8270f4ef71fa04fe900757/5AF256ED/t51.2885-15/e35/15877415_1338209532887525_5949981481215459328_n.jpg,[],2,2017-01-09_11-01-16,GraphImage,parks.canada,[],2017-01-09T11:01:16,BPDfoYtgP-2,FALSE,"[""canada150"",""parkscanada"",""winterwonderland"",""winter"",""canadianwinter"",""jasper"",""jaspernp"",""jaspernationalpark""]",4143631778,
38,598,1.42476E+18,Did you know the S.S. Klondike is designated as a National Historic Site?? It commemorates the role these sternwheelers played in the history of the #Yukon!! PHOTO 📷 @yukonhusky#ParksCanada #Canada150 #SSKlondike #SSKlondikeNHS #winter #winterwonderland #sunrise,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e4a9a67c3ac83e2348b2595fa4cd9cfa/5AEB71F2/t51.2885-15/e35/15624707_1275068719246651_1807510817285865472_n.jpg,"[""yukonhusky""]",2,2017-01-10_08-20-30,GraphImage,parks.canada,[],2017-01-10T08:20:30,BPFyBuxgEFl,FALSE,"[""yukon"",""parkscanada"",""canada150"",""ssklondike"",""ssklondikenhs"",""winter"",""winterwonderland"",""sunrise""]",4143631778,
39,684,1.42553E+18,"Can you spot Abbot Pass Refuge Cabin National Historic Site in this stunning photo?? In 1922, the hut was complete and at an altitude of 2925 metres (9,598 feet), served as a base for #mountaineers attempting to climb Mt. Lefroy and Mt. Victoria. It's the ultimate hike! #ParksCanada #MountainNationalParks #AbbotPassRefugeCabin #AbbotPass #hiking #Canada150 #AbbotPassHut",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f60d1704325d2b056c7895412c3f44d3/5AFF7954/t51.2885-15/e35/14591152_988803104584895_5416292800679378944_n.jpg,[],11,2017-01-11_09-38-17,GraphImage,parks.canada,[],2017-01-11T09:38:17,BPIfuV6ATSM,FALSE,"[""mountaineers"",""parkscanada"",""mountainnationalparks"",""abbotpassrefugecabin"",""abbotpass"",""hiking"",""canada150"",""abbotpasshut""]",4143631778,
40,718,1.4264E+18,"Enter our #ParksContest today for your chance to win a trip to the top of #Newfoundland's Great Northern Peninsula, where lies the first known evidence of European presence in the Americas: L'Anse aux Meadows National Historic Site!!! #ParksCanada #Canada150 #LAnseAuxMeadowsNHS #AnseAuxMeadowsNHS #history #viking #trip #contest",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a64c091a644703fa9fe82e3dbfbba4a8/5AF22BA5/t51.2885-15/e35/15803490_1798769933694468_7954179685871517696_n.jpg,[],11,2017-01-12_14-38-35,GraphImage,parks.canada,[],2017-01-12T14:38:35,BPLm4lTA9eF,FALSE,"[""parkscontest"",""newfoundland"",""parkscanada"",""canada150"",""lanseauxmeadowsnhs"",""anseauxmeadowsnhs"",""history"",""viking"",""trip"",""contest""]",4143631778,
41,1168,1.42708E+18,What a great view! Winter sure is an excellent time to enjoy mountain scenery and the serenity of Waterton Lakes National Park! PHOTO 📷  @jillianangermeier #WatertonLakesNP #ShareTheChair #ParksCanada #Canada150 #Winter #Showshoeing,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6430640d92764664b80b6eff702e3602/5AF7D986/t51.2885-15/e35/16110988_1855559771334654_7791253782284730368_n.jpg,"[""jillianangermeier""]",22,2017-01-13_12-53-56,GraphImage,parks.canada,[],2017-01-13T12:53:56,BPN_s_xgXxX,FALSE,"[""watertonlakesnp"",""sharethechair"",""parkscanada"",""canada150"",""winter"",""showshoeing""]",4143631778,
42,689,1.42763E+18,"Built between 1897 and 1901, the Cabot Tower is the St. John's most iconic building and one of our country's top landmarks! Together, Signal Hill and Cabot Tower have come to symbolize this city's historic past. PHOTO 📷  @windcoast_photo #SignalHillNHS #ParksCanada #Canada150 #CabotTower #ExploreNL #Newfoundland",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e9db7eb148660798c90887ac2720bc49/5AEFB9D2/t51.2885-15/e35/15876521_236872346759474_2355233634174107648_n.jpg,"[""windcoast_photo""]",9,2017-01-14_07-10-55,GraphImage,parks.canada,[],2017-01-14T07:10:55,BPP9PlAgFqP,FALSE,"[""signalhillnhs"",""parkscanada"",""canada150"",""cabottower"",""explorenl"",""newfoundland""]",4143631778,
43,750,1.42851E+18,"Here in #Canada, we're not afraid of a little snow! Get out there and enjoy all the winter activities our places have to offer! #SundayFunday #ParksCanada #Canada150 #BanffNP #Banff #winter #skiing",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f69cd90e5833a98a5165047763d92b88/5AF62EEA/t51.2885-15/e35/16122922_372031049838923_7861166534079545344_n.jpg,[],1,2017-01-15_12-21-42,GraphImage,parks.canada,[],2017-01-15T12:21:42,BPTFmrNgCFI,FALSE,"[""canada"",""sundayfunday"",""parkscanada"",""canada150"",""banffnp"",""banff"",""winter"",""skiing""]",4143631778,
44,889,1.4292E+18,"Here is the Athabasca Pass National Historic Site! In Cree, Athabasca means, ""where the reeds are,"" a description of the marshy delta where the Athabasca River enters Lake Athabasca. PHOTO 📷  @cooki3__ #AthabascaPassNHS #AthabascaPass #ParksCanada #Canada150",https://instagram.fyvr3-1.fna.fbcdn.net/vp/1bde621d0d385574fdd4ac7d332bc0f6/5AEE7FC8/t51.2885-15/e35/16122410_741763045979235_830271926264922112_n.jpg,"[""cooki3__""]",3,2017-01-16_11-21-04,GraphImage,parks.canada,[],2017-01-16T11:21:04,BPVjdgTgqSy,FALSE,"[""athabascapassnhs"",""athabascapass"",""parkscanada"",""canada150""]",4143631778,
45,391,1.43002E+18,"This is a #Wolffish... despite its scary looks, it is rarely aggressive! In fact, wolffish are model parents that take special care of their eggs as they develop. They can be found in Canada's Pacific and Atlantic Oceans. Unfortunately, some members of this family are considered species at risk. #ParksCanada #SpeciesAtRisk #Canada150 #fish #wildlife",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c07adb63d6fbbab10a75d0820ca964a6/5AFE5145/t51.2885-15/e35/15802765_398521127166381_580201140537262080_n.jpg,[],10,2017-01-17_14-13-54,GraphImage,parks.canada,[],2017-01-17T14:13:54,BPYcCKtg34Z,FALSE,"[""wolffish"",""parkscanada"",""speciesatrisk"",""canada150"",""fish"",""wildlife""]",4143631778,
46,1388,1.4307E+18,"With exceptional hiking and sightseeing, Yoho National Park offers a unique glimpse of Canada’s natural wonders, from the secrets of ancient ocean life to the power of ice and water!! PHOTO 📷 @jpr.photos #ParksCanada #Canada150 #YohoNP #YohoNationalPark #hiking #sighseeing #YNP",https://instagram.fyvr3-1.fna.fbcdn.net/vp/515017b04dc2ffc0a8fb1a0cc782c9bd/5AEC25C5/t51.2885-15/e35/16110240_1431967613481038_7432310209873182720_n.jpg,"[""jpr.photos""]",19,2017-01-18_12-56-14,GraphImage,parks.canada,"[""jpr.photos""]",2017-01-18T12:56:14,BPa38OFj1oo,FALSE,"[""parkscanada"",""canada150"",""yohonp"",""yohonationalpark"",""hiking"",""sighseeing"",""ynp""]",4143631778,
47,959,1.43146E+18,How great to find this stunning shot of friends hiking their way up #AbbotPass!!! Now that's one view we don't mind sharing! PHOTO 📷 @jmsmlr#ParksCanada #Canada150 #AbbotPassNHS #AbbotPassNationalHistoricSite #hiking #MountainNationalParks,https://instagram.fyvr3-1.fna.fbcdn.net/vp/78621b061141b2dc3e0e8ed65b22ea5e/5AEDB5C2/t51.2885-15/e35/16124180_1221179531300739_61260720565649408_n.jpg,"[""jmsmlr""]",13,2017-01-19_14-12-07,GraphImage,parks.canada,[],2017-01-19T14:12:07,BPdla8AAYz8,FALSE,"[""abbotpass"",""parkscanada"",""canada150"",""abbotpassnhs"",""abbotpassnationalhistoricsite"",""hiking"",""mountainnationalparks""]",4143631778,
48,1310,1.43214E+18,There are new surprises to discover around every bend in Kootenay National Park! You can spend the day exploring deep canyons and tumbling waterfalls or traverse the park's backcountry trails! What are you waiting for??.#ParksCanada #Canada150 #KootenayNP #KootenayNationalPark #canyons #waterfalls #backcountry #KickingHorseRiver #hiking,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f3c5441885a65123ccc78ad66deab5b/5AE4D9B5/t51.2885-15/e35/16123350_1643649039272279_1044541754398736384_n.jpg,[],11,2017-01-20_12-37-55,GraphImage,parks.canada,[],2017-01-20T12:37:55,BPf_b2SA_QS,FALSE,"[""parkscanada"",""canada150"",""kootenaynp"",""kootenaynationalpark"",""canyons"",""waterfalls"",""backcountry"",""kickinghorseriver"",""hiking""]",4143631778,
49,1089,1.43297E+18,"The grizzly bear is normally a solitary animal, but not today! After all, nothing beats a bear hug on #NationalHuggingDay.This adorable picture was taken in #GlacierNationalPark in Canada. The dense forests of the park allow for populations of large mammals, birds, and alpine species. Visit it this year!#Canada150 #grizzly #bear #cub #cute #animal #wildlife #wildlifephotography #wildlifephotographer #mycanadianphotos #parkscanada #explorecanada #naturephoto #naturephotography #GlacierNationalParkCanada",https://instagram.fyvr3-1.fna.fbcdn.net/vp/bbd1dd8716b55f9b947247ee44164ed4/5AF88394/t51.2885-15/e35/16122560_1807224019525363_4365250080702201856_n.jpg,[],7,2017-01-21_16-10-51,GraphImage,parks.canada,[],2017-01-21T16:10:51,BPi8mRhgqdp,FALSE,"[""nationalhuggingday"",""glaciernationalpark"",""canada150"",""grizzly"",""bear"",""cub"",""cute"",""animal"",""wildlife"",""wildlifephotography"",""wildlifephotographer"",""mycanadianphotos"",""parkscanada"",""explorecanada"",""naturephoto"",""naturephotography"",""glaciernationalparkcanada""]",4143631778,
50,962,1.43372E+18,"Who here can’t wait for summer to be back? 🙋We love this beautiful picture from @desfenetressurlemonde, depicting the exact place in #CapeBretonHighlands National Park were the mountains meet the sea.#ShareTheChair to admire rust-coloured cliffs, colourful fishing boats and rugged coastline in #NovaScotia.#Canada150 #ExploreCanda #CBH #CBHNP #VisitNovaScotia #Canada #StayAndWander #LifeInCanada #EnjoyCanada #ImagesOfCanada #travelgram",https://instagram.fyvr3-1.fna.fbcdn.net/vp/fba3e26edb2a05a68f298377b7791967/5AF35A0E/t51.2885-15/e35/16124008_1887030004900067_846174283196530688_n.jpg,"[""desfenetressurlemonde""]",11,2017-01-22_16-57-38,GraphImage,parks.canada,[],2017-01-22T16:57:38,BPlmvx9AcG7,FALSE,"[""capebretonhighlands"",""sharethechair"",""novascotia"",""canada150"",""explorecanda"",""cbh"",""cbhnp"",""visitnovascotia"",""canada"",""stayandwander"",""lifeincanada"",""enjoycanada"",""imagesofcanada"",""travelgram""]",4143631778,
51,1589,1.43434E+18,"It might be cold out there, but that’s no reason to stay inside. This beautiful picture of the Wapta Falls by @stevint will inspire you to #GetOutAndPlay, with Canada’s frozen beauty as your backdrop.#MondayMotivation #Canada150 #ExploreCanada #explorebc #YohoNP #YNP #Canada #Adventure #LifeInCanada #EnjoyCanada #ImagesOfCanada #travelgram",https://instagram.fyvr3-1.fna.fbcdn.net/vp/64dc1a9a4058b3f78f6ddb37cb137b39/5AFBB0C0/t51.2885-15/e35/16110180_785033408301978_8492509362038767616_n.jpg,"[""stevint""]",26,2017-01-23_13-28-10,GraphImage,parks.canada,[],2017-01-23T13:28:10,BPnzkdVAqKI,FALSE,"[""getoutandplay"",""mondaymotivation"",""canada150"",""explorecanada"",""explorebc"",""yohonp"",""ynp"",""canada"",""adventure"",""lifeincanada"",""enjoycanada"",""imagesofcanada"",""travelgram""]",4143631778,
52,704,1.43494E+18,"Today is a very special day: the 100th anniversary of National Historic Sites in Canada! 🎉There’s no better way to celebrate #NHS100 than by visiting where it all started: #FortAnne. For centuries, a succession of Scottish, French, First Nations and English settlers clashed over the ownership of the land surrounding Fort Anne. In 1916, this prized piece of land on the banks of #NovaScotia’s Annapolis River finally became Canada’s first national historic site.#Canada150 #ExploreCanada #VisitNovaScotia #history #Canada #Adventure #LifeInCanada #ImagesOfCanada #travelgram",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9d042f305018c178bf620f377bfb7d39/5AF4B340/t51.2885-15/e35/16122530_1773008156351520_1694670202374979584_n.jpg,[],3,2017-01-24_09-11-14,GraphImage,parks.canada,[],2017-01-24T09:11:14,BPp69k_gy1H,FALSE,"[""nhs100"",""fortanne"",""novascotia"",""canada150"",""explorecanada"",""visitnovascotia"",""history"",""canada"",""adventure"",""lifeincanada"",""imagesofcanada"",""travelgram""]",4143631778,
53,1395,1.43577E+18,"A Steller’s Jay, one of the emblems of British Columbia, poses gracefully for the camera in Glacier National Park. You won’t have problems observing this beautiful bird, as it isn’t normally frightened by humans.#GlacierNationalParkCanada #Canada150 #parkscanada #explorecanada #Stellersjay #birds #bird #birding #nature #birdsofinstagram #birdstagram #wildlifephotography #birdphotography #photography #birdlover #wildlifewednesday",https://instagram.fyvr3-1.fna.fbcdn.net/vp/efa2914cb44fa73bb5270e2e310b2dd0/5ADC68CD/t51.2885-15/e35/16123971_1877528645815978_4934522337652375552_n.jpg,[],15,2017-01-25_12-44-19,GraphImage,parks.canada,[],2017-01-25T12:44:19,BPs4JDegtqe,FALSE,"[""glaciernationalparkcanada"",""canada150"",""parkscanada"",""explorecanada"",""stellersjay"",""birds"",""bird"",""birding"",""nature"",""birdsofinstagram"",""birdstagram"",""wildlifephotography"",""birdphotography"",""photography"",""birdlover"",""wildlifewednesday""]",4143631778,
54,879,1.4365E+18,"Built in 1894 in the historic village of #Steveston, the Gulf of Georgia Cannery will make you discover commercial fishing through the ages. Learn about fishing methods from net to can and hear fascinating fish tales at this one of a kind national historic site.📷 @vanclayton#Canada150 #ExploreCanada #explorebc #gulfofgeorgiacannery #heritage #vancity #Vancouver #history #Canada #Adventure #LifeInCanada #ImagesOfCanada #travelgram #parkscanada",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9d11a29357b477d0f04639870452c2ab/5AEE8EAF/t51.2885-15/e35/16110325_269893180095163_2472324153584123904_n.jpg,"[""vanclayton""]",5,2017-01-26_13-02-44,GraphImage,parks.canada,[],2017-01-26T13:02:44,BPvfC3bgGiO,FALSE,"[""steveston"",""canada150"",""explorecanada"",""explorebc"",""gulfofgeorgiacannery"",""heritage"",""vancity"",""vancouver"",""history"",""canada"",""adventure"",""lifeincanada"",""imagesofcanada"",""travelgram"",""parkscanada""]",4143631778,
55,799,1.43725E+18,"#Bison are taking advantage of the mild weather and warm sun in Elk Island National Park! The park is not only an important refuge for bison, #elk and more than 250 #bird species, but it’s also an oasis of calm for day picnickers and overnight campers alike.Beautiful shot by @liondany!#Canada150 #parkscanada #explorecanada #ExploreAlberta #elkislandnationalpark #Canada #Adventure #LifeInCanada #ImagesOfCanada #travelgram",https://instagram.fyvr3-1.fna.fbcdn.net/vp/52a438a02d4a0c0623eee3d967bc8888/5ADD79F3/t51.2885-15/e35/16230191_158165544680937_693258178850193408_n.jpg,"[""liondany""]",7,2017-01-27_13-48-59,GraphImage,parks.canada,[],2017-01-27T13:48:59,BPyJIfpgA14,FALSE,"[""bison"",""elk"",""bird"",""canada150"",""parkscanada"",""explorecanada"",""explorealberta"",""elkislandnationalpark"",""canada"",""adventure"",""lifeincanada"",""imagesofcanada"",""travelgram""]",4143631778,
56,1138,1.43804E+18,"What a magnificent landscape! At the Saguenay-St. Lawrence Marine Park, admire the immensity of the sea in an exceptional setting. You might even see whales and belugas swimming gracefully in the waters. 🐳#Canada150 #parkscanada #explorecanada #Saguenay #SaguenayFjord #underwater #wildlife #fish #nature #ocean #sea #Whale #Whales",https://instagram.fyvr3-1.fna.fbcdn.net/vp/afcc8e027c606db31c5efb67387d4ab1/5AE7DE4F/t51.2885-15/e35/16228541_1853966711540971_3670996955498020864_n.jpg,[],3,2017-01-28_15-57-17,GraphImage,parks.canada,[],2017-01-28T15:57:17,BP08nBCgf4b,FALSE,"[""canada150"",""parkscanada"",""explorecanada"",""saguenay"",""saguenayfjord"",""underwater"",""wildlife"",""fish"",""nature"",""ocean"",""sea"",""whale"",""whales""]",4143631778,
57,1016,1.43862E+18,"Auyuittuq (pronounced 'ow-you-we-took') National Park is located on eastern #BaffinIsland. There are so many things you can do in the park, from skiing and climbing, to dogsledding expeditions and even boat trips!You will be mesmerized by the beauty of its rugged landscapes! 📷 @geoffbyrnephoto#DiscoverNU #nunavut #truenorth #explorethenorth #explorecanada #adventure #arctic #dog #auyuittuqnationalpark #Canada150 #parkscanada #explorecanada",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9c6388defcadd8d3eaa46659c1e0fb6b/5AE2698B/t51.2885-15/e35/16124365_239119413210208_1802062097220108288_n.jpg,"[""geoffbyrnephoto""]",10,2017-01-29_11-08-46,GraphImage,parks.canada,[],2017-01-29T11:08:46,BP3AYyTAIv4,FALSE,"[""baffinisland"",""discovernu"",""nunavut"",""truenorth"",""explorethenorth"",""explorecanada"",""adventure"",""arctic"",""dog"",""auyuittuqnationalpark"",""canada150"",""parkscanada"",""explorecanada""]",4143631778,
