,mediaid,video_url,owner_username,url,tagged_users,comments,typename,caption,likes,shortcode,date,caption_mentions,is_video,id,caption_hashtags,owner_id
47,1.40374E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9451a8fca8901eae1ac1f2c859819ce2/5ADD6BBD/t51.2885-15/e35/25006912_195468597694291_2648674660354359296_n.jpg,[],3,GraphImage,"“Hi there, we’re two brand new sanderling checking in from the Great White North. We may only be a few hours old, but we are ready to go! Don’t worry, mom and dad are close by as we get our vitals taken. But first, we’ll get a few leg bands that will help track our progress as we migrate south for the . Soon we’ll be soaking up the sun ️on the Florida coast. You may have met our famous cousin, ? Her plumage is a little different from ours, but that’s because we need to blend into the arctic tundra to keep predators at bay. We can’t wait to grow into those beautiful silvery feathers, and to snack on some yummy clams on our own to a sunny beach. Surf’s up!”",72,BN7EzYfgb7T,2016-12-12T08:01:32,[],FALSE,2016-12-12_08-01-32,"[""sandpipers"",""winter"",""pixarpiper"",""migratorybirds"",""birdyear"",""instascience"",""birdlovers"",""wildlife"",""canenvironment"",""nunavut"",""arcticscience"",""birdsofinstagram"",""instabirds"",""birdsofintagram"",""birders"",""piper"",""arctictundra"",""arctic"",""nature"",""wildlifephotography"",""environmentcanada""]",3913900802
48,1.4045E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/070e3fd28fedb731f56f67c53fc911a7/5AF0E9D0/t51.2885-15/e35/24845733_485057738560804_8684415029174337536_n.jpg,[],0,GraphImage,"Did you know that the industry is growing at a breakneck speed? The result: creating jobs for the middle class and growing the Canadian clean economy! To support this growth, the Government of Canada has partnered with the provinces and territories to implement a Pan-Canadian Framework on and . ",50,BN9xhREgAWK,2016-12-13T09:10:45,[],FALSE,2016-12-13_09-10-45,"[""solar"",""cleangrowth"",""climatechange"",""photooftheday"",""solarpanel"",""canenvironment"",""environmentcanada"",""canada"",""climateaction"",""canclimateaction"",""cleangrowthcentury"",""windenergy"",""renewables"",""renewableenergy""]",3913900802
49,1.4045E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c1ddfecaeb0a552397672ed50308885f/5AF84FA7/t51.2885-15/e35/25007356_152897205351240_7809699876547067904_n.jpg,[],1,GraphImage,"prefer habitats close to water, and wetlands for shore But a surprising number of birds can be found in dry or rocky habitats like the one here. Here is Lara (aco-op program student) taking photos of the landscape after we finished surveying the plot.",42,BN9yDxIg50j,2016-12-13T09:15:28,[],FALSE,2016-12-13_09-15-28,"[""shorebirds"",""tundracomesinmanyforms"",""birdslikeitall"",""nunavut"",""arcticprism"",""summerinthearctic"",""rainbow"",""arcticscience"",""tundra"",""wildlife"",""wildlifephotography"",""arctictundra"",""biders"",""birdlovers"",""biologistsofinstagram"",""instascience"",""canenvironment"",""environmentcanada""]",3913900802
50,1.40533E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5aa82702cc761e78062a3962a4dbd7dc/5AECAB93/t51.2885-15/e35/25008216_151559135473560_206655761651073024_n.jpg,[],1,GraphImage,"…err.. Here! December st marked the start of meteorological . In winter, light interacting with crystals can create a variety of atmospheric optic phenomena, including parhelia, also known as . Preeeetttyyyyy!",60,BOAvrtpgyyH,2016-12-14T12:52:25,[],FALSE,2016-12-14_12-52-25,"[""winteriscoming"",""winter"",""ice"",""sundogs""]",3913900802
51,1.40534E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c32d6aca8dfe06885556fc13cd7a9205/5AF43260/t51.2885-15/e35/25011079_527135514294361_2686397173431533568_n.jpg,[],1,GraphImage,Our friends from will be in National Park for the next days filming the effects of on the Athabasca . How cool?!,47,BOAxjAXAFvX,2016-12-14T13:08:43,"[""scitechmuseum""]",FALSE,2016-12-14_13-08-43,"[""jasper"",""climatechange"",""glacier""]",3913900802
52,1.40596E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/628be959d98f2baa8b4433156cf73622/5AECA3D5/t51.2885-15/e35/24845628_175974602987523_2226113293620084736_n.jpg,[],1,GraphImage,"Can you guess what this is? . . . . .It’s special because It wasn’t cut by one of our scientists... Freshwater lake ice is very brittle and breaks into small discs like this one. Our scientists take the discs from the ice corer in the correct order, and accurately reconstruct its ice growth history. Fascinating, isn’t it?",43,BOC-c-HAnb-,2016-12-15T09:39:58,[],FALSE,2016-12-15_09-39-58,"[""arcticscience"",""canenvironment"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""canenvironment"",""environmentcanada""]",3913900802
53,1.40664E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d8978ae44a3a9e13c80eae23c870370a/5AEBF2B6/t51.2885-15/e35/25025156_267215300469670_6048927258448494592_n.jpg,[],1,GraphImage,"!  Chris spends his work day taking measurements to compare with satellite data in prime bear territory across the Canadian - WOAH! He studies the , the frozen part of the Earth's surface, including the cover, sea ice, and frozen ground, as well as its role in the climate system.",52,BOFZgIEAlTx,2016-12-16T08:14:48,[],FALSE,2016-12-16_08-14-48,"[""coolscientistalert"",""climate"",""scientist"",""arctic"",""cryosphere"",""snow"",""arcticscience"",""canenvironment"",""canada"",""instascience"",""instafun"",""winter"",""winterincanada"",""winterwonderland"",""adventures"",""scientistofinstagram"",""climatescience"",""canenvironment"",""environmentcanada""]",3913900802
54,1.40665E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/72f8d5f2f6890148bc3d57dc0d830083/5AEC9341/t51.2885-15/e35/25018614_1715361778526790_7533136117629976576_n.jpg,[],0,GraphImage,"Here’s another cool arctic climate action shot of Chris,this time. recording the size, shape, and type of snow grains for each layer of the snowpack using a field microscope. CanEnvironment",41,BOFcFVJgAuX,2016-12-16T08:37:22,[],FALSE,2016-12-16_08-37-22,"[""arcticscience"",""snowpack"",""sciencenerd"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802
55,1.40888E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/46dcdfb8985f286f16828653eb264d3c/5AF9FD74/t51.2885-15/e35/25005163_326919897782952_8348830555525087232_n.jpg,[],0,GraphImage,How a ️ sees a surveyor…probably. much? Impressive!,25,BONVuSigC5s,2016-12-19T10:15:43,[],FALSE,2016-12-19_10-15-43,"[""snowflake"",""snow"",""matrixreloaded"",""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""environmentcanada""]",3913900802
56,1.40892E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/305f914b6ed9edfca82ae999beba34ca/5AE20139/t51.2885-15/e35/24327847_920531501454086_2090525857599717376_n.jpg,[],0,GraphImage,would be proud of our crew’s culinary skills in the field! Trail Valley Creek camp kitchen kept everyone fed and supplied with warm drinks.Bon appetit!,54,BONehK-gSPm,2016-12-19T11:32:34,[],FALSE,2016-12-19_11-32-34,"[""gordonramsay"",""arcticscience"",""northwestterritories"",""snow"",""kitchen"",""fieldwork"",""foodies"",""camping"",""naturephotography"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""instasnow"",""canada"",""outdoors"",""environmentcanada""]",3913900802
57,1.40948E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7742071f198e40cfb0e182603fe9d5fd/5AF41DDF/t51.2885-15/e35/25010641_522402018121292_1414329346138570752_n.jpg,[],0,GraphImage,"Another action shot of Chris, braving the cold to auger a hole through the ice on Sitidgi Lake, , to measure ice thickness. ",41,BOPfrD7AUBK,2016-12-20T06:21:08,[],FALSE,2016-12-20_06-21-08,"[""inuvik"",""nwt"",""arcticscience"",""canenvironment"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802
58,1.40951E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4d449cc65fcc8a2b0469b13d98fa3486/5AF586BC/t51.2885-15/e35/24332182_1886172161411157_8111645247211044864_n.jpg,[],0,GraphImage,"“Our Inuit guides built this igloo, seen here framed in the Northern Lights. You can see our main work tools: an ice auger and shovel, leaning up against the outside of the igloo .” - Arvids, Climate Scientist This photo was taken during a research trip to Lake Tunusualuk, , in northern Quebec.",66,BOPln96AOeO,2016-12-20T07:13:08,[],FALSE,2016-12-20_07-13-08,"[""nunavik"",""arcticscience"",""quebecoriginal"",""nunavik"",""canada"",""instascience"",""nothernlights"",""winterwonderland"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""canenvironment"",""environmentcanada""]",3913900802
59,1.41022E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc76ea0d87ad7cd6351b0630ba4fdef5/5AF04F07/t51.2885-15/e35/24327121_172473173349685_4120821391647834112_n.jpg,[],0,GraphImage,"Spotted: Climate scientist Peter, cutting ice cores out of a lake to study its structure -- bubble content,layers, density, and thickness, near Puvirnituq, Nunavik. ",45,BOSF_qTAhxs,2016-12-21T06:34:28,[],FALSE,2016-12-21_06-34-28,"[""arcticscience"",""nunavik"",""quebecoriginal"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802
60,1.41038E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fbc7261a430b315953aab2d6fd622cb0/5AEC93A5/t51.2885-15/e35/24838491_1620295714657968_4749759514662666240_n.jpg,[],0,GraphImage,"During their journey across the and , our climate research crew take coordinated snow measurements.They found that snow cover was made up of different sized crystals with small fractions of new, recent, and icy snow. The snow was shallow (<40 cm deep), usually with fewer than six layers. Here’s one of their stops at Trail Valley Creek, Mackenzie River Delta Region, Northwest Territories. ",33,BOSsKV4A6NT,2016-12-21T12:07:59,[],FALSE,2016-12-21_12-07-59,"[""snowmobile"",""northwestterritories"",""nunavut"",""arcticscience"",""naturephotography"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""snowmobileadventures"",""snowmobileofinstagram"",""instasnow"",""environmentcanada""]",3913900802
61,1.41091E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/95c6bb4cf283e83fba00019116e46844/5ADEB0DB/t51.2885-15/e35/24332214_1754677771500224_6589193969161207808_n.jpg,[],0,GraphImage,"!Thanks to researchers at the Dr. Neil Trivett Global Atmosphere Watch Lab in Alert, Nunavut! You’ve helped us better understand our North, & pollutant transport for years.",71,BOUjY7GgnSR,2016-12-22T05:29:49,[],FALSE,2016-12-22_05-29-49,"[""coolscientistalert"",""climate"",""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""explorecanada"",""hiddengems"",""environmentcanada""]",3913900802
62,1.41096E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/420853c729e8ed2b0917a2b3605cd3bd/5AFDF768/t51.2885-15/e35/25005245_223429021558468_9157319730514624512_n.jpg,[],0,GraphImage,"might know nothing, but our and research crew is full of knowledge! The team crossed the and by to take systematic snow measurements in regions for the first time. These new measurements, combined with measurements previously-made, indicate the tundra snow region stretches more than km across Arctic and subarctic North America. Here’s their camp in a valley near Aberdeen Lake, . Careful, there might be …",52,BOUu2v4gww-,2016-12-22T07:10:00,[],FALSE,2016-12-22_07-10-00,"[""jonsnow"",""environment"",""climatechange"",""northwestterritories"",""nunavut"",""snowmobile"",""nunavut"",""nightwalkers"",""arcticscience"",""naturephotography"",""winteriscoming"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""hiddengems"",""environmentcanada""]",3913900802
63,1.41167E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc3b4fa9db050e2c26bcfa9ff2d90d19/5AF71788/t51.2885-15/e35/24838351_302778926896656_4856962645695135744_n.jpg,[],2,GraphImage,"Is this a photo of Santa’s village? No it’s our Alert Lab built in where scientists monitors background concentrations of trace gases, aerosols, and organic pollutants.",41,BOXRsJPghBF,2016-12-23T06:52:52,[],FALSE,2016-12-23_06-52-52,"[""retro"",""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""tbt"",""throwback"",""nunavut"",""environmentcanada""]",3913900802
64,1.41526E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a57fa4159dfaf96085038b90f02b4e3/5AE86284/t51.2885-15/e35/25010406_1619843021410932_5557343984856072192_n.jpg,[],2,GraphImage,"Basked in sunrise glow! Our Dr. Neil Trivett Global Atmosphere Watch Lab in Alert, Nunavut has been monitoring the atmosphere for the last years.",51,BOj_9ejgduJ,2016-12-28T05:28:05,[],FALSE,2016-12-28_05-28-05,"[""arcticscience"",""naturephotography"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""explorecanada"",""hiddengems"",""environmentcanada""]",3913900802
65,1.41531E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c4e634a5b2b2cd895fc260a7708805a/5AFA6A8A/t51.2885-15/e35/24846017_146585162731166_3091033296587456512_n.jpg,[],1,GraphImage,Step inside our Alert Observatory in Nunavut! Scientists have been working there for years providing Greenhouse gases () and atmospheric data.,55,BOkNLLBgGw3,2016-12-28T07:23:33,[],FALSE,2016-12-28_07-23-33,"[""ghg"",""arcticscience"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""behindthescenes"",""environmentcanada""]",3913900802
66,1.41599E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aaaf0b463740c973c77f60920c276701/5AF7FDFE/t51.2885-15/e35/25008313_1964996753826568_2918991419404189696_n.jpg,[],2,GraphImage,alert! Our research scientists mapped snow depth using self-recording GPS depth probes. The depth probe was powered by rechargeable batteries and was linked to a data-logger and GPS antenna unit carried by the snow-surveyor in a backpack. ,49,BOmmzAyguMq,2016-12-29T05:45:55,[],FALSE,2016-12-29_05-45-55,"[""cooltech"",""gps"",""technology"",""arcticscience"",""snowpack"",""sciencenerd"",""canenvironment"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802
67,1.41599E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1528fc26dd690ec452a5c168662bda20/5AE9B1FD/t51.2885-15/e35/24845302_1861605050796530_5242350039690379264_n.jpg,[],1,GraphImage,How stunning is this?!Morning glow outside our Alert Lab in Nunavut. NaturePhotography,90,BOmnOrBga7i,2016-12-29T05:49:42,[],FALSE,2016-12-29_05-49-42,"[""arcticscience"",""winterincanada"",""climateresearch"",""instascience"",""scienceofinstagram"",""canenvironment"",""arctic"",""canadianarctic"",""arcticadventures"",""winterwonderland"",""canada"",""nunavut"",""explorecanada"",""hiddengems"",""environmentcanada""]",3913900802
68,1.41673E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8c4113cf05c9971f76e79f8ddcc9720b/5AFEB08A/t51.2885-15/e35/25008964_331982750616781_5655153627275198464_n.jpg,[],0,GraphImage,A scientist on a multi-kilometre snow transect across tundra snow. These on-the-ground measurements help scientists better understand the characteristics of snow. The data collected is used to refine computer models used to predict climate change. CanEnvironment,50,BOpOJjjg5So,2016-12-30T06:08:16,[],FALSE,2016-12-30_06-08-16,"[""tundra"",""arcticscience"",""tundra"",""snow"",""arctic"",""canada"",""instascience"",""adventures"",""arcticscienceadventures"",""scientistofinstagram"",""climatescience"",""ice"",""frozen"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802
69,1.41676E+18,,canenvironment,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9a9bb203dc6b4dff113a16de51f09b0e/5AED21B8/t51.2885-15/e35/25012026_892065847634337_6395800821707046912_n.jpg,[],2,GraphImage,"Two climate scientists touch down to do snow surveys near Eureka,. This was just one stop in an international research project to findout how and snow properties differ.    ",57,BOpWp6rgAvn,2016-12-30T07:22:35,[],FALSE,2016-12-30_07-22-35,"[""nunavut"",""arctic"",""subarctic"",""arcticscience"",""canenvironment"",""canada"",""instascience"",""adventures"",""arcticscienceadventues"",""scientistofinstagram"",""eureka"",""climatescience"",""winterwonderland"",""canenvironment"",""environmentcanada""]",3913900802
