,likes,mediaid,video_url,typename,url,shortcode,comments,id,caption,owner_username,tagged_users,date,caption_mentions,is_video,caption_hashtags,owner_id
42,12,1.40E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/057f93d4d2a2482f91f6ce2969278785/5AE4178F/t51.2885-15/e35/25018084_735765806619370_4123919390213144576_n.jpg,BNukonLB7jm,0,2016-12-07_11-29-33,On reconnait ces oiseaux qui ont fière allure par leur stature stoïque. Leur vaste aire de reproduction reflète leur apparence grandiose : elle s’étend du sud de la Californie à la côte arctique de l’Alaska. Des dizaines de milliers de Macareux huppés préfèrent les îles Scott comme aire de reproduction lorsqu’ils prennent une pause de leur vie en mer. égée éserve :Greg Jones,environnementcan,[],2016-12-07T11:29:33,[],FALSE,"[""ornithologie"",""oiseaux"",""oiseau"",""faune"",""pacifique"",""faunemarine"",""environnementcan"",""environnementcanada"",""colombiebrittanique"",""explorecanada"",""aireprotégée"",""réserve""]",3913646610
43,5,1.40E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/90f049e6e5c6595861a8218895c5ddf5/5ADB7C4B/t51.2885-15/e35/25008627_198730700697727_522907513759203328_n.jpg,BNxDFgshO9J,0,2016-12-08_10-34-07,"Ce n’est pas le Bus Magique, mais c’est tout de même un autobus génial!! Cet autobus à piles à combustible est Canadien et roule déjà à Foshan, en Chine, Émission! Des idées comme celle-ci façonneront l’avenir du transport en commun! ",environnementcan,[],2016-12-08T10:34:07,[],FALSE,"[""sansémission"",""transportdurable"",""technologiespropres"",""environnementcanada"",""environnement"",""ecolo""]",3913646610
44,9,1.40E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7e99b23e2f69b98fe392a9ec4caecc74/5AF89CF5/t51.2885-15/e35/25010602_234336177103308_197813995946639360_n.jpg,BNzjQrBhSWx,0,2016-12-09_09-53-45,"Les adorables Guillemots marmettes, Cormorans pélagique et huppés se réunissent sur cet habitat de nidification rocheux typique, où les plateformes, trous et crevaces sont des site de nids idéals pour les périodes de repos entre les voyages au large qui leur permettent de se nourrir. ècesSauvages ècesSauvages égée",environnementcan,[],2016-12-09T09:53:45,[],FALSE,"[""macareux"",""macareux"",""explorebc"",""espècessauvages"",""photographie"",""espècessauvages"",""puffinofinstagram"",""instabirds"",""nature"",""photographienature"",""aireprotégée"",""environnementcan"",""reproduction"",""birdlovers"",""animauxmarins"",""birdwatching""]",3913646610
45,10,1.40E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/acb728e953fb34d23517f724fe9e2e5a/5AF6A0E5/t51.2885-15/e35/25013293_525073257866381_7980098512127787008_n.jpg,BN7FFhUhR3a,0,2016-12-12_08-04-00,"« Bonjour! Nous sommes deux nouveaux Bécasseaux sanderling et nous vous saluons du Grand Nord. Nous sommes nés il y a quelques heures seulement, mais nous sommes déjà prêts à partir. Ne vous inquiétez pas, nos parents sont tout prêt pendant qu’on prend nos signes vitaux. Nous avons d’abord besoin de bagues qui permettront de surveiller nos déplacements à mesure que nous migrons vers le sud pour l’hiver. Nous profiterons bientôt du soleil ️sur la côte de la Floride. Vous avez peut-être rencontré notre cousine . Son plumage est un peu différent du nôtre parce que nous devons nous fondre au décor de la toundra arctique pour garder nos prédateurs à distance. Nous avons hâte d’avoir de belles plumes argentée et de grinoter des palourdes sur une plage ensoleillée. On prend la vague! ècesSauvages écasseau",environnementcan,[],2016-12-12T08:04:00,[],FALSE,"[""pixarpiper"",""oiseauxmigrateurs"",""birdyear"",""instascience"",""birdlovers"",""espècessauvages"",""environnementcan"",""nunavut"",""sciencearctique"",""ornithologues"",""bécasseau"",""toundraarctique"",""arctique"",""nature"",""photographie""]",3913646610
46,4,1.40E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1d0e1ce4c12f24c90d73707ab5b684ac/5AF165DF/t51.2885-15/e35/24327552_2025502367461724_4162350285131350016_n.jpg,BN9xnvKBIQR,0,2016-12-13_09-11-38,"Saviez-vous que l’industrie solaire croît à une vitesse fulgurante? Le résultat : la création d’emplois pour la classe moyenne et la croissance de l’économie propre canadienne! Afin d’appuyer cette croissance, le gouvernement du Canada a travaillé en partenariat avec les provinces et les territoires pour instaurer un cadre pancanadien pour la et contre les .  ÉnergieÉolienne ÉnergieRenouvelable",environnementcan,[],2016-12-13T09:11:38,[],FALSE,"[""croissancepropre"",""changementsclimatiques"",""photodujour"",""panneausolaire"",""environnementcan"",""environnementcanada"",""canada"",""actionclimat"",""actionclimatcan"",""cleangrowthcentury"",""énergieéolienne"",""renouvelable"",""énergierenouvelable""]",3913646610
47,8,1.40E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e93e625886598608a371cdcea846e663/5AFA8637/t51.2885-15/e35/24845974_265059080688226_7346024123623014400_n.jpg,BN9x81GhNJZ,0,2016-12-13_09-14-31,"Les oiseaux de rivage préfèrent les habitats près des étendues d’eau, ou même dans des milieux humides. Toutefois, un nombre surprenant d’oiseaux se trouvent dans des habitats secs et rocheux comme celui-ci. Lara (une étudiante du pogramme COOP) prend des photos du paysage que nous avons fini d’arpenter. ècesSauvages",environnementcan,[],2016-12-13T09:14:31,[],FALSE,"[""arcenciel"",""sciencearctique"",""toundra"",""espècessauvages"",""photographie"",""toundraarctique"",""ornithologue"",""biologistes"",""oiseaux"",""environnementcan"",""environnementcanada"",""canada""]",3913646610
48,6,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a4dd5b88e81808956da0345825267226/5ADA907A/t51.2885-15/e35/24327642_654628708259923_8851960552340062208_n.jpg,BOAvjV5gTHD,0,2016-12-14_12-51-17,"L'hiver arrive...Hmmm non, il est ici!Le er décembre marque le début de l’ météorologique. En hiver, la lumière qui reflète sur les de glace peut provoquer des phénomènes optiques atmosphériques, comme le parhélie, aussi connu sous le nom de faux soleil. Magnifique!",environnementcan,[],2016-12-14T12:51:17,[],FALSE,"[""hiver"",""cristaux""]",3913646610
49,10,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/953c4653d60f922bc1b2728ca0abff7d/5AEC7771/t51.2885-15/e35/25039525_174320509971270_4523905064514879488_n.jpg,BOAx8VQD7nX,0,2016-12-14_13-12-10,Nos amis de visiteront le Parc national de Jasper durant les prochains jours pour filmer les effets des sur le glacier Athabasca...tellement cool!,environnementcan,[],2016-12-14T13:12:10,"[""scitechmuseum""]",FALSE,"[""changementsclimatiques""]",3913646610
50,8,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/14fc3669962ceaed6221feb832459f15/5AFDCCEA/t51.2885-15/e35/24845726_1443055875804705_91483589383815168_n.jpg,BOC-uUdjkGa,3,2016-12-15_09-42-20,"Pouvez-vous deviner de quoi il s’agit? Il s’agit d’un morceau de glace très spécial, puisque ce ne sont pas nos qui l’ont coupé. La glace des lacs d’eau douce est très fragile et se brise en petits disques comme celui-ci. Nos scientifiques retirent les disques du carottier dans le bon ordre et reconstituent de façon précise l’historique de croissance de la . Fascinant, n’est-ce pas? ",environnementcan,[],2016-12-15T09:42:20,[],FALSE,"[""scientifiques"",""glace"",""sciencearctique""]",3913646610
51,4,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/646cfff46d3c39dc4150fb1427b30134/5ADDA57E/t51.2885-15/e35/25007863_190466174842742_66517477068111872_n.jpg,BOFZ56thQf0,0,2016-12-16_08-18-20,"Alerte au cool!Chris, spécialiste du , passe ses journées de travail en plein cœur du territoire favori des ours dans l’ canadien à prendre des mesures afin de pouvoir les comparer avec des données satellites.WOW!Chris étudie la ère. La cryosphère est la partie gelée de la surface de la Terre. En plus d’étudier la couverture de , la glace de mer et le gélisol, il étudie aussi l’influence de la cryosphère sur le système climatique.",environnementcan,[],2016-12-16T08:18:20,[],FALSE,"[""scientifique"",""climat"",""arctique"",""cryosphère"",""neige"",""sciencearctique"",""environnementcanada"",""environnementcan""]",3913646610
52,4,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cc6f7fe34b721de4161f4f973b021f2c/5AD89E30/t51.2885-15/e35/25008663_1976708572550186_4513732778071687168_n.jpg,BOFcadRBqTH,0,2016-12-16_08-40-15,"Voici une autre superbe photo de Chris en plein climat . Il utilise son de terrain en vue de consigner la grosseur, la forme et le type de de neige de chaque couche du manteau neigeux.",environnementcan,[],2016-12-16T08:40:15,[],FALSE,"[""arctique"",""microscope"",""flocons"",""environnementcan"",""environnementcanada"",""sciencearctique""]",3913646610
53,6,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/35d306588bbe537be913c8f177ad41cc/5AE5AD91/t51.2885-15/e35/25008369_779562785581687_5521051124657815552_n.jpg,BONWQG4D7Vf,0,2016-12-19_10-20-20,Voici comment un ️ voit – probablement – un évaluateur de la …L'image est digne de La Matrice rechargée... non? Impressionnant! étéo,environnementcan,[],2016-12-19T10:20:20,[],FALSE,"[""flocon"",""neige"",""sciencearctique"",""environnementcan"",""environnementcanada"",""météo"",""hiver"",""canada"",""arctique"",""recherche"",""scientifique"",""climat""]",3913646610
54,6,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c9fb5bf2345ea22f67cc35a90187d549/5AF2F780/t51.2885-15/e35/25012624_166673083934263_4635935420960473088_n.jpg,BONe5IMDfa2,0,2016-12-19_11-35-50,Gordon Ramsay serait fier des de notre équipe sur le terrain! La du camp de Trail Valley Creek a permis de nourrir tout le monde en plus de fournir des boissons chaudes.Bon appétit!,environnementcan,[],2016-12-19T11:35:50,[],FALSE,"[""prouesses"",""culinaires"",""cuisine"",""cuisinehivernale"",""miam"",""scientifiques"",""camping"",""environnementcan"",""environnementcanada""]",3913646610
55,8,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37c964ec1049c0404f8c14c303a46efc/5ADE666D/t51.2885-15/e35/25008106_137287806991231_8497756154217103360_n.jpg,BOPfybzhT0v,0,2016-12-20_06-22-08,Voici une autre photo de Chris en train de braver le froid pour percer un trou dans la glace du lac Sitidgi à dans les afin d’en mesurer l’épaisseur.,environnementcan,[],2016-12-20T06:22:08,[],FALSE,"[""inuvik"",""territoiresdunordouest"",""sciencearctique"",""arctique"",""science"",""environnementcan"",""environnementcanada""]",3913646610
56,11,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c1cc52b80df319a3c5134594905e9bd/5AE625E9/t51.2885-15/e35/25012860_1385138371596554_107792731257962496_n.jpg,BOPlrkxheKC,0,2016-12-20_07-13-38,"« Nos guides inuits ont construit cet igloo, que vous voyez ici sous les éales. Vous pouvez apercevoir nos principaux instruments de travail, soit un vilebrequin et une pelle appuyés sur la paroi de l’. » — Arvids, spécialiste du climatCette photo a été prise lors d’une eédition de recherche au lac Tunusualuk, dans le nord du ébec.",environnementcan,[],2016-12-20T07:13:38,[],FALSE,"[""auroresboréales"",""igloo"",""nunavik"",""québec"",""quebecoriginal"",""environnementcan"",""environnementcanada"",""sciencearctique""]",3913646610
57,6,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/735dcb31e7ba590f205072f36c218b96/5AF24F66/t51.2885-15/e35/25008804_1740867546220649_8739870182316441600_n.jpg,BOSF32thnHy,0,2016-12-21_06-33-25,"Pris sur le vif : Peter, un spécialiste du , coupe des carottes de dans un lac près de Puvirnituq, au Nunavik, pour examiner leur structure, soit la teneur en bulles, les couches, la densité et l’épaisseur.",environnementcan,[],2016-12-21T06:33:25,[],FALSE,"[""climat"",""glace"",""sciencearctique"",""science"",""arctique"",""environnementcan"",""environnementcanada""]",3913646610
58,7,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dd4cea4e27c0458d595dc654c6e2d6b7/5AF365D0/t51.2885-15/e35/25012766_806491519556463_6029128081984192512_n.jpg,BOSsOjWh8r8,0,2016-12-21_12-08-33,"Lors de son excursion en motoneige à travers les et le , notre équipe de spécialistes du a pris des mesures coordonnées de la . Elle a découvert que la couverture de neige était composée de cristaux de différentes tailles et de faibles portions de neige nouvelles, récentes et gelées. La neige était peu profonde (moins de cm d’épaisseur) et avait en moyenne moins de six couches. La photo a été prise lors d’un arrêt à Trail Valley Creek dans la région du delta du fleuve Mackenzie.",environnementcan,[],2016-12-21T12:08:33,[],FALSE,"[""territoiresdunordouest"",""nunavut"",""climat"",""neige"",""excursions"",""science"",""sciencearctique"",""environnementcan"",""environnementcanada""]",3913646610
59,7,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/96c69faeb68ec9eb1118cd07eef1dda9/5AE2485B/t51.2885-15/e35/25013879_1667768576577657_2539031270638223360_n.jpg,BOUjN8DD6Kt,0,2016-12-22_05-28-19,"Alerte: Génial Merci aux chercheurs de l’observatoire de veille de l’atmosphère du globe de Neil Trivett à au ! Vous nous avez aidés à mieux comprendre le Nord, le et le transport des polluants depuis ans.",environnementcan,[],2016-12-22T05:28:19,[],FALSE,"[""scientifique"",""alert"",""nunavut"",""climat"",""science"",""sciencearctique"",""climat"",""environnementcan"",""environnementcanada"",""arctique""]",3913646610
60,9,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/99ece315e79697c6cb9539f9a352f694/5AE7D2B8/t51.2885-15/e35/24845442_145810206074576_3194185599149932544_n.jpg,BOUwecvD6at,1,2016-12-22_07-24-10,"ne sait peut-être rien, mais nos chercheurs sur l’ et les ont une multitude de connaissances. L’équipe a traversé les et le en afin de prendre des mesures systématiques de la pour la première fois dans les régions. Ces nouvelles mesures, combinées avec celles prises antérieurement, montrent que la région enneigée de la s’étend sur plus de km dans les régions arctiques et subarctiques de l’Amérique du Nord. Voici leur camp dans une vallée près du lac Aberdeen au . Faites attention, « marcheurs nocturnes »…",environnementcan,[],2016-12-22T07:24:10,[],FALSE,"[""jonsnow"",""environnement"",""changementsclimatiques"",""territoiresdunordouest"",""nunavut"",""motoneige"",""neige"",""toundra"",""nunavut"",""arctique"",""sciencearctique"",""science"",""environnementcan"",""environnementcanada""]",3913646610
61,9,1.41E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/359553a6409556d152a519fb747c4044/5AE64BCA/t51.2885-15/e35/25006663_310764286075490_4379582343619280896_n.jpg,BOXRWZjDSXF,0,2016-12-23_06-49-54,"Est-ce une photo étro du royaume du èreNoël? Non. Il s’agit de notre laboratoire qui a été construit à Alert en . C’est là que les surveillent les concentrations de fond de à l’état de traces, d’aérosols et de organiques.",environnementcan,[],2016-12-23T06:49:54,[],FALSE,"[""rétro"",""pèrenoël"",""scientifiques"",""gaz"",""polluants"",""science"",""sciencearctique"",""arctique"",""environnementcan"",""environnementcanada""]",3913646610
62,6,1.42E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7ca032368887c5b19b09f468a5d19942/5AE03F7C/t51.2885-15/e35/25012265_2025191351096331_7713100298213916672_n.jpg,BOkAEXgj0uR,0,2016-12-28_05-29-01,À l’horizon : les premières lueurs du jour…Notre de veille de l’atmosphère du globe de Neil Trivett à Alert au Nunavut permet de surveiller l’atmosphère depuis ans.,environnementcan,[],2016-12-28T05:29:01,[],FALSE,"[""observatoire"",""arctique"",""sciencearctique"",""laboratoire"",""science"",""environnementcan"",""environnementcanada""]",3913646610
63,6,1.42E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e624d2d4af20d12132747d2a5bbdde3e/5AECC8A4/t51.2885-15/e35/25008619_190720921480407_2010248602395344896_n.jpg,BOkNDuzDvyh,0,2016-12-28_07-22-32,"Entrez dans notre observatoire à Alert, au Nunavut. Des y travaillent depuis ans afin de fournir des données sur l’ère et les à effet de serre ().",environnementcan,[],2016-12-28T07:22:32,[],FALSE,"[""scientifiques"",""atmosphère"",""gaz"",""ges"",""arctique"",""sciencearctique"",""science"",""environnementcanada"",""environnementcan""]",3913646610
64,9,1.42E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/81f15afe6a3e7d68905fcb24f6a9a868/5AF4E49E/t51.2885-15/e35/24327325_195514404345287_9042362791943471104_n.jpg,BOmmnTyjcU3,1,2016-12-29_05-44-19,: vraiment géniale! Nos chercheurs ont cartographié l’épaisseur de la neige à l’aide de sondes de profondeur GPS automatiques. Les sondes étaient alimentées par des piles rechargeables et étaient reliées à un enregistreur de données et à une antenne GPS qui se trouvaient dans le sac à dos des ,environnementcan,[],2016-12-29T05:44:19,[],FALSE,"[""alerte"",""technologie"",""scientifiques"",""sciencearctique"",""arctique"",""environnementcan"",""environnementcanada""]",3913646610
65,12,1.42E+18,,GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/afa09d863689517eaa62cf162999946f/5AF524EF/t51.2885-15/e35/25018883_107225440066714_5665970244712136704_n.jpg,BOmnWAlj8Dw,0,2016-12-29_05-50-42,"Comme c’est ! Regardez les premières lueurs du jour à l’extérieur de notre laboratoire à Alert, au Nunavut.",environnementcan,[],2016-12-29T05:50:42,[],FALSE,"[""magnifique"",""arctique"",""sciencearctique"",""environnementcan"",""environnementcanada""]",3913646610
