,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
80,80,10155965912767888_10155968202977888,377625007887_10155965912767888,,2017-12-22 15:43:40,0,0,0,0,0,0,0,0,David Caudron,[],[],David Caudron,"['David', 'Caudron']","[u'david', u'caudron']",David Caudron
81,81,10155965912767888_10155968373637888,377625007887_10155965912767888,,2017-12-22 17:15:47,0,0,0,0,0,0,0,0,Remi Theriaultt,[],[],Remi Theriaultt,"['Remi', 'Theriaultt']","[u'remi', u'theriaultt']",Remi Theriaultt
82,82,10155965912767888_10155968387857888,377625007887_10155965912767888,,2017-12-22 17:26:48,0,0,0,0,0,0,0,0,Nelson Gaudreau,[],[],Nelson Gaudreau,"['Nelson', 'Gaudreau']","[u'nelson', u'gaudreau']",Nelson Gaudreau
83,83,10155965912767888_10155968460697888,377625007887_10155965912767888,10155965912767888_10155968387857888,2017-12-22 18:11:17,0,0,0,0,0,0,0,0,Ah bon,[],[],Ah bon,"['Ah', 'bon']","['ah', u'bon']",Ah bon
84,84,10155965912767888_10155968554952888,377625007887_10155965912767888,10155965912767888_10155968387857888,2017-12-22 19:01:09,0,0,0,0,0,0,0,0,Nelson Gaudreau tu roule plus sur les roue dans arrière spa grave,[],[],Nelson Gaudreau tu roule plus sur les roue dans spa grave,"['Nelson', 'Gaudreau', 'tu', 'roule', 'plus', 'sur', 'les', 'roue', 'dans', 'spa', 'grave']","[u'nelson', u'gaudreau', 'tu', u'roul', u'plus', u'sur', u'les', u'roue', u'dan', u'spa', u'grave']",Nelson Gaudreau tu roule plus sur les roue dans arrière spa grave ;p
85,85,10155965912767888_10155968574022888,377625007887_10155965912767888,10155965912767888_10155968387857888,2017-12-22 19:07:06,1,1,0,0,0,0,0,0,Rémi Lajoie true story! 🤷‍️,[],[],mi Lajoie true story,"['mi', 'Lajoie', 'true', 'story']","['mi', u'lajoi', u'true', u'stori']",Rémi Lajoie true story! 🤷🏻‍♂️
86,86,10155965912767888_10155968414087888,377625007887_10155965912767888,,2017-12-22 17:41:20,1,1,0,0,0,0,0,0,Jacques Duguay David Thériault,[],[],Jacques Duguay David riault,"['Jacques', 'Duguay', 'David', 'riault']","[u'jacqu', u'duguay', u'david', u'riault']",Jacques Duguay David Thériault
87,87,10155965912767888_10155968542322888,377625007887_10155965912767888,,2017-12-22 18:54:38,0,0,0,0,0,0,0,0,Karl Williams c est pas le tiens sa,[],[],Karl Williams tiens,"['Karl', 'Williams', 'tiens']","[u'karl', u'william', u'tien']",Karl Williams c est pas le tiens sa
88,88,10155965912767888_10155968578512888,377625007887_10155965912767888,10155965912767888_10155968542322888,2017-12-22 19:10:40,0,0,0,0,0,0,0,0,Ouin j ai vue sa ..450 et et outlander max ... je te revient sur sa ....,[],[],Ouin vue 450 outlander max revient,"['Ouin', 'vue', '450', 'outlander', 'max', 'revient']","[u'ouin', u'vue', u'450', u'outland', u'max', u'revient']",Ouin j ai vue sa ..450 et 570  et outlander max ... je te revient sur sa ....
89,89,10155965912767888_10155968637762888,377625007887_10155965912767888,10155965912767888_10155968542322888,2017-12-22 19:48:43,0,0,0,0,0,0,0,0,Karl Williams sa peu être parfait lol,[],[],Karl Williams sa peu parfait lol,"['Karl', 'Williams', 'sa', 'peu', 'parfait', 'lol']","[u'karl', u'william', 'sa', u'peu', u'parfait', u'lol']",Karl Williams sa peu être parfait lol
90,90,10155965912767888_10155968551827888,377625007887_10155965912767888,,2017-12-22 18:59:47,0,0,0,0,0,0,0,0,Serge Dubois,[],[],Serge Dubois,"['Serge', 'Dubois']","[u'serg', u'duboi']",Serge Dubois
91,91,10155965912767888_10155968723607888,377625007887_10155965912767888,10155965912767888_10155968551827888,2017-12-22 20:23:01,0,0,0,0,0,0,0,0,Merci vieux !! C'est bon à savoir !!!lol,[],[],Merci vieux est bon savoir lol,"['Merci', 'vieux', 'est', 'bon', 'savoir', 'lol']","[u'merci', u'vieux', u'est', u'bon', u'savoir', u'lol']",Merci vieux !! C'est bon à savoir !!!lol
92,92,10155965912767888_10155968684397888,377625007887_10155965912767888,,2017-12-22 20:08:52,1,0,0,1,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]]
93,93,10155965912767888_10155968739432888,377625007887_10155965912767888,,2017-12-22 20:29:54,0,0,0,0,0,0,0,0,Germain Gauthier,[],[],Germain Gauthier,"['Germain', 'Gauthier']","[u'germain', u'gauthier']",Germain Gauthier
94,94,10155965912767888_10155968746792888,377625007887_10155965912767888,,2017-12-22 20:32:43,0,0,0,0,0,0,0,0,Denis Tremblay c’est tu ce que grand maman a ?,[],[],Denis Tremblay est tu ce que grand maman,"['Denis', 'Tremblay', 'est', 'tu', 'ce', 'que', 'grand', 'maman']","[u'deni', u'tremblay', u'est', 'tu', 'ce', u'que', u'grand', u'maman']",Denis Tremblay c’est tu ce que grand maman a ?
95,95,10155965912767888_10155968771757888,377625007887_10155965912767888,10155965912767888_10155968746792888,2017-12-22 20:45:47,0,0,0,0,0,0,0,0,Non,[],[],Non,['Non'],[u'non'],Non
96,96,10155965912767888_10155968808342888,377625007887_10155965912767888,,2017-12-22 21:03:28,0,0,0,0,0,0,0,0,Sylvie Dugas,[],[],Sylvie Dugas,"['Sylvie', 'Dugas']","[u'sylvi', u'duga']",Sylvie Dugas
97,97,10155965912767888_10155968827677888,377625007887_10155965912767888,10155965912767888_10155968808342888,2017-12-22 21:17:52,0,0,0,0,0,0,0,0,Nous c est un,[],[],,[],[],Nous c est un 2015
98,98,10155965912767888_10155968834307888,377625007887_10155965912767888,10155965912767888_10155968808342888,2017-12-22 21:22:58,0,0,0,0,0,0,0,0,Sylvie Dugas ahhhh je savais pas! J’ai pas pris de chance! Hahahha fiouuuu alors!!,[],[],Sylvie Dugas ahhhh je savais pas ai pas pris de chance Hahahha fiouuuu alors,"['Sylvie', 'Dugas', 'ahhhh', 'je', 'savais', 'pas', 'ai', 'pas', 'pris', 'de', 'chance', 'Hahahha', 'fiouuuu', 'alors']","[u'sylvi', u'duga', u'ahhhh', 'je', u'savai', u'pas', 'ai', u'pas', u'pris', 'de', u'chanc', u'hahahha', u'fiouuuu', u'alor']",Sylvie Dugas ahhhh je savais pas! J’ai pas pris de chance! Hahahha fiouuuu alors!! 🙂
99,99,10155965912767888_10155968973422888,377625007887_10155965912767888,,2017-12-22 23:06:16,0,0,0,0,0,0,0,0,Rémi LeBlanc,[],[],mi LeBlanc,"['mi', 'LeBlanc']","['mi', u'leblanc']",Rémi LeBlanc
100,100,10155965912767888_10155969558017888,377625007887_10155965912767888,,2017-12-23 05:50:32,1,1,0,0,0,0,0,0,Yanick Lanteigne,[],[],Yanick Lanteigne,"['Yanick', 'Lanteigne']","[u'yanick', u'lanteign']",Yanick Lanteigne
101,101,10155965912767888_10155969659817888,377625007887_10155965912767888,,2017-12-23 07:06:18,1,1,0,0,0,0,0,0,Antoine Brunet ou le tien?,[],[],Antoine Brunet tien,"['Antoine', 'Brunet', 'tien']","[u'antoin', u'brunet', u'tien']",Antoine Brunet 2017 ou 2016 le tien?
102,102,10155965912767888_10155970253617888,377625007887_10155965912767888,10155965912767888_10155969659817888,2017-12-23 11:45:44,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],2016
103,103,10155965912767888_10155969755257888,377625007887_10155965912767888,,2017-12-23 08:00:09,0,0,0,0,0,0,0,0,Sébastien Racine,[],[],bastien Racine,"['bastien', 'Racine']","[u'bastien', u'racin']",Sébastien Racine
104,104,10155965912767888_10155969763677888,377625007887_10155965912767888,10155965912767888_10155969755257888,2017-12-23 08:06:35,1,1,0,0,0,0,0,0,moi c est un,[],[],,[],[],2017 moi c est un 2016
105,105,10155965912767888_10155969788827888,377625007887_10155965912767888,10155965912767888_10155969755257888,2017-12-23 08:21:20,0,0,0,0,0,0,0,0,Sébastien Racine Okok,[],[],bastien Racine Okok,"['bastien', 'Racine', 'Okok']","[u'bastien', u'racin', u'okok']",Sébastien Racine Okok
106,106,10155965912767888_10155969777467888,377625007887_10155965912767888,,2017-12-23 08:15:54,0,0,0,0,0,0,0,0,Tom Brunet,[],[],Tom Brunet,"['Tom', 'Brunet']","[u'tom', u'brunet']",Tom Brunet
107,107,10155965912767888_10155969812652888,377625007887_10155965912767888,10155965912767888_10155969777467888,2017-12-23 08:24:55,0,0,0,0,0,0,0,0,Jler vue spoures pere,[],[],Jler vue spoures pere,"['Jler', 'vue', 'spoures', 'pere']","[u'jler', u'vue', u'spour', u'pere']",Jler vue spoures 2017 pere 😛
108,108,10155965912767888_10155969836817888,377625007887_10155965912767888,,2017-12-23 08:34:31,0,0,0,0,0,0,0,0,Richard Grenier,[],[],Richard Grenier,"['Richard', 'Grenier']","[u'richard', u'grenier']",Richard Grenier
109,109,10155965912767888_10155969852507888,377625007887_10155965912767888,,2017-12-23 08:42:43,1,1,0,0,0,0,0,0,Olivier Fortin pas drôle quand y'a un rappel sur un vtt ahah,[],[],Olivier Fortin pas le quand un rappel sur un vtt ahah,"['Olivier', 'Fortin', 'pas', 'le', 'quand', 'un', 'rappel', 'sur', 'un', 'vtt', 'ahah']","[u'olivi', u'fortin', u'pas', 'le', u'quand', 'un', u'rappel', u'sur', 'un', u'vtt', u'ahah']",Olivier Fortin pas drôle quand y'a un rappel sur un vtt ahah
110,110,10155965912767888_10155969883212888,377625007887_10155965912767888,10155965912767888_10155969852507888,2017-12-23 08:58:20,0,0,0,0,0,0,0,0,en plus!,[],[],plus,['plus'],[u'plus'],2017 en plus!
111,111,10155965912767888_10155969930292888,377625007887_10155965912767888,,2017-12-23 09:27:11,1,1,0,0,0,0,0,0,Quatre roue battue Olivier Fortin,[],[],Quatre roue battue Olivier Fortin,"['Quatre', 'roue', 'battue', 'Olivier', 'Fortin']","[u'quatr', u'roue', u'battu', u'olivi', u'fortin']",Quatre roue battue Olivier Fortin
112,112,10155965912767888_10155970256762888,377625007887_10155965912767888,,2017-12-23 11:47:46,1,1,0,0,0,0,0,0,Sébastien Chiasson,[],[],bastien Chiasson,"['bastien', 'Chiasson']","[u'bastien', u'chiasson']",Sébastien Chiasson
113,113,10155965912767888_10155970260032888,377625007887_10155965912767888,10155965912767888_10155970256762888,2017-12-23 11:49:47,1,1,0,0,0,0,0,0,Tu un vous autres ou ?,[],[],autres,['autres'],[u'autr'],Tu un 2017 vous autres ou 2018?
114,114,10155965912767888_10155970262082888,377625007887_10155965912767888,10155965912767888_10155970256762888,2017-12-23 11:50:49,1,1,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],2017
115,115,10155965912767888_10155970289997888,377625007887_10155965912767888,,2017-12-23 12:03:41,1,1,0,0,0,0,0,0,Randy Hall ton frere,[],[],Randy Hall ton frere,"['Randy', 'Hall', 'ton', 'frere']","[u'randi', u'hall', u'ton', u'frere']",Randy Hall  ton frere
116,116,10155965912767888_10155971121067888,377625007887_10155965912767888,,2017-12-23 19:34:46,0,0,0,0,0,0,0,0,Guy Rivard,[],[],Guy Rivard,"['Guy', 'Rivard']","[u'guy', u'rivard']",Guy Rivard
117,117,10155965912767888_10155971461107888,377625007887_10155965912767888,10155965912767888_10155971121067888,2017-12-23 22:53:19,1,1,0,0,0,0,0,0,Merci Jo je check ca,[],[],Merci Jo je check ca,"['Merci', 'Jo', 'je', 'check', 'ca']","[u'merci', 'jo', 'je', u'check', 'ca']",Merci  Jo je  check ca
118,118,10155965912767888_10155972878052888,377625007887_10155965912767888,,2017-12-24 12:31:13,0,0,0,0,0,0,0,0,Stéphane Morissette Doit etre pour sa tu chavire sul coté avec!!!! Haha🤷‍️,[],[],phane Morissette Doit etre pour sa tu chavire sul avec,"['phane', 'Morissette', 'Doit', 'etre', 'pour', 'sa', 'tu', 'chavire', 'sul', 'avec']","[u'phane', u'morissett', u'doit', u'etr', u'pour', 'sa', 'tu', u'chavir', u'sul', u'avec']",Stéphane Morissette  Doit etre pour sa tu chavire sul coté avec!!!! Haha🤷🏻‍♂️😂
119,119,10155965912767888_10155973196082888,377625007887_10155965912767888,10155965912767888_10155972878052888,2017-12-24 14:46:36,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],😂
120,120,10155965912767888_10155975205942888,377625007887_10155965912767888,,2017-12-25 08:52:24,0,0,0,0,0,0,0,0,Eric Gagnon Danie Boulianne est-ce que ça vous concerne?,[],[],Eric Gagnon Danie Boulianne est ce que vous concerne,"['Eric', 'Gagnon', 'Danie', 'Boulianne', 'est', 'ce', 'que', 'vous', 'concerne']","[u'eric', u'gagnon', u'dani', u'bouliann', u'est', 'ce', u'que', u'vous', u'concern']",Eric Gagnon  Danie Boulianne est-ce que ça vous concerne?
121,121,10155965912767888_10155975215812888,377625007887_10155965912767888,,2017-12-25 08:54:56,0,0,0,0,0,0,0,0,Merci. Oui c’est notre modèle,[],[],Merci Oui est notre le,"['Merci', 'Oui', 'est', 'notre', 'le']","[u'merci', u'oui', u'est', u'notr', 'le']",Merci. Oui c’est notre modèle
122,122,10155965912767888_10155976983332888,377625007887_10155965912767888,,2017-12-25 22:31:08,1,1,0,0,0,0,0,0,Raphael Heon Kim Raymond Myriam Jake Allimann Classic bombardier,[],[],Raphael Heon Kim Raymond Myriam Jake Allimann Classic bombardier,"['Raphael', 'Heon', 'Kim', 'Raymond', 'Myriam', 'Jake', 'Allimann', 'Classic', 'bombardier']","[u'raphael', u'heon', u'kim', u'raymond', u'myriam', u'jake', u'allimann', u'classic', u'bombardi']",Raphael Heon Kim Raymond Myriam Jake Allimann Classic bombardier
123,123,10155965912767888_10155977086092888,377625007887_10155965912767888,10155965912767888_10155976983332888,2017-12-25 23:43:49,1,1,0,0,0,0,0,0,Etk aujourd’hui c’était le artic cat qui avait du trouble pas le Bombardier Raphael Heon 🤷‍️🤷‍️,[],[],Etk hui tait le artic cat qui avait du trouble pas le Bombardier Raphael Heon,"['Etk', 'hui', 'tait', 'le', 'artic', 'cat', 'qui', 'avait', 'du', 'trouble', 'pas', 'le', 'Bombardier', 'Raphael', 'Heon']","[u'etk', u'hui', u'tait', 'le', u'artic', u'cat', u'qui', u'avait', 'du', u'troubl', u'pas', 'le', u'bombardi', u'raphael', u'heon']",Etk aujourd’hui c’était le artic cat qui avait du trouble pas le Bombardier Raphael Heon 🤷🏽‍♂️🤷🏽‍♂️
124,124,10155965912767888_10155978028757888,377625007887_10155965912767888,,2017-12-26 10:45:11,0,0,0,0,0,0,0,0,Julie Gagnon,[],[],Julie Gagnon,"['Julie', 'Gagnon']","[u'juli', u'gagnon']",Julie Gagnon
125,125,10155965912767888_10155979473442888,377625007887_10155965912767888,,2017-12-26 22:49:51,0,0,0,0,0,0,0,0,Pasqual Rouyar?,[],[],Pasqual Rouyar,"['Pasqual', 'Rouyar']","[u'pasqual', u'rouyar']",Pasqual Rouyar?
126,126,10155965912767888_10155980402102888,377625007887_10155965912767888,10155965912767888_10155979473442888,2017-12-27 10:03:32,0,0,0,0,0,0,0,0,le mien.....,[],[],mien,['mien'],[u'mien'],2016 le mien.....
127,127,10155965912767888_10155980791367888,377625007887_10155965912767888,,2017-12-27 12:53:35,0,0,0,0,0,0,0,0,Alexis Guillemette,[],[],Alexis Guillemette,"['Alexis', 'Guillemette']","[u'alexi', u'guillemett']",Alexis Guillemette
128,128,10155965912767888_10156025019987888,377625007887_10155965912767888,,2018-01-14 09:32:42,0,0,0,0,0,0,0,0,Stéphane Vézina,[],[],phane zina,"['phane', 'zina']","[u'phane', u'zina']",Stéphane Vézina
129,129,10155959938127888_10155961793442888,377625007887_10155959938127888,,2017-12-20 03:51:41,1,1,0,0,0,0,0,0,Y commence à ressembler à un clown ....il aurait dû demeurer en théâtre....il nous joue la comédie tout les jours sur les médias ....,[],[],commence ressembler un clown il aurait demeurer en tre il nous joue la die tout les jours sur les dias,"['commence', 'ressembler', 'un', 'clown', 'il', 'aurait', 'demeurer', 'en', 'tre', 'il', 'nous', 'joue', 'la', 'die', 'tout', 'les', 'jours', 'sur', 'les', 'dias']","[u'commenc', u'ressembl', 'un', u'clown', 'il', u'aurait', u'demeur', 'en', u'tre', 'il', u'nous', u'joue', 'la', u'die', u'tout', u'les', u'jour', u'sur', u'les', u'dia']",Y commence à ressembler à un clown ....il aurait dû demeurer en théâtre....il nous joue la comédie tout les jours sur les médias ....
130,130,10155959938127888_10155967203907888,377625007887_10155959938127888,,2017-12-22 07:45:21,0,0,0,0,0,0,0,0,Quelle belle initiative de l’equipe de Communications de TC! Bravo!,[],[],Quelle belle initiative de equipe de Communications de TC Bravo,"['Quelle', 'belle', 'initiative', 'de', 'equipe', 'de', 'Communications', 'de', 'TC', 'Bravo']","[u'quell', u'bell', u'initi', 'de', u'equip', 'de', u'communic', 'de', 'tc', u'bravo']",Quelle belle initiative de l’equipe de Communications de TC! Bravo!
131,131,10155958364702888_10155958379432888,377625007887_10155958364702888,,2017-12-18 19:11:22,1,1,0,0,0,0,0,0,Vous pouvez pas le retrouver avec le numero de serie....?,[],[],pouvez retrouver numero serie,"['pouvez', 'retrouver', 'numero', 'serie']","[u'pouvez', u'retrouv', u'numero', u'seri']",Vous pouvez pas le retrouver avec le numero de serie....?
132,132,10155958364702888_10155958380927888,377625007887_10155958364702888,,2017-12-18 19:13:01,1,1,0,0,0,0,0,0,On le voit en haut de la deuxième lettre e de eole,[],[],le voit en haut de la lettre de eole,"['le', 'voit', 'en', 'haut', 'de', 'la', 'lettre', 'de', 'eole']","['le', u'voit', 'en', u'haut', 'de', 'la', u'lettr', 'de', u'eol']",On le voit en haut de la deuxième lettre e de eole
133,133,10155958364702888_10155958382132888,377625007887_10155958364702888,,2017-12-18 19:13:49,0,0,0,0,0,0,0,0,Marc-André Bérard ton bateau,[],[],Marc rard ton bateau,"['Marc', 'rard', 'ton', 'bateau']","[u'marc', u'rard', u'ton', u'bateau']",Marc-André Bérard ton bateau😂😂
134,134,10155958364702888_10155959562217888,377625007887_10155958364702888,10155958364702888_10155958382132888,2017-12-19 07:58:41,0,0,0,0,0,0,0,0,Ma chaloupe‍️,[],[],,[],[],Ma chaloupe😎👨🏿‍✈️
135,135,10155958364702888_10155959562597888,377625007887_10155958364702888,10155958364702888_10155958382132888,2017-12-19 07:58:49,1,1,0,0,0,0,0,0,‍️,[],[],,[],[],🕵🏿‍♂️
136,136,10155958364702888_10155958457957888,377625007887_10155958364702888,,2017-12-18 20:06:45,1,1,0,0,0,0,0,0,Poasibilite: vente du bateau et le nouveau proprio a jamais été l'enregistrer a sont nom,[],[],Poasibilite vente du bateau et le nouveau proprio jamais enregistrer sont nom,"['Poasibilite', 'vente', 'du', 'bateau', 'et', 'le', 'nouveau', 'proprio', 'jamais', 'enregistrer', 'sont', 'nom']","[u'poasibilit', u'vent', 'du', u'bateau', 'et', 'le', u'nouveau', u'proprio', u'jamai', u'enregistr', u'sont', u'nom']",Poasibilite: vente du bateau et le nouveau proprio a jamais été l'enregistrer a sont nom
137,137,10155958364702888_10155959031292888,377625007887_10155958364702888,,2017-12-19 02:02:59,0,0,0,0,0,0,0,0,Aucune idée mais si y'a personne de prenneur moi je l'prend,[],[],Aucune mais si personne de prenneur moi je prend,"['Aucune', 'mais', 'si', 'personne', 'de', 'prenneur', 'moi', 'je', 'prend']","[u'aucun', u'mai', 'si', u'personn', 'de', u'prenneur', u'moi', 'je', u'prend']",Aucune idée mais si y'a personne de prenneur moi je l'prend :P
138,138,10155958364702888_10155959130727888,377625007887_10155958364702888,,2017-12-19 03:39:41,1,1,0,0,0,0,0,0,C'est à cowboy,[],[],est cowboy,"['est', 'cowboy']","[u'est', u'cowboy']",C'est à cowboy
139,139,10155958364702888_10155959480577888,377625007887_10155958364702888,,2017-12-19 07:10:30,0,0,0,0,0,0,0,0,Oui c'est à cowboy,[],[],Oui est cowboy,"['Oui', 'est', 'cowboy']","[u'oui', u'est', u'cowboy']",Oui c'est à cowboy 😜
140,140,10155958364702888_10155960249602888,377625007887_10155958364702888,,2017-12-19 12:45:25,0,0,0,0,0,0,0,0,C pas à cowboy viens d'y montrer !,[],[],pas cowboy viens montrer,"['pas', 'cowboy', 'viens', 'montrer']","[u'pas', u'cowboy', u'vien', u'montrer']",C pas à cowboy viens d'y montrer !
141,141,10155958364702888_10155961021587888,377625007887_10155958364702888,,2017-12-19 19:20:18,0,0,0,0,0,0,0,0,Un cowboy??? [[PHOTO]],[],[],Un cowboy PHOTO,"['Un', 'cowboy', 'PHOTO']","['un', u'cowboy', u'photo']",Un cowboy??? [[PHOTO]]
142,142,10155958364702888_10155961022052888,377625007887_10155958364702888,10155958364702888_10155961021587888,2017-12-19 19:20:54,0,0,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]]
143,143,10155958364702888_10155961022382888,377625007887_10155958364702888,10155958364702888_10155961021587888,2017-12-19 19:21:12,1,1,0,0,0,0,0,0,[[PHOTO]],[],[],PHOTO,['PHOTO'],[u'photo'], [[PHOTO]]
144,144,10155958263997888_10155958517652888,377625007887_10155958263997888,,2017-12-18 20:27:17,0,0,0,0,0,0,0,0,Catherine Faucher,[],[],Catherine Faucher,"['Catherine', 'Faucher']","[u'catherin', u'faucher']",Catherine Faucher
145,145,10155958263997888_10155958955162888,377625007887_10155958263997888,,2017-12-19 00:46:02,0,0,0,0,0,0,0,0,Pauline Roy,[],[],Pauline Roy,"['Pauline', 'Roy']","[u'paulin', u'roy']",Pauline Roy
