,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
306,306,306,10156105735727975_10156115520882975,401846167974_10156105735727975,,2017-12-22 23:12:02,3,3,0,0,0,0,0,0,Just like everything else that comes out of his face... a lie,[],[],like everything else comes face lie,"['like', 'everything', 'else', 'comes', 'face', 'lie']","[u'like', u'everyth', u'els', u'come', u'face', u'lie']",Just like everything else that comes out of his face... a lie,0.0,Neutral
307,307,307,10156105735727975_10156116312697975,401846167974_10156105735727975,,2017-12-23 07:45:37,1,1,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,0.0,Neutral
308,308,308,10156105735727975_10156116320657975,401846167974_10156105735727975,,2017-12-23 07:50:50,1,0,0,0,1,0,0,0,Rxmeen Rxzwan,[],[],Rxmeen Rxzwan,"['Rxmeen', 'Rxzwan']","[u'rxmeen', u'rxzwan']",Rxmeen Rxzwan,0.0,Neutral
309,309,309,10156105735727975_10156116634767975,401846167974_10156105735727975,10156105735727975_10156116320657975,2017-12-23 10:21:01,0,0,0,0,0,0,0,0,Hehe.,[],[],Hehe,['Hehe'],[u'hehe'],Hehe.,0.0,Neutral
310,310,310,10156105735727975_10156116452952975,401846167974_10156105735727975,,2017-12-23 08:55:06,5,5,0,0,0,0,0,0,Can Santa bring back all the money JT blew these past years?,[],[],Santa bring back money JT blew past years,"['Santa', 'bring', 'back', 'money', 'JT', 'blew', 'past', 'years']","[u'santa', u'bring', u'back', u'money', 'jt', u'blew', u'past', u'year']",Can Santa bring back all the money JT blew these past 2 years?,-0.125,Neutral
311,311,311,10156105735727975_10156117048277975,401846167974_10156105735727975,,2017-12-23 12:52:46,3,3,0,0,0,0,0,0,Not even Santa wants to talk to trudumb.,[],[],even Santa wants talk trudumb,"['even', 'Santa', 'wants', 'talk', 'trudumb']","[u'even', u'santa', u'want', u'talk', u'trudumb']",Not even Santa wants to talk to trudumb. 😂😂😂,0.2,Neutral
312,312,312,10156105735727975_10156117582762975,401846167974_10156105735727975,,2017-12-23 17:07:06,0,0,0,0,0,0,0,0,No junior Santa does not talk to bad little boys or don't you remember that Oh right no one taught you much as a kid except how to steel and cheat,[],[],junior Santa talk bad little boys remember Oh right one taught much kid except steel cheat,"['junior', 'Santa', 'talk', 'bad', 'little', 'boys', 'remember', 'Oh', 'right', 'one', 'taught', 'much', 'kid', 'except', 'steel', 'cheat']","[u'junior', u'santa', u'talk', u'bad', u'littl', u'boy', u'rememb', 'oh', u'right', u'one', u'taught', u'much', u'kid', u'except', u'steel', u'cheat']","No junior Santa does not talk to bad little boys or don't you remember that 
Oh right no one taught you much as a kid except how to steel and cheat",-0.10044642857142853,Neutral
313,313,313,10156105735727975_10156117679192975,401846167974_10156105735727975,,2017-12-23 17:59:30,1,1,0,0,0,0,0,0,Maybe he’s trying to reach Santa so he can transport him to the Aga Khan’s island this year instead of a private helicopter. That way he can avoid the ethics commissioner in !,[],[],Maybe trying reach Santa transport Aga island year instead private helicopter way avoid ethics commissioner,"['Maybe', 'trying', 'reach', 'Santa', 'transport', 'Aga', 'island', 'year', 'instead', 'private', 'helicopter', 'way', 'avoid', 'ethics', 'commissioner']","[u'mayb', u'tri', u'reach', u'santa', u'transport', u'aga', u'island', u'year', u'instead', u'privat', u'helicopt', u'way', u'avoid', u'ethic', u'commission']",Maybe he’s trying to reach Santa so he can transport him to the Aga Khan’s island this year instead of a private helicopter. That way he can avoid the ethics commissioner in 2018!,0.0,Neutral
314,314,314,10156105735727975_10156118209072975,401846167974_10156105735727975,,2017-12-23 21:28:59,2,2,0,0,0,0,0,0,Yeah. Santa can see who's calling and just doesn't feel like talking to an idiot...,[],[],Yeah Santa see calling feel like talking idiot,"['Yeah', 'Santa', 'see', 'calling', 'feel', 'like', 'talking', 'idiot']","[u'yeah', u'santa', u'see', u'call', u'feel', u'like', u'talk', u'idiot']",Yeah.  Santa can see who's calling and just doesn't feel like talking to an idiot...,-0.8,Negative
315,315,315,10156105735727975_10156123237547975,401846167974_10156105735727975,,2017-12-25 13:14:51,0,0,0,0,0,0,0,0,I’m surprised Trudeau isn’t telling Canadians to stop saying Merry Christmas!,[],[],surprised Trudeau telling Canadians stop saying Merry Christmas,"['surprised', 'Trudeau', 'telling', 'Canadians', 'stop', 'saying', 'Merry', 'Christmas']","[u'surpris', u'trudeau', u'tell', u'canadian', u'stop', u'say', u'merri', u'christma']",I’m surprised Trudeau isn’t telling Canadians to stop saying Merry Christmas! 😂😂😂,0.125,Neutral
316,316,316,10156105735727975_10156125007367975,401846167974_10156105735727975,,2017-12-25 23:55:14,0,0,0,0,0,0,0,0,Found guilty on all counts. Santa doesn’t answer little boys who are on the naughty list 🤥,[],[],Found guilty counts Santa answer little boys naughty list,"['Found', 'guilty', 'counts', 'Santa', 'answer', 'little', 'boys', 'naughty', 'list']","[u'found', u'guilti', u'count', u'santa', u'answer', u'littl', u'boy', u'naughti', u'list']",Found guilty on all 4 counts. Santa doesn’t answer little boys who are on the naughty list 🤥,-0.2791666666666667,Neutral
317,317,317,10156105735727975_10156132019622975,401846167974_10156105735727975,,2017-12-28 16:30:35,0,0,0,0,0,0,0,0,"Trudeau actually said "" MERRY CHRISTMAS"".",[],[],Trudeau actually said MERRY CHRISTMAS,"['Trudeau', 'actually', 'said', 'MERRY', 'CHRISTMAS']","[u'trudeau', u'actual', u'said', u'merri', u'christma']","Trudeau actually said "" MERRY CHRISTMAS"".",0.0,Neutral
318,318,318,10155656023722975_10156153105122975,401846167974_10155656023722975,,2018-01-04 18:46:09,0,0,0,0,0,0,0,0,Yuki Echizen,[],[],Yuki Echizen,"['Yuki', 'Echizen']","[u'yuki', u'echizen']",Yuki Echizen,0.0,Neutral
319,319,319,10155368018762975_10156184547652975,401846167974_10155368018762975,,2018-01-15 23:23:39,0,0,0,0,0,0,0,0,Ashley Marie Murphy,[],[],Ashley Marie Murphy,"['Ashley', 'Marie', 'Murphy']","[u'ashley', u'mari', u'murphi']",Ashley Marie Murphy,0.0,Neutral
320,320,320,10155368018762975_10156184566332975,401846167974_10155368018762975,10155368018762975_10156184547652975,2018-01-15 23:39:04,0,0,0,0,0,0,0,0,Nick Humber is this what we have our car booked in for already?,[],[],Nick Humber car booked already,"['Nick', 'Humber', 'car', 'booked', 'already']","[u'nick', u'humber', u'car', u'book', u'alreadi']",Nick Humber is this what we have our car booked in for already?,0.0,Neutral
321,321,321,10155368018762975_10156184567477975,401846167974_10155368018762975,10155368018762975_10156184547652975,2018-01-15 23:39:37,0,0,0,0,0,0,0,0,Ashley Marie Murphy ours is but yes,[],[],Ashley Marie Murphy yes,"['Ashley', 'Marie', 'Murphy', 'yes']","[u'ashley', u'mari', u'murphi', u'yes']",Ashley Marie Murphy  ours is 2011 but yes,0.0,Neutral
