,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
24,24,24,1675866029131031_1683170301733937,1203325126385126_1675866029131031,,2017-12-01 07:38:59,1,1,0,0,0,0,0,0,CTA is a joke...even their new air passenger rights bill that is about to become law is useless...doubling the amount of time they are allowed to keep you waiting on a tarmac on a plane before having to let you deplane ...and there's no penalty for airlines or compensation for customers if their flight get cancelled or delayed due to mechanical issues.,[],[],CTA joke even new air passenger rights bill become law useless doubling amount time allowed keep waiting tarmac plane let deplane penalty airlines compensation customers flight get cancelled delayed due mechanical issues,"['CTA', 'joke', 'even', 'new', 'air', 'passenger', 'rights', 'bill', 'become', 'law', 'useless', 'doubling', 'amount', 'time', 'allowed', 'keep', 'waiting', 'tarmac', 'plane', 'let', 'deplane', 'penalty', 'airlines', 'compensation', 'customers', 'flight', 'get', 'cancelled', 'delayed', 'due', 'mechanical', 'issues']","[u'cta', u'joke', u'even', u'new', u'air', u'passeng', u'right', u'bill', u'becom', u'law', u'useless', u'doubl', u'amount', u'time', u'allow', u'keep', u'wait', u'tarmac', u'plane', u'let', u'deplan', u'penalti', u'airlin', u'compens', u'custom', u'flight', u'get', u'cancel', u'delay', u'due', u'mechan', u'issu']",CTA is a joke...even their new air passenger rights bill that is about to become law is useless...doubling the amount of time they are allowed to keep you waiting on a tarmac on a plane before having to let you deplane ...and there's no penalty for airlines  or compensation for customers if their flight get cancelled or delayed due to mechanical issues.,0.005681818181818177,Neutral
25,25,25,1675212432529724_1675796685804632,1203325126385126_1675212432529724,,2017-11-24 08:35:29,4,4,0,0,0,0,0,0,"The information in this post is misleading. Baggage liability on international itineraries is set out in the Montreal Convention (being Schedule VI to the Carriage by Air Act), and it applies to all airlines equally.",[],[],information post misleading Baggage liability international itineraries set Montreal Convention Schedule VI Carriage Air Act applies airlines equally,"['information', 'post', 'misleading', 'Baggage', 'liability', 'international', 'itineraries', 'set', 'Montreal', 'Convention', 'Schedule', 'VI', 'Carriage', 'Air', 'Act', 'applies', 'airlines', 'equally']","[u'inform', u'post', u'mislead', u'baggag', u'liabil', u'intern', u'itinerari', u'set', u'montreal', u'convent', u'schedul', 'vi', u'carriag', u'air', u'act', u'appli', u'airlin', u'equal']","The information in this post is misleading. 

Baggage liability on international itineraries is set out in the Montreal Convention (being Schedule VI to the Carriage by Air Act), and it applies to all airlines equally.",0.0,Neutral
26,26,26,1675212432529724_1675797175804583,1203325126385126_1675212432529724,,2017-11-24 08:36:12,3,3,0,0,0,0,0,0,The post is contradicted by the Agency's own website: [[SHARE]],[],['https://otc-cta.gc.ca/eng/publication/lost-damaged-and-delayed-baggage'],post contradicted Agency website SHARE,"['post', 'contradicted', 'Agency', 'website', 'SHARE']","[u'post', u'contradict', u'agenc', u'websit', u'share']","The post is contradicted by the Agency's own website:

https://otc-cta.gc.ca/eng/publication/lost-damaged-and-delayed-baggage [[SHARE]]",0.6,Positive
27,27,27,1675212432529724_1676111662439801,1203325126385126_1675212432529724,,2017-11-24 15:31:16,1,1,0,0,0,0,0,0,"CTA, I do not understand how you got this wrong. Are you not the same entity that is tasked with developing the regulations that should protect us when these things happen?",[],[],CTA understand got wrong entity tasked developing regulations protect us things happen,"['CTA', 'understand', 'got', 'wrong', 'entity', 'tasked', 'developing', 'regulations', 'protect', 'us', 'things', 'happen']","[u'cta', u'understand', u'got', u'wrong', u'entiti', u'task', u'develop', u'regul', u'protect', 'us', u'thing', u'happen']","CTA, I do not understand how you got this wrong. Are you not the same entity that is tasked with developing the regulations that should protect us when these things happen?",-0.25,Neutral
28,28,28,1673978072653160_1675795679138066,1203325126385126_1673978072653160,,2017-11-24 08:34:32,2,2,0,0,0,0,0,0,"I recommend passengers to avoid the Canadian Transportation Agency, because of its institutional bias and lack of independence: Reasons not to Trust the Canadian Transportation Agency",[],['http://airpassengerrights.ca/en/featured/5-reasons-not-to-trust-the-canadian-transportation-agency'],recommend passengers avoid Canadian Transportation Agency institutional bias lack independence Reasons Trust Canadian Transportation Agency,"['recommend', 'passengers', 'avoid', 'Canadian', 'Transportation', 'Agency', 'institutional', 'bias', 'lack', 'independence', 'Reasons', 'Trust', 'Canadian', 'Transportation', 'Agency']","[u'recommend', u'passeng', u'avoid', u'canadian', u'transport', u'agenc', u'institut', u'bias', u'lack', u'independ', u'reason', u'trust', u'canadian', u'transport', u'agenc']","I recommend passengers to avoid the Canadian Transportation Agency, because of its institutional bias and lack of independence:

5 Reasons not to Trust the Canadian Transportation Agency
http://airpassengerrights.ca/en/featured/5-reasons-not-to-trust-the-canadian-transportation-agency",0.0,Neutral
29,29,29,1666806720036962_1669949776389323,1203325126385126_1666806720036962,,2017-11-18 11:42:07,2,2,0,0,0,0,0,0,"I'm reading significant media coverage about Westjet flight cancellations in the areas impacted by recent hurricanes. While I'd fully eect severe weather like this to disrupt flights for short periods, this CBC media report indicates that cancellations are extending into weeks and months. Notably, the article has no mention of any monitoring, investigation, or compliance actions being initiated or undertaken by the Canadian Transportation Agency. Can you please provide comments or your actions to date on this particular report as well as what you plan to do going forward given the ongoing media coverage? It's important that the Canadian traveling public know you are on this. Thank you. 1",[],['http://www.cbc.ca/news/business/westjet-turks-and-caicos-airport-cancel-flights-hurricane-1.440764'],reading significant media coverage Westjet flight cancellations areas impacted recent hurricanes fully eect severe weather like disrupt flights short periods CBC media report indicates cancellations extending weeks months Notably article mention monitoring investigation compliance actions initiated undertaken Canadian Transportation Agency please provide comments actions date particular report well plan going forward given ongoing media coverage important Canadian traveling public know Thank,"['reading', 'significant', 'media', 'coverage', 'Westjet', 'flight', 'cancellations', 'areas', 'impacted', 'recent', 'hurricanes', 'fully', 'eect', 'severe', 'weather', 'like', 'disrupt', 'flights', 'short', 'periods', 'CBC', 'media', 'report', 'indicates', 'cancellations', 'extending', 'weeks', 'months', 'Notably', 'article', 'mention', 'monitoring', 'investigation', 'compliance', 'actions', 'initiated', 'undertaken', 'Canadian', 'Transportation', 'Agency', 'please', 'provide', 'comments', 'actions', 'date', 'particular', 'report', 'well', 'plan', 'going', 'forward', 'given', 'ongoing', 'media', 'coverage', 'important', 'Canadian', 'traveling', 'public', 'know', 'Thank']","[u'read', u'signific', u'media', u'coverag', u'westjet', u'flight', u'cancel', u'area', u'impact', u'recent', u'hurrican', u'fulli', u'eect', u'sever', u'weather', u'like', u'disrupt', u'flight', u'short', u'period', u'cbc', u'media', u'report', u'indic', u'cancel', u'extend', u'week', u'month', u'notabl', u'articl', u'mention', u'monitor', u'investig', u'complianc', u'action', u'initi', u'undertaken', u'canadian', u'transport', u'agenc', u'pleas', u'provid', u'comment', u'action', u'date', u'particular', u'report', u'well', u'plan', u'go', u'forward', u'given', u'ongo', u'media', u'coverag', u'import', u'canadian', u'travel', u'public', u'know', u'thank']","I'm reading significant media coverage about Westjet flight cancellations in the areas impacted by recent hurricanes.  While I'd fully expect severe weather like this to disrupt flights for short periods, this CBC media report indicates that cancellations are extending into weeks and months.

Notably, the article has no mention of any monitoring, investigation, or compliance actions being initiated or undertaken by the Canadian Transportation Agency.

Can you please provide comments or your actions to date on this particular report as well as what you plan to do going forward given the ongoing media coverage? It's important that the Canadian traveling public know you are on this.  Thank you.

http://www.cbc.ca/news/business/westjet-turks-and-caicos-airport-cancel-flights-hurricane-1.4407641",0.20595238095238097,Neutral
30,30,30,1666806720036962_1669974859720148,1203325126385126_1666806720036962,,2017-11-18 12:04:31,1,1,0,0,0,0,0,0,Following,[],[],Following,['Following'],[u'follow'],Following,0.0,Neutral
31,31,31,1666806720036962_1670069546377346,1203325126385126_1666806720036962,,2017-11-18 13:57:12,2,2,0,0,0,0,0,0,This should be good. Let's see some enforcement since this is leading down a road that cannot be ignored.,[],[],good Let see enforcement since leading road cannot ignored,"['good', 'Let', 'see', 'enforcement', 'since', 'leading', 'road', 'cannot', 'ignored']","[u'good', u'let', u'see', u'enforc', u'sinc', u'lead', u'road', u'cannot', u'ignor']",This should be good. Let's see some enforcement since this is leading down a road that cannot be ignored.,0.2722222222222222,Neutral
32,32,32,1666806720036962_1670189293032038,1203325126385126_1666806720036962,,2017-11-18 16:43:15,1,1,0,0,0,0,0,0,"Haven't heard anything about investigation/enforcement or even interest in the recent Air Canada/Westjet flight cancellations to Puerto Rico, or this recent issue with Westjet 1",[],['http://www.cbc.ca/news/business/westjet-turks-and-caicos-airport-cancel-flights-hurricane-1.440764'],heard anything investigation enforcement even interest recent Air Canada Westjet flight cancellations Puerto Rico recent issue Westjet,"['heard', 'anything', 'investigation', 'enforcement', 'even', 'interest', 'recent', 'Air', 'Canada', 'Westjet', 'flight', 'cancellations', 'Puerto', 'Rico', 'recent', 'issue', 'Westjet']","[u'heard', u'anyth', u'investig', u'enforc', u'even', u'interest', u'recent', u'air', u'canada', u'westjet', u'flight', u'cancel', u'puerto', u'rico', u'recent', u'issu', u'westjet']","Haven't heard anything about investigation/enforcement or even interest in the recent Air Canada/Westjet flight cancellations to Puerto Rico, or this recent issue with Westjet http://www.cbc.ca/news/business/westjet-turks-and-caicos-airport-cancel-flights-hurricane-1.4407641",0.0,Neutral
33,33,33,1666806720036962_1670190276365273,1203325126385126_1666806720036962,,2017-11-18 16:44:33,1,1,0,0,0,0,0,0,Both which clearly are violations of their own tariffs and fully fall under the CTA's responsibility. You guys sure aren't working very hard to convince Canadians that you're not fully in collusion with the airline business in Canada.,[],[],clearly violations tariffs fully fall CTA responsibility guys sure working hard convince Canadians fully collusion airline business Canada,"['clearly', 'violations', 'tariffs', 'fully', 'fall', 'CTA', 'responsibility', 'guys', 'sure', 'working', 'hard', 'convince', 'Canadians', 'fully', 'collusion', 'airline', 'business', 'Canada']","[u'clear', u'violat', u'tariff', u'fulli', u'fall', u'cta', u'respons', u'guy', u'sure', u'work', u'hard', u'convinc', u'canadian', u'fulli', u'collus', u'airlin', u'busi', u'canada']",Both which clearly are violations of their own tariffs and fully fall under the CTA's responsibility. You guys sure aren't working very hard to convince Canadians that you're not fully in collusion with the airline business in Canada.,0.20520833333333333,Neutral
34,34,34,1666806720036962_1670958422955125,1203325126385126_1666806720036962,,2017-11-19 10:23:48,1,1,0,0,0,0,0,0,Would be interested in the answer,[],[],Would interested answer,"['Would', 'interested', 'answer']","[u'would', u'interest', u'answer']",Would be interested in the answer,0.25,Neutral
35,35,35,1666806720036962_1672904106093890,1203325126385126_1666806720036962,,2017-11-21 09:20:33,0,0,0,0,0,0,0,0,The CTA has received several complaints regarding this matter and is investigating the specifics of each case.,[],[],CTA received several complaints regarding matter investigating specifics case,"['CTA', 'received', 'several', 'complaints', 'regarding', 'matter', 'investigating', 'specifics', 'case']","[u'cta', u'receiv', u'sever', u'complaint', u'regard', u'matter', u'investig', u'specif', u'case']",The CTA has received several complaints regarding this matter and is investigating the specifics of each case.,0.0,Neutral
