Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
28,315919208830119_360750261013680,2017-09-25 10:00:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/360749677680405/?type=3,"Our Canadian Hydrographic Service is proud to name its latest survey vessel in memory of Kalman L. Czotter who dedicated 42 years to the Service. Mr. Czotter was a talented Hydrographer-in-Charge, leading teams during hydrographic surveys in remote areas of the BC coast.  Those surveys were used to create charts which enable safe navigation in British Columbia’s waters. http://ow.ly/zv8330fmsgH","Our Canadian Hydrographic Service is proud to name its latest survey vessel in memory of Kalman L. Czotter who dedicated years to the Service. Mr. Czotter was a talented Hydrographer-in-Charge, leading teams during hydrographic surveys in remote areas of the BC coast. Those surveys were used to create charts which enable safe navigation in British Columbia’s waters.",[],70,10,10,65,5,0,0,0,0,0,90,en,0.24481481481481485,FisheriesOceansCanada_facebook,"['water', 'or', 'ice', 'coast']",positive,"['service', 'service', 'coast', 'safe', 'water']",Social,"['canadian', 'canadian', 'coast', 'safe', 'water', 'water']",Healthy coasts and oceans
29,315919208830119_357867521301954,2017-09-14 10:44:31,https://www.facebook.com/FisheriesOceansCanada/photos/a.357867321301974.1073741858.315919208830119/357867521301954/?type=3,"Our scientists dove two kilometers deep to study previously unexplored underwater mountains off the coast of Vancouver Island: the Union and Dellwood Seamounts.
We used a camera to explore these two extinct volcanoes and the biodiversity hotspots they support. This research will offer insight into their ecological importance and inform how we might better conserve this potential Marine Protect Area. Take a look at what we discovered and celebrate this unique marine habitat.
http://ow.ly/mAu530f9FMi",Our scientists dove two kilometers deep to study previously unelored underwater mountains off the coast of Vancouver Island: the Union and Dellwood Seamounts. We used a camera to elore these two extinct volcanoes and the biodiversity hotspots they support. This research will offer insight into their ecological importance and inform how we might better conserve this potential Marine Protect Area. Take a look at what we discovered and celebrate this unique marine habitat.,[],77,3,9,69,8,0,0,0,0,0,89,en,0.2083333333333333,FisheriesOceansCanada_facebook,"['biodiversity', 'conserve', 'water', 'mer', 'coast', 'marine', 'or']",positive,"['coast', 'biodiversity', 'conserve', 'marine', 'marine']",Environmental,"['mountain', 'mountain', 'coast', 'extinct', 'biodiversity', 'research', 'ecological', 'marine', 'marine', 'habitat', 'habitat']",Healthy wildlife populations
30,315919208830119_355611084860931,2017-09-07 17:00:23,https://www.facebook.com/FisheriesOceansCanada/videos/355611084860931/,Live from the Museum of Nature in Ottawa with Dr. Caroline Fox aboard the Canada C3 expedition and DFO’s Philippe Morel for Let’s Talk Whales. Please feel free to ask questions in the official language of your choice.,Live from the Museum of Nature in Ottawa with Dr. Caroline Fox aboard the Canada C3 eedition and DFO’s Philippe Morel for Let’s Talk Whales. Please feel free to ask questions in the official language of your choice.,[],40,25,23,35,5,0,0,0,0,0,88,en,0.0,FisheriesOceansCanada_facebook,"['museum of nature', 'or', 'ice', 'nature']",neutral,"['nature', 'nature']",Social,['nature'],Connecting Canadians with nature 
31,315919208830119_364162607339112,2017-10-06 12:33:01,https://www.facebook.com/FisheriesOceansCanada/videos/364162607339112/,Ever wonder what our scientists are talking about? We asked some of our experts in Newfoundland and Labrador to define a scientific word of the day.,Ever wonder what our scientists are talking about? We asked some of our eerts in Newfoundland and Labrador to define a scientific word of the day.,[],48,2,38,47,1,0,0,0,0,0,88,en,0.5,FisheriesOceansCanada_facebook,['or'],positive,[],unknown,[],unknown
32,315919208830119_359666267788746,2017-09-19 13:51:36,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/359666267788746/?type=3,"Come explore marine science at St. Andrews Biological Station in St. Andrews, New Brunswick this Saturday from 10 a.m. to 3 p.m.  Fun science activities for all ages! http://ow.ly/VFP130fhdb1","Come elore marine science at St. Andrews Biological Station in St. Andrews, New Brunswick this Saturday from a.m. to p.m. Fun science activities for all ages! 1",[],32,2,53,31,1,0,0,0,0,0,87,en,0.025,FisheriesOceansCanada_facebook,"['marine', 'or']",positive,['marine'],Environmental,['marine'],Healthy coasts and oceans
33,315919208830119_390265784728794,2017-12-12 15:00:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/390265668062139/?type=3,"Congrats to our Scientist Emeritus, Dr. Eddy Carmack on being awarded the International Mohn Prize for Outstanding Arctic Research. We are proud of Eddy and his Arctic science contributions http://ow.ly/RLgG30hbqfM","Congrats to our Scientist Emeritus, Dr. Eddy Carmack on being awarded the International Mohn Prize for Outstanding Arctic Research. We are proud of Eddy and his Arctic science contributions",[],70,9,7,70,0,0,0,0,0,0,86,en,0.1826388888888889,FisheriesOceansCanada_facebook,"['or', 'mer']",positive,"['arctic', 'arctic']",Economical,['research'],Modern and resilient infrastructure
34,315919208830119_367273133694726,2017-10-11 11:52:43,https://www.facebook.com/FisheriesOceansCanada/videos/367273133694726/,DFO scientist emeritus Dr. John Ford is the keynote speaker today at the Southern Resident Killer Whale Symposium in Vancouver http://ow.ly/5Pg830fO16M,DFO scientist emeritus Dr. John Ford is the keynote speaker today at the Southern Resident Killer Whale Symposium in Vancouver,[],51,0,33,48,3,0,0,0,0,0,84,en,0.0,FisheriesOceansCanada_facebook,"['or', 'mer']",neutral,[],unknown,[],unknown
35,315919208830119_367973360291370,2017-10-16 07:45:01,https://www.facebook.com/FisheriesOceansCanada/videos/367973360291370/,"It’s hard work, but stock surveying is one of our most critical functions. Monitoring our fish populations helps ensure the sustainability of our marine environments and commercial fisheries. Learn more about the challenges of stock assessment. http://ow.ly/oNRv30fRLUW","It’s hard work, but stock surveying is one of our most critical functions. Monitoring our fish populations helps ensure the sustainability of our marine environments and commercial fisheries. Learn more about the challenges of stock assessment.",[],65,2,15,62,1,1,0,1,0,0,82,en,0.0,FisheriesOceansCanada_facebook,"['mer', 'marine', 'or', 'populations']",neutral,"['population', 'population', 'marine', 'fishery']",Environmental,"['fish', 'population', 'population', 'marine', 'environment', 'environment', 'fishery', 'fishery']",Healthy coasts and oceans
36,315919208830119_366984113723628,2017-10-10 18:01:57,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/366984023723637/?type=3,"The Pacific Salmon Foundation is receiving $1.2 million over three years to help restore salmon populations in British Columbia. As part of the Coastal Restoration Fund, this funding will expand the Pacific Salmon Explorer project, which identifies key threats and pressures hindering the recovery of important salmon populations. Learn more: http://ow.ly/jXlt30fMUg5","The Pacific Salmon Foundation is receiving $1.2 million over three years to help restore salmon populations in British Columbia. As part of the Coastal Restoration Fund, this funding will eand the Pacific Salmon Elorer project, which identifies key threats and pressures hindering the recovery of important salmon populations. Learn more:",[],38,13,29,36,0,1,0,0,1,0,80,en,0.02656565656565657,FisheriesOceansCanada_facebook,"['populations', 'or', 'coastal', 'coast']",positive,"['population', 'population', 'coastal', 'funding', 'population', 'population']",Environmental,"['population', 'population', 'population', 'population']",Sustainably managed lands and forests
37,315919208830119_337442286677811,2017-07-19 11:46:23,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/337442286677811/?type=3,"We’re deeply saddened by the loss of Campobello Whale Rescue expert Joe Howlett, who tragically lost his life while taking part in a rescue operation to disentangle a North Atlantic Right whale off the Eastern coast of New Brunswick. He was an experienced and valued member of the whale rescue community.
We are taking this incident very seriously and have paused all responses to entangled North Atlantic Right whales. While we are extremely concerned about the recent deaths and entanglements of these animals in the Gulf of St. Lawrence, it is imperative to review existing policies and practices regarding response to whale entanglements to ensure we proceed in the safest way possible for everyone involved.
During this time, we continue to take action towards the recovery, protection and conservation of endangered whales. For more information on the work DFO and partners are doing, and for status updates on the North Atlantic Right whale situation in the Gulf, view our website: http://ow.ly/XHhS30dL0XL","We’re deeply saddened by the loss of Campobello Whale Rescue eert Joe Howlett, who tragically lost his life while taking part in a rescue operation to disentangle a North Atlantic Right whale off the Eastern coast of New Brunswick. He was an eerienced and valued member of the whale rescue community. We are taking this incident very seriously and have paused all responses to entangled North Atlantic Right whales. While we are extremely concerned about the recent deaths and entanglements of these animals in the Gulf of St. Lawrence, it is imperative to review existing policies and practices regarding response to whale entanglements to ensure we proceed in the safest way possible for everyone involved. During this time, we continue to take action towards the recovery, protection and conservation of endangered whales. For more information on the work DFO and partners are doing, and for status updates on the North Atlantic Right whale situation in the Gulf, view our website:",[],54,2,23,23,4,1,0,26,0,0,79,en,0.0,FisheriesOceansCanada_facebook,"['conservation', 'or', 'ice', 'coast']",neutral,"['right', 'coast', 'community', 'right', 'policy', 'conservation', 'right']",Economical,"['operation', 'coast', 'community', 'community', 'death', 'animal', 'animal', 'animal', 'safest', 'protection', 'conservation', 'conservation']",Connecting Canadians with nature 
38,315919208830119_359271917828181,2017-09-21 10:00:00,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/359271554494884/?type=3,"The Atlantic Wolffish may look scary with its large and sharp teeth, but this species is non-aggressive towards other fish. It uses its teeth to cut through the hard shells of molluscs and crustaceans. Wolffish are quite shy, preferring to stay in small caves. http://ow.ly/PfPb30feUT9","The Atlantic Wolffish may look scary with its large and sharp teeth, but this species is non-aggressive towards other fish. It uses its teeth to cut through the hard shells of molluscs and crustaceans. Wolffish are quite shy, preferring to stay in small caves. 9",[],49,8,21,48,1,0,0,0,0,0,78,en,0.12495421245421245,FisheriesOceansCanada_facebook,['species'],positive,['specie'],Environmental,"['specie', 'specie', 'fish']",Healthy coasts and oceans
