Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category
32,460123390028_10159390451520029,2017-09-25 11:40:06,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159390451520029/?type=3,"La ministre de l’Environnement et du Changement climatique, Catherine McKenna, est à la recherche d’un membre pour siéger sur le Conseil de gestion des ressources fauniques de la région marine du Nunavik.

Si vous êtes passionné de la nature et avez de l’expérience en conservation et gestion de la faune, postulez dès maintenant pour faire partie du Conseil! Pour plus d’informations, cliquez ici : http://ow.ly/pbJa30fptRF","La ministre de l’Environnement et du Changement climatique, Catherine McKenna, est à la recherche d’un membre pour siéger sur le Conseil de gestion des ressources fauniques de la région marine du Nunavik. Si vous êtes passionné de la nature et avez de l’eérience en conservation et gestion de la faune, postulez dès maintenant pour faire partie du Conseil! Pour plus d’informations, cliquez ici :",[],16,4,5,15,0,1,0,0,0,0,25,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
33,460123390028_10157384389060029,2016-09-01 10:09:44,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157384389060029/,"Acheter des collations préemballées pour l’école, c’est pratique et facile, mais avez-vous pensé à la quantité de déchets produits par ces collations?

Cette année, apprenez à préparer une boîte à lunch écolo sans déchet! C’est amusant, facile, et la planète vous remerciera.","Acheter des collations préemballées pour l’école, c’est pratique et facile, mais avez-vous pensé à la quantité de déchets produits par ces collations? Cette année, apprenez à préparer une boîte à lunch écolo sans déchet! C’est amusant, facile, et la planète vous remerciera.",[],3,0,22,3,0,0,0,0,0,0,25,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
34,460123390028_10158585402465029,2017-04-21 17:35:44,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158585402465029/,"Saviez-vous que le consulat général du Canada à San Francisco joue un important rôle d’intermédiaire entre les investisseurs et les technologies canadiennes grâce à des présentations, des conseils et des partenariats d'entreprise? La ministre de l'Environnement et du Changement climatique, Catherine McKenna, remercie le consul général, M. Brandon Lee, et son équipe à la suite d’une visite fructueuse en Californie mettant en vedette le secteur des technologies propres du Canada.","Saviez-vous que le consulat général du Canada à San Francisco joue un important rôle d’intermédiaire entre les investisseurs et les technologies canadiennes grâce à des présentations, des conseils et des partenariats d'entreprise? La ministre de l'Environnement et du Changement climatique, Catherine McKenna, remercie le consul général, M. Brandon Lee, et son équipe à la suite d’une visite fructueuse en Californie mettant en vedette le secteur des technologies propres du Canada.",[],11,1,12,10,1,0,0,0,0,0,24,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
35,460123390028_10156748132165029,2016-04-01 08:01:01,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156748132165029/?type=3,"Le Service canadien de la faune a déterminé qu’un passeport pour oiseaux migrateurs pourrait faciliter leur migration. Ce moyen permettrait d’effectuer des relevés d’oiseaux plus précis et d’interroger chacun de ces oiseaux concernant les dangers auxquels ils sont confrontés durant la migration.

Il s’agit d’un des nouveaux outils présentés par les biologistes spécialistes des oiseaux d’Environnement et Changement climatique Canada afin de souligner, en ce jour du poisson d’avril 2016, les cent ans de collaboration Canada–États-Unis pour la conservation des oiseaux migrateurs.","Le Service canadien de la faune a déterminé qu’un passeport pour oiseaux migrateurs pourrait faciliter leur migration. Ce moyen permettrait d’effectuer des relevés d’oiseaux plus précis et d’interroger chacun de ces oiseaux concernant les dangers auxquels ils sont confrontés durant la migration. Il s’agit d’un des nouveaux outils présentés par les biologistes spécialistes des oiseaux d’Environnement et Changement climatique Canada afin de souligner, en ce jour du poisson d’avril , les cent ans de collaboration Canada–États-Unis pour la conservation des oiseaux migrateurs.",[],9,2,13,6,0,0,3,0,0,0,24,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.12325,positive,[],['other']
36,460123390028_10159551758180029,2017-11-01 15:00:57,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159551758180029/?type=3,"Bon anniversaire au #ServiceCanadienDeLaFaune! 🎉

Le Service canadien de la faune d’Environnement et Changement climatique Canada est au service de la faune canadienne depuis 70 ans... et ça continue! 
http://ow.ly/WSQc30ghPqW",Bon anniversaire au ! Le Service canadien de la faune d’Environnement et Changement climatique Canada est au service de la faune canadienne depuis ans... et ça continue!,['#ServiceCanadienDeLaFaune'],15,0,8,13,2,0,0,0,0,0,23,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
37,460123390028_10156886110470029,2016-05-08 07:01:20,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156886110470029/?type=3,"Saviez-vous que les huards pondent de un à trois œufs, les oiseaux chanteurs, de quatre à cinq, alors que les canards peuvent en pondre jusqu’à une douzaine? Ce sont des mères très occupées! http://ow.ly/4ntznz","Saviez-vous que les huards pondent de un à trois œufs, les oiseaux chanteurs, de quatre à cinq, alors que les canards peuvent en pondre jusqu’à une douzaine? Ce sont des mères très occupées!",[],18,0,5,16,2,0,0,0,0,0,23,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
38,460123390028_10159121084270029,2017-07-28 10:05:06,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159121084270029/?type=3,"Le Canada atlantique est actuellement touché par une éclosion de trichomonose. Il s’agit d’un parasite aviaire qui affecte la partie supérieure du tube digestif des oiseaux et qui limite leur capacité à avaler et à garder leur nourriture. 

Bien que les mangeoires et les bains d’oiseaux nous permettent d’observer les oiseaux dans leur habitat naturel, ceux-ci peuvent nuire pendant une éclosion de maladie. Vous pouvez ralentir la propagation de la trichomonose en enlevant les mangeoires et les bains d’oiseaux et en suivant les étapes suivantes : 

MANGEOIRES ET BAINS D’OISEAUX
1) Enlevez vos mangeoires et vos bains d’oiseaux. En été, il est inutile de s’en faire : la nourriture est naturellement abondante. 
2) Lavez-les bien, à l’aide d’une solution d’eau de javel à faible concentration (5 % d’hypochlorite de sodium).
3) Jetez toutes les graines humides ou exposées restées autour de vos mangeoires ou de vos bains d’oiseaux.
4) Ne réinstallez pas vos mangeoires et vos bains d’oiseaux avant le retour du temps frais, à l’automne.

Pour obtenir plus d’information sur la trichomonose (lien disponible en anglais seulement) : http://ow.ly/WDUO30dZi2C","Le Canada atlantique est actuellement touché par une éclosion de trichomonose. Il s’agit d’un parasite aviaire qui affecte la partie supérieure du tube digestif des oiseaux et qui limite leur capacité à avaler et à garder leur nourriture. Bien que les mangeoires et les bains d’oiseaux nous permettent d’observer les oiseaux dans leur habitat naturel, ceux-ci peuvent nuire pendant une éclosion de maladie. Vous pouvez ralentir la propagation de la trichomonose en enlevant les mangeoires et les bains d’oiseaux et en suivant les étapes suivantes : MANGEOIRES ET BAINS D’OISEAUX ) Enlevez vos mangeoires et vos bains d’oiseaux. En été, il est inutile de s’en faire : la nourriture est naturellement abondante. ) Lavez-les bien, à l’aide d’une solution d’eau de javel à faible concentration (5 % d’hypochlorite de sodium). ) Jetez toutes les graines humides ou eées restées autour de vos mangeoires ou de vos bains d’oiseaux. ) Ne réinstallez pas vos mangeoires et vos bains d’oiseaux avant le retour du temps frais, à l’automne. Pour obtenir plus d’information sur la trichomonose (lien disponible en anglais seulement) : 2C",[],5,0,18,4,0,0,0,1,0,0,23,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
39,460123390028_10156830368065029,2016-04-22 15:24:53,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10156830368065029/,"Vous avez des idées sur la manière de faire face aux changements climatiques? Le gouvernement du Canada veut vous entendre! Présentez vos idées jusqu’au 1er juin. Vous pouvez aussi transmettre des commentaires et lire ceux d’autres Canadiens. http://ow.ly/4n03YO

Suivez la conversation à propos de #ActionclimatCAN sur Twitter.",Vous avez des idées sur la manière de faire face aux changements climatiques? Le gouvernement du Canada veut vous entendre! Présentez vos idées jusqu’au er juin. Vous pouvez aussi transmettre des commentaires et lire ceux d’autres Canadiens. Suivez la conversation à propos de sur Twitter.,['#ActionclimatCAN'],2,1,19,2,0,0,0,0,0,0,22,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.08687500000000001,positive,[],['other']
40,460123390028_10157034331810029,2016-06-15 16:10:23,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157034331810029/?type=3,"En famille, participez au Rendez-vous avec la nature à la réserve du Cap-Tourmente au Québec. Amusez-vous avec les naturalistes et apprenez les gestes que vous pouvez poser au quotidien pour la protection de l’environnement. Joignez vos efforts à ceux des scientifiques et faites une différence. Protéger la planète, ça nous concerne tous! http://ow.ly/FPfa301hVeI","En famille, participez au Rendez-vous avec la nature à la réserve du Cap-Tourmente au Québec. Amusez-vous avec les naturalistes et apprenez les gestes que vous pouvez poser au quotidien pour la protection de l’environnement. Joignez vos efforts à ceux des scientifiques et faites une différence. Protéger la planète, ça nous concerne tous!",[],13,2,6,12,1,0,0,0,0,0,21,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0033333333333333327,positive,[],['other']
41,460123390028_10156565785845029,2016-02-23 09:35:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156565785845029/?type=3,"Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. 

Suivez Pêches et Océans C.-B. sur Twitter : http://twitter.com/MPO_Pacifique","Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. Suivez Pêches et Océans C.-B. sur Twitter :",[],18,3,0,18,0,0,0,0,0,0,21,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.26666666666666666,positive,[],['other']
42,460123390028_10159494192805029,2017-10-19 14:31:15,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159494192805029/,"Pour certains d’entre nous, l’été 2017 a été chaud, sec et suffocant… pour d’autres, il a été frais, humide et pluvieux! En analysant les phénomènes météorologiques, nous recueillons plus de renseignements sur l’évolution du climat au Canada. Voyez une récapitulation de l’été 2017. ☀️","Pour certains d’entre nous, l’été a été chaud, sec et suffocant… pour d’autres, il a été frais, humide et pluvieux! En analysant les phénomènes météorologiques, nous recueillons plus de renseignements sur l’évolution du climat au Canada. Voyez une récapitulation de l’été . ️",[],15,2,4,14,1,0,0,0,0,0,21,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.575,positive,[],['other']
