Unnamed: 0,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed
77,BQqAuGYlB0U,1.45298e+18,"[""partagezlachaise"",""parcscanada"",""canada150"",""explorecanada"",""canada"",""375mtl"",""chaiserouge"",""montreal"",""villedemontreal"",""mtl"",""canallachine"",""histoire"",""patrimoine"",""lhn100"",""griffintown""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8185eb9ef72def6126aa4660a261958f/5AD958E4/t51.2885-15/e35/19367242_260826364395854_6900202429489348608_n.jpg,"[""julie_l_corley""]",1,"Ouvert en , le canal Lachine a grandement contribué au développement industriel du Canada et de Montréal. Asseyez-vous confortablement dans nos chaises et découvrez comment « l'âge des canaux » a influencé le développement de Montréal en tant que puissance industrielle. Ou admirez la vue, tout simplement!Photo par ",75,[],2017-02-18T06:32:57,False,2017-02-18_06-32-57,parcs.canada,4141034395,,Ouvert en le canal Lachine grandement au veloppement industriel du Canada et de al Asseyez vous confortablement dans nos chaises et couvrez comment ge des canaux le veloppement de al en tant que puissance industrielle Ou admirez la vue tout simplement Photo par,"['Ouvert', 'en', 'le', 'canal', 'Lachine', 'grandement', 'au', 'veloppement', 'industriel', 'du', 'Canada', 'et', 'de', 'al', 'Asseyez', 'vous', 'confortablement', 'dans', 'nos', 'chaises', 'et', 'couvrez', 'comment', 'ge', 'des', 'canaux', 'le', 'veloppement', 'de', 'al', 'en', 'tant', 'que', 'puissance', 'industrielle', 'Ou', 'admirez', 'la', 'vue', 'tout', 'simplement', 'Photo', 'par']","[u'ouvert', 'en', 'le', u'canal', u'lachin', u'grandement', 'au', u'velopp', u'industriel', 'du', u'canada', 'et', 'de', 'al', u'asseyez', u'vous', u'confortabl', u'dan', u'nos', u'chais', 'et', u'couvrez', u'comment', 'ge', u'des', u'canaux', 'le', u'velopp', 'de', 'al', 'en', u'tant', u'que', u'puissanc', u'industriell', 'ou', u'admirez', 'la', u'vue', u'tout', u'simplement', u'photo', u'par']"
78,BQtt0IJlrOF,1.45402e+18,"[""pnsirmilik"",""nunavut"",""harfang"",""natgeo"",""iceberg"",""glace"",""arctique"",""expedition"",""glacier"",""explorer"",""paysage"",""voyage"",""nature"",""photographie"",""canada"",""explorecanada"",""parcscanada"",""canada150""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3122c98bfa8edefaf84469b8a1b07a04/5AFD0B59/t51.2885-15/e35/19379896_1734310060199658_8208136618138140672_n.jpg,[],0,"Le au a ans aujourd'hui! Une visite à Sirmilik est l’aventure arctique à son meilleur ! Venez elorer le vaste paysage de glaciers, de vallées et de cheminées sculptées dans la roche rouge. Plongez votre pagaie entre les phoques et les icebergs qui émergent ici et là. Faites de la randonnée en plein territoire de chasse du des neiges.",56,[],2017-02-19T17:04:42,False,2017-02-19_17-04-42,parcs.canada,4141034395,,Le au ans aujourd hui Une visite Sirmilik est aventure arctique son meilleur Venez elorer le vaste paysage de glaciers de es et de es es dans la roche rouge Plongez votre pagaie entre les phoques et les icebergs qui mergent ici et Faites de la en plein territoire de chasse du des neiges,"['Le', 'au', 'ans', 'aujourd', 'hui', 'Une', 'visite', 'Sirmilik', 'est', 'aventure', 'arctique', 'son', 'meilleur', 'Venez', 'elorer', 'le', 'vaste', 'paysage', 'de', 'glaciers', 'de', 'es', 'et', 'de', 'es', 'es', 'dans', 'la', 'roche', 'rouge', 'Plongez', 'votre', 'pagaie', 'entre', 'les', 'phoques', 'et', 'les', 'icebergs', 'qui', 'mergent', 'ici', 'et', 'Faites', 'de', 'la', 'en', 'plein', 'territoire', 'de', 'chasse', 'du', 'des', 'neiges']","['le', 'au', u'an', u'aujourd', u'hui', u'une', u'visit', u'sirmilik', u'est', u'aventur', u'arctiqu', u'son', u'meilleur', u'venez', u'elor', 'le', u'vast', u'paysag', 'de', u'glacier', 'de', 'es', 'et', 'de', 'es', 'es', u'dan', 'la', u'roch', u'roug', u'plongez', u'votr', u'pagai', u'entr', u'les', u'phoqu', 'et', u'les', u'iceberg', u'qui', u'mergent', u'ici', 'et', u'fait', 'de', 'la', 'en', u'plein', u'territoir', 'de', u'chass', 'du', u'des', u'neig']"
79,BQv7IcAFAOS,1.45464e+18,"[""hivercanadien"",""jouerdehors"",""raquettes"",""raquette"",""pnmauricie"",""canada150"",""parcscanada"",""quebecauthentique"",""mauricie"",""quebec"",""hiverquébécois"",""canada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/de75c3c5dfbc82783f8024aee3ea75b8/5AFF69C8/t51.2885-15/e35/19425299_1799654643609285_373745283844014080_n.jpg,"[""pboisvert""]",0,"Si une situation ne vous met pas au défi, elle ne vous permettra pas de grandir.Faites le plein de motivation avec une randonnée sur le sentier du lac Solitaire dans le parc national de la Mauricie!Merci pour la photo ! ébécois",64,[],2017-02-20T13:39:33,False,2017-02-20_13-39-33,parcs.canada,4141034395,,Si une situation ne vous met pas au fi elle ne vous permettra pas de grandir Faites le plein de motivation avec une sur le sentier du lac Solitaire dans le parc national de la Mauricie Merci pour la photo cois,"['Si', 'une', 'situation', 'ne', 'vous', 'met', 'pas', 'au', 'fi', 'elle', 'ne', 'vous', 'permettra', 'pas', 'de', 'grandir', 'Faites', 'le', 'plein', 'de', 'motivation', 'avec', 'une', 'sur', 'le', 'sentier', 'du', 'lac', 'Solitaire', 'dans', 'le', 'parc', 'national', 'de', 'la', 'Mauricie', 'Merci', 'pour', 'la', 'photo', 'cois']","['si', u'une', u'situat', 'ne', u'vous', u'met', u'pas', 'au', 'fi', u'ell', 'ne', u'vous', u'permettra', u'pas', 'de', u'grandir', u'fait', 'le', u'plein', 'de', u'motiv', u'avec', u'une', u'sur', 'le', u'sentier', 'du', u'lac', u'solitair', u'dan', 'le', u'parc', u'nation', 'de', 'la', u'maurici', u'merci', u'pour', 'la', u'photo', u'coi']"
80,BQyPIImFGCt,1.45529e+18,"[""parcscanada"",""canada150"",""explorecanada"",""canada"",""aventure"",""voyage"",""viesauvage"",""jouerdehors"",""nature"",""camping"",""explorer"",""wanderlust"",""randonnée"",""montagne"",""montagn""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e77e5a52b4bf75d6c947b6745d0403a8/5AE095CE/t51.2885-15/e35/19367553_1301903643262286_967495564436439040_n.jpg,[],2,C'est votre année! Faites partie des quelques chanceux qui visitent chaque année la réserve de parc national de Nááts'ihch'oh et découvrez une vaste étendue sauvage de vallées fluviales et de pics spectaculaires. Nááts'ihch'oh n'a pas encore de sentiers. C'est l’occasion pour vous de tracer le parcours d’un éventuel sentier qui fera un jour partie du réseau de sentiers du parc!  ée,75,[],2017-02-21T11:12:46,False,2017-02-21_11-12-46,parcs.canada,4141034395,,est votre Faites partie des quelques chanceux qui visitent chaque la serve de parc national de ts ihch oh et couvrez une vaste tendue sauvage de es fluviales et de pics spectaculaires ts ihch oh pas encore de sentiers est occasion pour vous de tracer le parcours un ventuel sentier qui fera un jour partie du seau de sentiers du parc,"['est', 'votre', 'Faites', 'partie', 'des', 'quelques', 'chanceux', 'qui', 'visitent', 'chaque', 'la', 'serve', 'de', 'parc', 'national', 'de', 'ts', 'ihch', 'oh', 'et', 'couvrez', 'une', 'vaste', 'tendue', 'sauvage', 'de', 'es', 'fluviales', 'et', 'de', 'pics', 'spectaculaires', 'ts', 'ihch', 'oh', 'pas', 'encore', 'de', 'sentiers', 'est', 'occasion', 'pour', 'vous', 'de', 'tracer', 'le', 'parcours', 'un', 'ventuel', 'sentier', 'qui', 'fera', 'un', 'jour', 'partie', 'du', 'seau', 'de', 'sentiers', 'du', 'parc']","[u'est', u'votr', u'fait', u'parti', u'des', u'quelqu', u'chanceux', u'qui', u'visit', u'chaqu', 'la', u'serv', 'de', u'parc', u'nation', 'de', 'ts', u'ihch', 'oh', 'et', u'couvrez', u'une', u'vast', u'tendu', u'sauvag', 'de', 'es', u'fluvial', 'et', 'de', u'pic', u'spectaculair', 'ts', u'ihch', 'oh', u'pas', u'encor', 'de', u'sentier', u'est', u'occas', u'pour', u'vous', 'de', u'tracer', 'le', u'parcour', 'un', u'ventuel', u'sentier', u'qui', u'fera', 'un', u'jour', u'parti', 'du', u'seau', 'de', u'sentier', 'du', u'parc']"
81,BQ1FO19FXck,1.45609e+18,"[""arctique"",""canada"",""aulavik"",""aventures"",""territoiresdunordouest"",""nature"",""spectacularnwt"",""nord"",""viesauvage"",""tno"",""ecologie"",""banks"",""pnaulavik"",""explorecanada"",""parcscanada"",""canada150""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/522cfcd2f9d5ccd5a1d0cf7e0159f196/5AF99F9C/t51.2885-15/e35/19425010_1930279600589607_6862946500184375296_n.jpg,[],2,"Le parc national Aulavik est situé sur l'île Banks, dans les Territoires du Nord-Ouest. Le parc englobe divers paysages allant de vallées fluviales fertiles à des déserts polaires en passant par des buttes et des bad-lands. La faune et le territoire font vivre les peuples autochtones depuis plus de ans, des cultures pré-Dorset aux Inuvialuit contemporains.",62,[],2017-02-22T13:44:01,False,2017-02-22_13-44-01,parcs.canada,4141034395,,Le parc national Aulavik est sur le Banks dans les Territoires du Nord Ouest Le parc englobe divers paysages allant de es fluviales fertiles des serts polaires en passant par des buttes et des bad lands La faune et le territoire font vivre les peuples autochtones depuis plus de ans des cultures Dorset aux Inuvialuit contemporains,"['Le', 'parc', 'national', 'Aulavik', 'est', 'sur', 'le', 'Banks', 'dans', 'les', 'Territoires', 'du', 'Nord', 'Ouest', 'Le', 'parc', 'englobe', 'divers', 'paysages', 'allant', 'de', 'es', 'fluviales', 'fertiles', 'des', 'serts', 'polaires', 'en', 'passant', 'par', 'des', 'buttes', 'et', 'des', 'bad', 'lands', 'La', 'faune', 'et', 'le', 'territoire', 'font', 'vivre', 'les', 'peuples', 'autochtones', 'depuis', 'plus', 'de', 'ans', 'des', 'cultures', 'Dorset', 'aux', 'Inuvialuit', 'contemporains']","['le', u'parc', u'nation', u'aulavik', u'est', u'sur', 'le', u'bank', u'dan', u'les', u'territoir', 'du', u'nord', u'ouest', 'le', u'parc', u'englob', u'diver', u'paysag', u'allant', 'de', 'es', u'fluvial', u'fertil', u'des', u'sert', u'polair', 'en', u'passant', u'par', u'des', u'butt', 'et', u'des', u'bad', u'land', 'la', u'faun', 'et', 'le', u'territoir', u'font', u'vivr', u'les', u'peupl', u'autochton', u'depui', u'plus', 'de', u'an', u'des', u'cultur', u'dorset', u'aux', u'inuvialuit', u'contemporain']"
82,BQ3nGw3F0Ki,1.4568e+18,"[""voyage"",""wanderlust"",""rocheusescanadiennes"",""montagnes"",""montagne"",""voyage"",""hiver"",""neige"",""nature"",""canada"",""explorecanada"",""canada150"",""lacswaterton"",""pnlacswaterton"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/956f3b2f54c185843e5924931f729a9f/5AF20C11/t51.2885-15/e35/19428799_1340299772755996_2260074970124124160_n.jpg,"[""betamanic""]",0,"Même au milieu de la blancheur hivernale, nos chaises demeurent l'endroit idéal pour se reposer après avoir déployé des efforts. L'hiver est tout simplement magique dans le parc national des Lacs-Waterton. Bien que le parc repose habituellement sous une épaisse couche de neige, la température est douce grâce aux vents chauds du chinook!Merci pour la photo !",53,[],2017-02-23T13:18:29,False,2017-02-23_13-18-29,parcs.canada,4141034395,,au milieu de la blancheur hivernale nos chaises demeurent endroit al pour se reposer avoir des efforts hiver est tout simplement magique dans le parc national des Lacs Waterton Bien que le parc repose habituellement sous une paisse couche de neige la rature est douce ce aux vents chauds du chinook Merci pour la photo,"['au', 'milieu', 'de', 'la', 'blancheur', 'hivernale', 'nos', 'chaises', 'demeurent', 'endroit', 'al', 'pour', 'se', 'reposer', 'avoir', 'des', 'efforts', 'hiver', 'est', 'tout', 'simplement', 'magique', 'dans', 'le', 'parc', 'national', 'des', 'Lacs', 'Waterton', 'Bien', 'que', 'le', 'parc', 'repose', 'habituellement', 'sous', 'une', 'paisse', 'couche', 'de', 'neige', 'la', 'rature', 'est', 'douce', 'ce', 'aux', 'vents', 'chauds', 'du', 'chinook', 'Merci', 'pour', 'la', 'photo']","['au', u'milieu', 'de', 'la', u'blancheur', u'hivernal', u'nos', u'chais', u'demeur', u'endroit', 'al', u'pour', 'se', u'repos', u'avoir', u'des', u'effort', u'hiver', u'est', u'tout', u'simplement', u'magiqu', u'dan', 'le', u'parc', u'nation', u'des', u'lac', u'waterton', u'bien', u'que', 'le', u'parc', u'repos', u'habituel', u'sous', u'une', u'paiss', u'couch', 'de', u'neig', 'la', u'ratur', u'est', u'douc', 'ce', u'aux', u'vent', u'chaud', 'du', u'chinook', u'merci', u'pour', 'la', u'photo']"
83,BQ6MDAoFuTL,1.45753e+18,"[""terreneuve"",""lieuhistorique"",""aventure"",""voyage"",""explorecanada"",""canada"",""labrador"",""lhn100"",""battleharbour"",""explorenl"",""parcscanada"",""canada150"",""patrimoine""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e9439ca7b6cbe6047695899a265c836/5AFDBDCA/t51.2885-15/e35/19428884_157664678110970_7472248376319279104_n.jpg,"[""picobac""]",0,"Battle Harbour peut sembler calme et serein aujourd'hui, mais c’était autrefois un port de pêche de grande importance au Labrador. Aujourd'hui, ce district historique national du Canada a été ravivé pour vous permettre de vous plonger dans la vie des Terre-Neuviens et des Labradoriens de cette communauté côtière traditionnelle.Photo par ",66,[],2017-02-24T13:19:46,False,2017-02-24_13-19-46,parcs.canada,4141034395,,Battle Harbour peut sembler calme et serein aujourd hui mais tait autrefois un port de de grande importance au Labrador Aujourd hui ce district historique national du Canada pour vous permettre de vous plonger dans la vie des Terre Neuviens et des Labradoriens de cette traditionnelle Photo par,"['Battle', 'Harbour', 'peut', 'sembler', 'calme', 'et', 'serein', 'aujourd', 'hui', 'mais', 'tait', 'autrefois', 'un', 'port', 'de', 'de', 'grande', 'importance', 'au', 'Labrador', 'Aujourd', 'hui', 'ce', 'district', 'historique', 'national', 'du', 'Canada', 'pour', 'vous', 'permettre', 'de', 'vous', 'plonger', 'dans', 'la', 'vie', 'des', 'Terre', 'Neuviens', 'et', 'des', 'Labradoriens', 'de', 'cette', 'traditionnelle', 'Photo', 'par']","[u'battl', u'harbour', u'peut', u'sembler', u'calm', 'et', u'serein', u'aujourd', u'hui', u'mai', u'tait', u'autrefoi', 'un', u'port', 'de', 'de', u'grand', u'import', 'au', u'labrador', u'aujourd', u'hui', 'ce', u'district', u'historiqu', u'nation', 'du', u'canada', u'pour', u'vous', u'permettr', 'de', u'vous', u'plonger', u'dan', 'la', u'vie', u'des', u'terr', u'neuvien', 'et', u'des', u'labradorien', 'de', u'cett', u'traditionnell', u'photo', u'par']"
84,BQ9HmDOlICh,1.45836e+18,"[""milleîles"",""pnmilleîles"",""lhn100"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""histoire"",""patrimoine"",""batailledumoulinàvent"",""tempête"",""ontario"",""on""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e1d8a0b69dd557a1ba9c359db843d55f/5AE70B63/t51.2885-15/e35/19367315_1687239248237595_3098713385307471872_n.jpg,"[""eileenndg""]",1,"En , la bataille du Moulin-à-Vent a été un épisode marquant de la lutte difficile pour le contrôle de la colonie britannique du Haut-Canada. En aval de Prescott, mais visible à partir de cette ville, se dresse encore le moulin à vent qui fut au cœur de cette bataille en novembre . Visitez ce lieu où résonnent encore à travers la pierre la lutte et les espoirs d'une nation en devenir.Merci pour la photo Îles Îles àVent ête",71,[],2017-02-25T16:38:35,False,2017-02-25_16-38-35,parcs.canada,4141034395,,En la bataille du Moulin Vent un pisode marquant de la lutte difficile pour le le de la colonie britannique du Haut Canada En aval de Prescott mais visible partir de cette ville se dresse encore le moulin vent qui fut au ur de cette bataille en novembre Visitez ce lieu sonnent encore travers la pierre la lutte et les espoirs une nation en devenir Merci pour la photo les les Vent,"['En', 'la', 'bataille', 'du', 'Moulin', 'Vent', 'un', 'pisode', 'marquant', 'de', 'la', 'lutte', 'difficile', 'pour', 'le', 'le', 'de', 'la', 'colonie', 'britannique', 'du', 'Haut', 'Canada', 'En', 'aval', 'de', 'Prescott', 'mais', 'visible', 'partir', 'de', 'cette', 'ville', 'se', 'dresse', 'encore', 'le', 'moulin', 'vent', 'qui', 'fut', 'au', 'ur', 'de', 'cette', 'bataille', 'en', 'novembre', 'Visitez', 'ce', 'lieu', 'sonnent', 'encore', 'travers', 'la', 'pierre', 'la', 'lutte', 'et', 'les', 'espoirs', 'une', 'nation', 'en', 'devenir', 'Merci', 'pour', 'la', 'photo', 'les', 'les', 'Vent']","['en', 'la', u'bataill', 'du', u'moulin', u'vent', 'un', u'pisod', u'marquant', 'de', 'la', u'lutt', u'difficil', u'pour', 'le', 'le', 'de', 'la', u'coloni', u'britanniqu', 'du', u'haut', u'canada', 'en', u'aval', 'de', u'prescott', u'mai', u'visibl', u'partir', 'de', u'cett', u'vill', 'se', u'dress', u'encor', 'le', u'moulin', u'vent', u'qui', u'fut', 'au', 'ur', 'de', u'cett', u'bataill', 'en', u'novembr', u'visitez', 'ce', u'lieu', u'sonnent', u'encor', u'traver', 'la', u'pierr', 'la', u'lutt', 'et', u'les', u'espoir', u'une', u'nation', 'en', u'devenir', u'merci', u'pour', 'la', u'photo', u'les', u'les', u'vent']"
85,BQ_vLnZFmlh,1.45909e+18,"[""îlesgulf"",""parcscanada"",""explorebc"",""pnîlesgulf"",""canada150"",""explorecanada"",""aventures"",""exploration"",""îles"",""canada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ce1275b47e4179b685a9b9e68560582f/5ADBE2A4/t51.2885-15/e35/19379976_1733316463627921_2386020999133921280_n.jpg,"[""cdnwanderer""]",2,"Un ciel spectaculaire surplombe la réserve de parc national des Îles-Gulf, qui englobe plus de îles et de nombreux îlots et récifs dans le détroit du sud de la Géorgie. Elorez ces îles isolées, mais ne craignez point d’être seuls, car des lions de mer, des marsouins et des épaulards vous accompagneront dans vos nombreuses aventures.Merci pour la photo îlesGulf îlesGulf îles",75,[],2017-02-26T17:02:59,False,2017-02-26_17-02-59,parcs.canada,4141034395,,Un ciel spectaculaire surplombe la serve de parc national des les Gulf qui englobe plus de les et de nombreux lots et cifs dans le troit du sud de la orgie Elorez ces les es mais ne craignez point seuls car des lions de mer des marsouins et des paulards vous accompagneront dans vos nombreuses aventures Merci pour la photo lesGulf lesGulf les,"['Un', 'ciel', 'spectaculaire', 'surplombe', 'la', 'serve', 'de', 'parc', 'national', 'des', 'les', 'Gulf', 'qui', 'englobe', 'plus', 'de', 'les', 'et', 'de', 'nombreux', 'lots', 'et', 'cifs', 'dans', 'le', 'troit', 'du', 'sud', 'de', 'la', 'orgie', 'Elorez', 'ces', 'les', 'es', 'mais', 'ne', 'craignez', 'point', 'seuls', 'car', 'des', 'lions', 'de', 'mer', 'des', 'marsouins', 'et', 'des', 'paulards', 'vous', 'accompagneront', 'dans', 'vos', 'nombreuses', 'aventures', 'Merci', 'pour', 'la', 'photo', 'lesGulf', 'lesGulf', 'les']","['un', u'ciel', u'spectaculair', u'surplomb', 'la', u'serv', 'de', u'parc', u'nation', u'des', u'les', u'gulf', u'qui', u'englob', u'plus', 'de', u'les', 'et', 'de', u'nombreux', u'lot', 'et', u'cif', u'dan', 'le', u'troit', 'du', u'sud', 'de', 'la', u'orgi', u'elorez', u'ces', u'les', 'es', u'mai', 'ne', u'craignez', u'point', u'seul', u'car', u'des', u'lion', 'de', u'mer', u'des', u'marsouin', 'et', u'des', u'paulard', u'vous', u'accompagneront', u'dan', u'vos', u'nombreus', u'aventur', u'merci', u'pour', 'la', u'photo', u'lesgulf', u'lesgulf', u'les']"
86,BRB6zYhlXwT,1.45971e+18,"[""parcnationalwapusk"",""pnwapusk"",""parcscanada"",""canada150"",""explorecanada"",""canada"",""ourspolaire"",""oursblanc"",""ours"",""conservation"",""animal"",""protection"",""arctique"",""grandnord"",""nord""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2b9b0694c5a55c59ec8a0566766e9a0a/5AF70203/t51.2885-15/e35/19228317_131855760726841_897432931167895552_n.jpg,"[""daisygilardini""]",0,"Bonne Journée internationale de l’ours polaire! Cette photo de a été prise dans le parc national de Wapusk, qui protège une aire de mise bas de cette espèce parmi les plus vastes au monde. Nous nous consacrons à la protection de ces créatures majestueuses, curieuses et agiles, les plus grands carnivores terrestres en Amérique du Nord.",95,[],2017-02-27T13:23:01,False,2017-02-27_13-23-01,parcs.canada,4141034395,,Bonne internationale de polaire Cette photo de prise dans le parc national de Wapusk qui ge une aire de mise bas de cette ce parmi les plus vastes au monde Nous nous consacrons la protection de ces atures majestueuses curieuses et agiles les plus grands carnivores terrestres en rique du Nord,"['Bonne', 'internationale', 'de', 'polaire', 'Cette', 'photo', 'de', 'prise', 'dans', 'le', 'parc', 'national', 'de', 'Wapusk', 'qui', 'ge', 'une', 'aire', 'de', 'mise', 'bas', 'de', 'cette', 'ce', 'parmi', 'les', 'plus', 'vastes', 'au', 'monde', 'Nous', 'nous', 'consacrons', 'la', 'protection', 'de', 'ces', 'atures', 'majestueuses', 'curieuses', 'et', 'agiles', 'les', 'plus', 'grands', 'carnivores', 'terrestres', 'en', 'rique', 'du', 'Nord']","[u'bonn', u'international', 'de', u'polair', u'cett', u'photo', 'de', u'prise', u'dan', 'le', u'parc', u'nation', 'de', u'wapusk', u'qui', 'ge', u'une', u'air', 'de', u'mise', u'bas', 'de', u'cett', 'ce', u'parmi', u'les', u'plus', u'vast', 'au', u'mond', u'nous', u'nous', u'consacron', 'la', u'protect', 'de', u'ces', u'atur', u'majestueus', u'curieus', 'et', u'agil', u'les', u'plus', u'grand', u'carnivor', u'terrestr', 'en', u'riqu', 'du', u'nord']"
