Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
35,35,35,938485604634984449,3,6,2017-12-06 19:09:39,Interested in becoming an MCTS Officer? Register for testing next week in ON Email go-mcts-go-sctm-mpo.gc.ca or -418-648-3725 9,['#Sarnia'],['https://t.co/IFs7ZuHEi'],Interested becoming MCTS Officer Register testing next week Sarnia Email go mcts go sctm dfo mpo gc ca 418 648 3725 https co IFs7ZuHEi9,"['Interested', 'becoming', 'MCTS', 'Officer', 'Register', 'testing', 'next', 'week', 'Sarnia', 'Email', 'go', 'mcts', 'go', 'sctm', 'dfo', 'mpo', 'gc', 'ca', '418', '648', '3725', 'https', 'co', 'IFs7ZuHEi9']","[u'interest', u'becom', u'mcts', u'offic', u'regist', u'test', u'next', u'week', u'sarnia', u'email', 'go', u'mcts', 'go', u'sctm', u'dfo', u'mpo', 'gc', 'ca', u'418', u'648', u'3725', u'https', 'co', u'ifs7zuhei9']",Interested in becoming an MCTS Officer?  Register for testing next week in #Sarnia ON Email go-mcts-go-sctm@dfo-mpo.gc.ca or 1-418-648-3725 https://t.co/IFs7ZuHEi9,0.2333333333333333,Neutral
36,36,36,938145347796430849,10,0,2017-12-05 20:37:35,: Do you have what you need to apply to the Canadian Coast Guard ? See if you are eligible.,"['#College', '#STEM']",['https://t.co/l5WoDfaWL\xe2\x80\xa6'],RT need apply Canadian Coast Guard College See eligible STEM https co,"['RT', 'need', 'apply', 'Canadian', 'Coast', 'Guard', 'College', 'See', 'eligible', 'STEM', 'https', 'co']","['rt', u'need', u'appli', u'canadian', u'coast', u'guard', u'colleg', u'see', u'elig', u'stem', u'https', 'co']",RT @CCG_GCC: Do you have what you need to apply to the Canadian Coast Guard #College? See if you are eligible. #STEM https://t.co/l5WoDfaWL…,0.0,Neutral
37,37,37,938079119740465153,0,0,2017-12-05 16:14:25,"We’re looking for enthusiastic aquatic biologists to join our team! If you’re interested in working with us, or to learn more, please visit:",[],['https://t.co/xVMF1nHnyv'],looking enthusiastic aquatic biologists join team interested working us learn please visit https co xVMF1nHnyv,"['looking', 'enthusiastic', 'aquatic', 'biologists', 'join', 'team', 'interested', 'working', 'us', 'learn', 'please', 'visit', 'https', 'co', 'xVMF1nHnyv']","[u'look', u'enthusiast', u'aquat', u'biologist', u'join', u'team', u'interest', u'work', 'us', u'learn', u'pleas', u'visit', u'https', 'co', u'xvmf1nhnyv']","We’re looking for enthusiastic aquatic biologists to join our team! If you’re interested in working with us, or to learn more, please visit: https://t.co/xVMF1nHnyv",0.5,Positive
38,38,38,937457355519942656,9,0,2017-12-03 23:03:45,": For International Day of Persons with Disabilities, see how the makes it necessary for Canada.ca to be fully accessibl…",['#GoC'],[],RT International Day Persons Disabilities see GoC makes necessary Canada ca fully,"['RT', 'International', 'Day', 'Persons', 'Disabilities', 'see', 'GoC', 'makes', 'necessary', 'Canada', 'ca', 'fully']","['rt', u'intern', u'day', u'person', u'disabl', u'see', u'goc', u'make', u'necessari', u'canada', 'ca', u'fulli']","RT @TBS_Canada: For International Day of Persons with Disabilities, see how the #GoC makes it necessary for Canada.ca to be fully accessibl…",0.0,Neutral
39,39,39,936641152874418176,21,0,2017-12-01 17:00:27,: Would you like to help mariners in distress &amp; help prevent vessels from colliding? We invite you to register for our Marine Co…,[],[],RT Would like help mariners distress amp help prevent vessels colliding invite register Marine,"['RT', 'Would', 'like', 'help', 'mariners', 'distress', 'amp', 'help', 'prevent', 'vessels', 'colliding', 'invite', 'register', 'Marine']","['rt', u'would', u'like', u'help', u'marin', u'distress', u'amp', u'help', u'prevent', u'vessel', u'collid', u'invit', u'regist', u'marin']",RT @CCG_GCC: Would you like to help mariners in distress &amp; help prevent vessels from colliding? We invite you to register for our Marine Co…,0.0,Neutral
40,40,40,936325730119634944,8,0,2017-11-30 20:07:04,: Looking for a challenging but rewarding ? What about spending your with search and rescue? https:/…,"['#studentjob', '#summer']",[],RT Looking challenging rewarding studentjob spending summer search rescue https,"['RT', 'Looking', 'challenging', 'rewarding', 'studentjob', 'spending', 'summer', 'search', 'rescue', 'https']","['rt', u'look', u'challeng', u'reward', u'studentjob', u'spend', u'summer', u'search', u'rescu', u'https']",RT @jobs_gc: Looking for a challenging but rewarding #studentjob? What about spending your #summer with @CCG_GGC search and rescue? https:/…,0.5,Positive
41,41,41,935639924837113862,8,0,2017-11-28 22:41:56,: A look at the buoys retrieved this month along the St. Lawrence River by the crew of CCGS Griffon. The lighted buoys are repla…,[],[],RT look buoys retrieved month along St Lawrence River crew CCGS Griffon lighted buoys,"['RT', 'look', 'buoys', 'retrieved', 'month', 'along', 'St', 'Lawrence', 'River', 'crew', 'CCGS', 'Griffon', 'lighted', 'buoys']","['rt', u'look', u'buoy', u'retriev', u'month', u'along', 'st', u'lawrenc', u'river', u'crew', u'ccgs', u'griffon', u'light', u'buoy']",RT @CCG_GCC: A look at the buoys retrieved this month along the St. Lawrence River by the crew of CCGS Griffon. The lighted buoys are repla…,0.0,Neutral
42,42,42,934157833930788864,15,0,2017-11-24 20:32:38,: We are pleased to announce that we accepted the st of lifeboats to be built by . Delivery was on time and…,['#SAR'],[],RT pleased announce accepted 1st SAR lifeboats built CNForillon Delivery time,"['RT', 'pleased', 'announce', 'accepted', '1st', 'SAR', 'lifeboats', 'built', 'CNForillon', 'Delivery', 'time']","['rt', u'pleas', u'announc', u'accept', u'1st', u'sar', u'lifeboat', u'built', u'cnforillon', u'deliveri', u'time']",RT @PSPC_SPAC: We are pleased to announce that we accepted the 1st of 6 #SAR lifeboats to be built by @CNForillon. Delivery was on time and…,0.5,Positive
43,43,43,934073658766741505,9,0,2017-11-24 14:58:09,: Then &amp; now! It’s - check out the evolution of Canadian Coast Guard vessels over the years!,['#EvolutionDay'],['https://t.co/SipUhyyk\xe2\x80\xa6'],RT amp EvolutionDay check evolution Canadian Coast Guard vessels years https co,"['RT', 'amp', 'EvolutionDay', 'check', 'evolution', 'Canadian', 'Coast', 'Guard', 'vessels', 'years', 'https', 'co']","['rt', u'amp', u'evolutionday', u'check', u'evolut', u'canadian', u'coast', u'guard', u'vessel', u'year', u'https', 'co']",RT @CCG_GCC: Then &amp; now! It’s #EvolutionDay - check out the evolution of Canadian Coast Guard vessels over the years! https://t.co/SipUhyyk…,0.0,Neutral
44,44,44,933497030583955456,150,0,2017-11-23 00:46:50,: A Squadron CH-146 Griffon and a CC-130 Hercules tasked to medevac an ill patient from a vessel on Lake On…,[],[],RT JRCCTrentCCCOS 424 Squadron CH 146 Griffon CC 130 Hercules tasked medevac ill patient vessel Lake,"['RT', 'JRCCTrentCCCOS', '424', 'Squadron', 'CH', '146', 'Griffon', 'CC', '130', 'Hercules', 'tasked', 'medevac', 'ill', 'patient', 'vessel', 'Lake']","['rt', u'jrcctrentccco', u'424', u'squadron', 'ch', u'146', u'griffon', 'cc', u'130', u'hercul', u'task', u'medevac', u'ill', u'patient', u'vessel', u'lake']","RT @JRCCTrentCCCOS: A @RCAF_ARC 424 Squadron
CH-146 Griffon and a CC-130 Hercules tasked to medevac an ill patient from a
vessel on Lake On…",-0.5,Negative
45,45,45,933476743821873152,28,0,2017-11-22 23:26:13,: Our : Protect. Restore. Elore.,['#GreatLakes'],['https://t.co/491pZjCCgO'],RT environmentca GreatLakes Protect Restore Explore https co 491pZjCCgO,"['RT', 'environmentca', 'GreatLakes', 'Protect', 'Restore', 'Explore', 'https', 'co', '491pZjCCgO']","['rt', u'environmentca', u'greatlak', u'protect', u'restor', u'explor', u'https', 'co', u'491pzjccgo']",RT @environmentca: Our #GreatLakes: Protect. Restore. Explore. https://t.co/491pZjCCgO,0.0,Neutral
46,46,46,933418056021405697,7,0,2017-11-22 19:33:01,": LL on Island was built in , ON, using solar powered lights and modern materials to resist decay! h…","['#Lighthouse', '#ParrySound']",[],RT 1378 Lighthouse Island built ParrySound using solar powered lights modern materials resist decay,"['RT', '1378', 'Lighthouse', 'Island', 'built', 'ParrySound', 'using', 'solar', 'powered', 'lights', 'modern', 'materials', 'resist', 'decay']","['rt', u'1378', u'lighthous', u'island', u'built', u'parrysound', u'use', u'solar', u'power', u'light', u'modern', u'materi', u'resist', u'decay']","RT @CCG_GCC: LL 1378 on #Lighthouse Island was built in #ParrySound, ON, using solar powered lights and modern materials to resist decay! h…",0.25,Neutral
47,47,47,933409376295145474,14,0,2017-11-22 18:58:31,": Our Maritime and Civil Infrastructure team in Ontario has completed the replacement of LL , Island on Lake Mus…",['#Lighthouse'],[],RT Maritime Civil Infrastructure team Ontario completed replacement 1378 Lighthouse Island Lake,"['RT', 'Maritime', 'Civil', 'Infrastructure', 'team', 'Ontario', 'completed', 'replacement', '1378', 'Lighthouse', 'Island', 'Lake']","['rt', u'maritim', u'civil', u'infrastructur', u'team', u'ontario', u'complet', u'replac', u'1378', u'lighthous', u'island', u'lake']","RT @CCG_GCC: Our Maritime and Civil Infrastructure team in Ontario has completed the replacement of LL 1378, #Lighthouse Island on Lake Mus…",0.0,Neutral
48,48,48,932947452004626432,6,0,2017-11-21 12:23:00,": to Pamela McLaren, an environmental response specialist in the Central and Arctic Region, is being recognized for h…",['#BravoZulu'],[],RT BravoZulu Pamela McLaren environmental response specialist Central Arctic Region recognized,"['RT', 'BravoZulu', 'Pamela', 'McLaren', 'environmental', 'response', 'specialist', 'Central', 'Arctic', 'Region', 'recognized']","['rt', u'bravozulu', u'pamela', u'mclaren', u'environment', u'respons', u'specialist', u'central', u'arctic', u'region', u'recogn']","RT @CCG_GCC: #BravoZulu to Pamela McLaren, an environmental response specialist in the Central and Arctic Region, is being recognized for h…",0.0,Neutral
49,49,49,932600311155437573,14,0,2017-11-20 13:23:35,: Our ability to ensure the safety of marine traffic would be nearly impossible without our helicopters. Learn more:,[],['https://t.\xe2\x80\xa6'],RT ability ensure safety marine traffic would nearly impossible without helicopters Learn https,"['RT', 'ability', 'ensure', 'safety', 'marine', 'traffic', 'would', 'nearly', 'impossible', 'without', 'helicopters', 'Learn', 'https']","['rt', u'abil', u'ensur', u'safeti', u'marin', u'traffic', u'would', u'near', u'imposs', u'without', u'helicopt', u'learn', u'https']",RT @CCG_GCC: Our ability to ensure the safety of marine traffic would be nearly impossible without our helicopters. Learn more:  https://t.…,-0.08333333333333331,Neutral
50,50,50,931270030188216320,5,0,2017-11-16 21:17:32,": Canadian Coast Guard and held a “Fall Arctic Week” in Iqaluit, Nunavut. Bi-annual meetings with representa…",[],[],RT Canadian Coast Guard held Fall 2017 Arctic Iqaluit Nunavut Bi annual meetings,"['RT', 'Canadian', 'Coast', 'Guard', 'held', 'Fall', '2017', 'Arctic', 'Iqaluit', 'Nunavut', 'Bi', 'annual', 'meetings']","['rt', u'canadian', u'coast', u'guard', u'held', u'fall', u'2017', u'arctic', u'iqaluit', u'nunavut', 'bi', u'annual', u'meet']","RT @CCG_GCC: Canadian Coast Guard and @Transport_gc  held a “Fall 2017 Arctic Week” in Iqaluit, Nunavut. Bi-annual meetings with representa…",0.0,Neutral
51,51,51,931252616457342977,11,0,2017-11-16 20:08:20,": “It’s cool being here, I’m really glad we got the opportunity,” said Nunavut Fisheries and Marine Training Consortium student…",[],[],RT cool really glad got opportunity said Nunavut Fisheries Marine Training Consortium,"['RT', 'cool', 'really', 'glad', 'got', 'opportunity', 'said', 'Nunavut', 'Fisheries', 'Marine', 'Training', 'Consortium']","['rt', u'cool', u'realli', u'glad', u'got', u'opportun', u'said', u'nunavut', u'fisheri', u'marin', u'train', u'consortium']","RT @CCG_GCC: “It’s cool being here, I’m really glad we got the opportunity,” said Nunavut Fisheries and Marine Training Consortium student…",0.425,Positive
52,52,52,931173394141339648,16,0,2017-11-16 14:53:32,: Join the Coast Guard! The Coast Guard is hiring. Be part of our team and live a life less ordinary! Apply now:,[],['https://t.co/f\xe2\x80\xa6'],RT Join Coast Guard Coast Guard hiring part team live life less ordinary Apply https co,"['RT', 'Join', 'Coast', 'Guard', 'Coast', 'Guard', 'hiring', 'part', 'team', 'live', 'life', 'less', 'ordinary', 'Apply', 'https', 'co']","['rt', u'join', u'coast', u'guard', u'coast', u'guard', u'hire', u'part', u'team', u'live', u'life', u'less', u'ordinari', u'appli', u'https', 'co']",RT @CCG_GCC: Join the Coast Guard! The Coast Guard is hiring. Be part of our team and live a life less ordinary!  Apply now: https://t.co/f…,-0.11426767676767675,Neutral
53,53,53,930803656227807232,15,0,2017-11-15 14:24:19,": On Friday, November , a second group of students and two staff from the spent a day on board CCGS Henry Larsen, le…",['#NFMTC'],[],RT Friday November 10 second group 11 students two staff NFMTC spent day board CCGS Henry Larsen,"['RT', 'Friday', 'November', '10', 'second', 'group', '11', 'students', 'two', 'staff', 'NFMTC', 'spent', 'day', 'board', 'CCGS', 'Henry', 'Larsen']","['rt', u'friday', u'novemb', '10', u'second', u'group', '11', u'student', u'two', u'staff', u'nfmtc', u'spent', u'day', u'board', u'ccgs', u'henri', u'larsen']","RT @CCG_GCC: On Friday, November 10, a second group of 11 students and two staff from the #NFMTC spent a day on board CCGS Henry Larsen, le…",-0.05,Neutral
54,54,54,930573726218899459,12,0,2017-11-14 23:10:40,": On Wednesday, November , students from the Nunavut Fisheries and Marine Training Consortium, , got some important hands…",['#NMFTC'],[],RT Wednesday November students Nunavut Fisheries Marine Training Consortium NMFTC got important,"['RT', 'Wednesday', 'November', 'students', 'Nunavut', 'Fisheries', 'Marine', 'Training', 'Consortium', 'NMFTC', 'got', 'important']","['rt', u'wednesday', u'novemb', u'student', u'nunavut', u'fisheri', u'marin', u'train', u'consortium', u'nmftc', u'got', u'import']","RT @CCG_GCC: On Wednesday, November 8, students from the Nunavut Fisheries and Marine Training Consortium, #NMFTC, got some important hands…",0.4,Positive
55,55,55,930138789468569605,17,0,2017-11-13 18:22:23,: joining partners during the Coast Guard Forum in September . Bravo zulu! The exercises were a success. …,"['#CCGProud', '#Arctic', '#']",[],RT CCGProud joining partners Arctic Coast Guard Forum September 2017 Bravo zulu exercises success,"['RT', 'CCGProud', 'joining', 'partners', 'Arctic', 'Coast', 'Guard', 'Forum', 'September', '2017', 'Bravo', 'zulu', 'exercises', 'success']","['rt', u'ccgproud', u'join', u'partner', u'arctic', u'coast', u'guard', u'forum', u'septemb', u'2017', u'bravo', u'zulu', u'exercis', u'success']",RT @CCG_GCC: #CCGProud joining partners during the #Arctic Coast Guard Forum in September 2017. Bravo zulu! The exercises were a success. #…,0.3,Neutral
56,56,56,929113912871735296,10,0,2017-11-10 22:29:53,": Lieutenant-Commander Dussault, Manager of , joined the Naval Reserve in and she is still serving. …","['#SearchandRescue', '#Canad']",[],RT Lieutenant Commander Dussault Manager SearchandRescue joined Naval Reserve 1993 still serving,"['RT', 'Lieutenant', 'Commander', 'Dussault', 'Manager', 'SearchandRescue', 'joined', 'Naval', 'Reserve', '1993', 'still', 'serving']","['rt', u'lieuten', u'command', u'dussault', u'manag', u'searchandrescu', u'join', u'naval', u'reserv', u'1993', u'still', u'serv']","RT @CCG_GCC: Lieutenant-Commander Dussault, Manager of #SearchandRescue, joined the Naval Reserve in 1993 and she is still serving.  #Canad…",0.0,Neutral
57,57,57,929113894362275840,8,0,2017-11-10 22:29:49,": It’s ! Learn what we do to protect our oceans, coastlines and marine life: https…",['#WorldScienceDay'],['https://t.co/jqcrPrg3Os'],RT WorldScienceDay Learn protect oceans coastlines marine life https co jqcrPrg3Os,"['RT', 'WorldScienceDay', 'Learn', 'protect', 'oceans', 'coastlines', 'marine', 'life', 'https', 'co', 'jqcrPrg3Os']","['rt', u'worldscienceday', u'learn', u'protect', u'ocean', u'coastlin', u'marin', u'life', u'https', 'co', u'jqcrprg3os']","RT @DFO_Science: It’s #WorldScienceDay! 🌎 Learn what we do to protect our oceans, coastlines and marine life: https://t.co/jqcrPrg3Os https…",0.0,Neutral
58,58,58,928763444517588992,15,0,2017-11-09 23:17:15,": “In October, the Canadian Coast Guard visited all six units in —located in Kuujjuaq, Ivujivik, Akulivik, Kangirsuk, Ka…",['#Nunavik'],[],RT October Canadian Coast Guard visited six units located Kuujjuaq Ivujivik Akulivik Kangirsuk,"['RT', 'October', 'Canadian', 'Coast', 'Guard', 'visited', 'six', 'units', 'located', 'Kuujjuaq', 'Ivujivik', 'Akulivik', 'Kangirsuk']","['rt', u'octob', u'canadian', u'coast', u'guard', u'visit', u'six', u'unit', u'locat', u'kuujjuaq', u'ivujivik', u'akulivik', u'kangirsuk']","RT @CCG_GCC: “In October, the Canadian Coast Guard visited all six units in #Nunavik—located in Kuujjuaq, Ivujivik, Akulivik, Kangirsuk, Ka…",0.0,Neutral
59,59,59,928643871235506181,4,0,2017-11-09 15:22:06,: Eric Arsenault retired from the after yrs of service and is now a National Project Manager with us. …,['#Canad'],[],RT Eric Arsenault retired CanadianForces 20 yrs service National Project Manager us,"['RT', 'Eric', 'Arsenault', 'retired', 'CanadianForces', '20', 'yrs', 'service', 'National', 'Project', 'Manager', 'us']","['rt', u'eric', u'arsenault', u'retir', u'canadianforc', '20', u'yrs', u'servic', u'nation', u'project', u'manag', 'us']",RT @CCG_GCC: Eric Arsenault retired from the @CanadianForces  after 20 yrs of service and is now a National Project Manager with us. #Canad…,0.0,Neutral
60,60,60,928634551903162374,16,0,2017-11-09 14:45:05,: CCGS Captain Goddard M.S.M. named after Cpt Nichola K Sarah Goddard was awarded the Meritous Service Medal for her service …,['#Ca'],[],RT CCGS Captain Goddard named Cpt Nichola Sarah Goddard awarded Meritous Service Medal service,"['RT', 'CCGS', 'Captain', 'Goddard', 'named', 'Cpt', 'Nichola', 'Sarah', 'Goddard', 'awarded', 'Meritous', 'Service', 'Medal', 'service']","['rt', u'ccgs', u'captain', u'goddard', u'name', u'cpt', u'nichola', u'sarah', u'goddard', u'award', u'merit', u'servic', u'medal', u'servic']",RT @CCG_GCC: CCGS Captain Goddard M.S.M. named after Cpt Nichola K Sarah Goddard was awarded the Meritous Service Medal for her service #Ca…,0.0,Neutral
61,61,61,928443133108637699,4,0,2017-11-09 02:04:27,: We apply in the Canadian Coast Guard across everything we do; it’s one of our guiding principles. …,"['#GBAPlus', '#GS11NA']",[],RT apply GBAPlus Canadian Coast Guard across everything one guiding principles GS11NA,"['RT', 'apply', 'GBAPlus', 'Canadian', 'Coast', 'Guard', 'across', 'everything', 'one', 'guiding', 'principles', 'GS11NA']","['rt', u'appli', u'gbaplus', u'canadian', u'coast', u'guard', u'across', u'everyth', u'one', u'guid', u'principl', u'gs11na']",RT @CCG_GCC: We apply #GBAPlus in the Canadian Coast Guard across everything we do; it’s one of our guiding principles. #GS11NA @gendersumm…,0.0,Neutral
