id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
377625007887_10154867341797888,2016-12-22 08:59:12,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154867341797888/,En rappel : Le père Noël a renouvelé sa licence de pilote professionnel à Transports Canada! Le ministre Garneau donne le feu vert au père Noël! http://ow.ly/jaRC307mY6U,En rappel : Le père Noël a renouvelé sa licence de pilote professionnel à Transports Canada! Le ministre Garneau donne le feu vert au père Noël! U,[],4.0,172.0,50,234,['Economical'],"['transport', 'ministre', 'garneau']",fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
134615279898518_1552654448094587,2016-12-14 15:24:25,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1552654448094587/?type=3,"Vous n'avez pas commandé votre #CarteDécouverte? Pas de panique, il n'y a pas de date limite! Elles seront disponibles au cours de 2017!
Il y a 2 façons de vous y prendre: la commander en ligne ou vous la procurer à nos portes d'entrée et dans nos centres d'information... durant TOUTE l'année 2017!","Vous n'avez pas commandé votre écouverte? Pas de panique, il n'y a pas de date limite! Elles seront disponibles au cours de ! Il y a façons de vous y prendre: la commander en ligne ou vous la procurer à nos portes d'entrée et dans nos centres d'information... durant TOUTE l'année !",['#CarteD'],18.0,95.0,37,154,['Environmental'],['#cartedécouverte'],fr,0.0,neutral,ParcsCanada_facebook
134615279898518_1531655830194449,2016-12-10 09:15:08,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1531655830194449/?type=3,La semaine dernière nous avons lancé notre #ConcoursParcs sur notre nouveau compte #Instagram : @parcs.canada! Commandez votre #CarteDécouverte GRATUITE et participez au #concours dès maintenant! http://ow.ly/Rl4J306YHJO,La semaine dernière nous avons lancé notre sur notre nouveau compte : .canada! Commandez votre écouverte GRATUITE et participez au dès maintenant!,"['#ConcoursParcs', '#Instagram', '#CarteD', '#concours']",15.0,95.0,39,152,"['Environmental', 'Social']","['parcscanada', '#cartedécouverte', 'participez']",fr,0.0,neutral,ParcsCanada_facebook
377625007887_10154918999122888,2017-01-06 10:00:28,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154918999122888/?type=3,Rappel : Honda Odyssey. Les sièges de la 2e rangée peuvent être instables après les avoir baissés pour accéder à la 3e rangée. http://www.tc.gc.ca/m9qrm,Rappel : Honda Odyssey. Les sièges de la e rangée peuvent être instables après les avoir baissés pour accéder à la e rangée.,[],52.0,265.0,7,325,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
798775163588850_1007044222761942,2017-01-17 15:02:45,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1007044222761942/?type=3,"Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous! http://ow.ly/8yIq3085Z3S","Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous!",[],5.0,72.0,224,307,['Economical'],['commerce'],fr,0.0,neutral,AgricultureCanadienne_facebook
460123390028_10158025485060029,2017-01-05 10:20:30,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158025485060029/?type=3,"À l’occasion du 150e anniversaire de la Confédération, l’accès à la réserve nationale de faune du Cap-Tourmente au Québec est gratuit toute l’année 2017. 

Profitez-en pour redécouvrir la nature. http://ow.ly/Losi307IuQn","À l’occasion du e anniversaire de la Confédération, l’accès à la réserve nationale de faune du Cap-Tourmente au Québec est gratuit toute l’année . Profitez-en pour redécouvrir la nature.",[],17.0,155.0,82,265,['Environmental'],"['faune', 'nature']",fr,0.10004310344827587,positive,EnvironnementetressourcesnaturellesauCanada_facebook
798775163588850_1022430584556639,2017-02-09 10:50:19,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1022430584556639/?type=3,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. UD,[],88.0,453.0,1849,2557,['Economical'],['produit'],fr,0.06441547540651796,positive,AgricultureCanadienne_facebook
798775163588850_1022331494566548,2017-02-09 07:10:14,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1022331494566548/?type=3,Les pommes se conservent et restent fraîches plus longtemps grâce à l'innovation. Voyez comment : http://ow.ly/QaDq308OAbW,Les pommes se conservent et restent fraîches plus longtemps grâce à l'innovation. Voyez comment :,[],65.0,370.0,1475,2009,['other'],[],fr,0.08339880952380951,positive,AgricultureCanadienne_facebook
798775163588850_1021979637935067,2017-02-08 16:50:11,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1021979637935067/?type=3,Nos chercheurs étudient la saveur des produits de l’érable canadiens. Découvrez pourquoi. http://ow.ly/MGn0308OADW,Nos chercheurs étudient la saveur des produits de l’érable canadiens. Découvrez pourquoi.,[],196.0,378.0,1023,1697,"['Economical', 'Social']","['produit', 'découvrez']",fr,0.2106994212962963,positive,AgricultureCanadienne_facebook
134615279898518_1667830343243663,2017-03-24 08:17:59,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1667830343243663/?type=3,"Joyeux vendredi photo des abonnés! Cette superbe photo du Parc national des Lacs-Waterton nous vient de Laura L. Saviez-vous qu'aucun autre parc national au Canada n'abrite autant d'espèces sauvages sur une si petite superficie? http://ow.ly/ufk030acmwV Travel Alberta 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette superbe photo du Parc national des Lacs-Waterton nous vient de Laura L. Saviez-vous qu'aucun autre parc national au Canada n'abrite autant d'espèces sauvages sur une si petite superficie? Travel Alberta Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],6.0,14.0,121,157,"['Environmental', 'Social']","['parc', 'parc_national']",fr,0.0,neutral,ParcsCanada_facebook
377625007887_10155141029477888,2017-03-16 09:26:11,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155141029477888/?type=3,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître : http://ow.ly/b3Rz309Y78O,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître :,[],8.0,132.0,10,153,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
485734081568161_906512776156954,2017-03-22 14:54:43,https://www.facebook.com/QuestionsdargentCanada/videos/906512776156954/,"Le ministre des Finances, Bill Morneau, dépose le #Budget2017 dans la Chambre des communes – le 22 mars 2017 à Ottawa","Le ministre des Finances, Bill Morneau, dépose le dans la Chambre des communes – le mars à Ottawa",['#Budget2017'],41.0,40.0,52,152,['Economical'],"['ministre', 'morneau', '#budget2017']",fr,0.03890625,positive,QuestionsdargentCanada_facebook
134615279898518_1680084978684866,2017-04-04 19:00:00,https://www.facebook.com/ParcsCanada/videos/1680084978684866/,"Vous avez probablement entendu parler de notre concours Découvrez le Canada, mais vous n’avez peut-être pas réalisé à quel point le grand prix est sensass! Ce voyage inoubliable au parc national du Gros-Morne et au lieu historique national de l’Anse aux Meadows à Terre-Neuve-et-Labrador pourrait être le vôtre! Taguez vos compagnons d’aventure et assurez-vous que tous participent au concours pour augmenter vos chances! #ConcoursParcs

http://www.concoursparcscanada.ca/decouvrezcanada/allez","Vous avez probablement entendu parler de notre concours Découvrez le Canada, mais vous n’avez peut-être pas réalisé à quel point le grand prix est sensass! Ce voyage inoubliable au parc national du Gros-Morne et au lieu historique national de l’Anse aux Meadows à Terre-Neuve-et-Labrador pourrait être le vôtre! Taguez vos compagnons d’aventure et assurez-vous que tous participent au concours pour augmenter vos chances!",['#ConcoursParcs'],3298.0,764.0,1182,5393,['Social'],"['découvrez', 'parc_national', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
856928262655803393,2017-04-25 17:49:53,['https://t.co/Wf69x4Day'],"Dans le cadre de la stratégie de réintroduction du #bison, un bébé bison, le 1er depuis + de 140 ans, est né au @PNBanff… le #JourdelaTerre! https://t.co/Wf69x4DayU",Dans le cadre de la gie de introduction du bison un bison le 1er depuis de 140 ans est au le JourdelaTerre https co Wf69x4DayU,"['#bison', '#JourdelaTerre']",,85.0,260,345,['other'],[],fr,0.0,Neutral,ministre_ec_tweeter
2017-04-30_17-14-35,2017-04-30 17:14:35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/474040f4a09b3b9cbd560ee85b929a0d/5AF02798/t51.2885-15/e35/19425177_1404324176320013_8266247263660015616_n.jpg,"Sons de tambours s'il-vous-plaît! Allez, vous pouvez faire mieux! * Sons de tambours plus puissants* C'est notre e message!!!!!!! Très approprié puisque nous célébrons également Cette année sera très occupée. Assurez-vous de planifier vos vacances à l’avance, ou mieux encore, visitez-nous lors des saisons intermédiaires! Superbe photo prise au par ",Sons de tambours il vous Allez vous pouvez faire mieux Sons de tambours plus puissants nC est notre 150e message puisque nous brons galement Canada150 nCette sera Assurez vous de planifier vos vacances avance ou mieux encore visitez nous lors des saisons diaires nSuperbe photo prise au pnBanff par coldclearwater nature photographie conservation voyage jouerdehors aventure paysage parcscanada explorecanada canada150 canada,"[""canada150"",""pnbanff"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada""]",1.0,,255,256,['other'],[],fr,0.0,neutral,parcs.canada_instagram
134615279898518_1707713269255370,2017-05-02 16:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1707713269255370/?type=3,"Aimeriez-vous vous joindre à notre dynamique équipe de gardes de parc et gardes de parc-superviseurs? À titre d’agents de la paix, les gardes de parc protègent les parcs nationaux, les aires marines nationales de conservation, et les lieux historiques dans toutes les régions du pays. Postulez dès maintenant pour avoir la chance de travailler dans le cadre enchanteur des aires protégées du Canada! http://ow.ly/ma8U30be2Mf","Aimeriez-vous vous joindre à notre dynamique équipe de gardes de parc et gardes de parc-superviseurs? À titre d’agents de la paix, les gardes de parc protègent les parcs nationaux, les aires marines nationales de conservation, et les lieux historiques dans toutes les régions du pays. Postulez dès maintenant pour avoir la chance de travailler dans le cadre enchanteur des aires protégées du Canada!",[],72.0,167.0,139,387,"['Environmental', 'Social']","['parc', 'parc', 'parc', 'marine', 'conservation', 'historique', 'pays']",fr,0.0,neutral,ParcsCanada_facebook
377625007887_10155367625612888,2017-05-26 08:45:05,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155367625612888/?type=3,Rappel : Sièges d’auto évolutifs MyRide 65 de Graco. Les sangles pourraient ne pas satisfaire aux normes canadiennes. http://www.tc.gc.ca/dmmbu,Rappel : Sièges d’auto évolutifs MyRide de Graco. Les sangles pourraient ne pas satisfaire aux normes canadiennes. u,[],3.0,325.0,4,332,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
2017-05-27_18-08-49,2017-05-27 18:08:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5c868a611fb111e461bff0388925062a/5AF274B5/t51.2885-15/e35/19367824_1838280686489458_3246935253608038400_n.jpg,Vous pourriez vous réveiller devant un tel panorama cet été!! Le est LA meilleure façon de profiter de la nature canadienne! Irez-vous camper pour ? Superbe photo de au parc national du Gros-Morne  ère ée,Vous pourriez vous veiller devant un tel panorama cet Le camping est LA meilleure de profiter de la nature canadienne Irez vous camper pour Canada150 nSuperbe photo de j2hanson au parc national du Gros Morne SemaineCanadienneduCamping CampingWeekCA camping nature photographie conservation voyage jouerdehors aventure instatravel paysage parcscanada explorecanada canada150 canada wanderlust,"[""camping"",""canada150"",""semainecanadienneducamping"",""campingweekca"",""camping"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""instatravel"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""wanderlust"",""rivière"",""randonnée""]",2.0,,231,233,"['Environmental', 'Social']","['nature', 'parc_national']",fr,0.5,positive,parcs.canada_instagram
