,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
216,216,216,216,216,216,216,137563459593611_1900904836592789,Women in History commemorative HSMBC plaques,photo,https://www.facebook.com/ParksCanada/photos/a.1900904586592814.1073741927.137563459593611/1900904836592789/?type=3,2017-10-12 14:42:54,71,3,16,65,5,1,0,0,0,0,Hey history buffs! Did you know that October is ? We’ve unveiled six commemorative HSMBC (Historic Sites and Monuments Board of Canada) plaques to celebrate great achievements women made throughout Canadian history. Check under each photo for more information!,['#WomensHistoryMonth'],[],Hey history buffs know October WomensHistoryMonth unveiled six commemorative HSMBC Historic Sites Monuments Board Canada plaques celebrate great achievements women made throughout Canadian history Check photo information,"['Hey', 'history', 'buffs', 'know', 'October', 'WomensHistoryMonth', 'unveiled', 'six', 'commemorative', 'HSMBC', 'Historic', 'Sites', 'Monuments', 'Board', 'Canada', 'plaques', 'celebrate', 'great', 'achievements', 'women', 'made', 'throughout', 'Canadian', 'history', 'Check', 'photo', 'information']","[u'hey', u'histori', u'buff', u'know', u'octob', u'womenshistorymonth', u'unveil', u'six', u'commemor', u'hsmbc', u'histor', u'site', u'monument', u'board', u'canada', u'plaqu', u'celebr', u'great', u'achiev', u'women', u'made', u'throughout', u'canadian', u'histori', u'check', u'photo', u'inform']","Hey history buffs! Did you know that October is #WomensHistoryMonth? 
We’ve unveiled six commemorative HSMBC (Historic Sites and Monuments Board of Canada) plaques to celebrate great achievements women made throughout Canadian history. Check under each photo for more information!",Social
217,217,217,217,217,217,217,137563459593611_1900823626600910,Parks Canada Nunavut,video,https://www.facebook.com/ParksCanadaNunavut/videos/1950568431883729/,2017-10-12 12:59:49,375,19,0,316,38,21,0,0,0,0,"Google Street View goes to the “top of the world”! Read Google Canada's article featuring Emma Upton, Quttinirpaaq National Park Manager:",[],['http://ow.ly/78Vk30fPQNm'],Google Street View goes top Read Google Canada article featuring Emma Upton Quttinirpaaq National Park Manager http ow ly 78Vk30fPQNm,"['Google', 'Street', 'View', 'goes', 'top', 'Read', 'Google', 'Canada', 'article', 'featuring', 'Emma', 'Upton', 'Quttinirpaaq', 'National', 'Park', 'Manager', 'http', 'ow', 'ly', '78Vk30fPQNm']","[u'googl', u'street', u'view', u'goe', u'top', u'read', u'googl', u'canada', u'articl', u'featur', u'emma', u'upton', u'quttinirpaaq', u'nation', u'park', u'manag', u'http', 'ow', 'ly', u'78vk30fpqnm']","Google Street View goes to the “top of the world”! Read Google Canada's article featuring Emma Upton, Quttinirpaaq National Park Manager: http://ow.ly/78Vk30fPQNm",Environmental
218,218,218,218,218,218,218,137563459593611_1900714253278514,Parks Canada Nunavut,photo,https://www.facebook.com/ParksCanadaNunavut/photos/a.1431815217092389.1073741829.1386242694982975/1950455335228372/?type=3,2017-10-12 10:36:12,657,38,0,578,36,42,1,0,0,0,WOW! You can now take a virtual tour of Quttinirpaaq National Park thanks to Google Canada! It is the northern-most location on Google Street View!,[],['http://ow.ly/XPZ830fE2Os'],WOW take virtual tour Quttinirpaaq National Park thanks Google Canada northern location Google Street View http ow ly XPZ830fE2Os,"['WOW', 'take', 'virtual', 'tour', 'Quttinirpaaq', 'National', 'Park', 'thanks', 'Google', 'Canada', 'northern', 'location', 'Google', 'Street', 'View', 'http', 'ow', 'ly', 'XPZ830fE2Os']","[u'wow', u'take', u'virtual', u'tour', u'quttinirpaaq', u'nation', u'park', u'thank', u'googl', u'canada', u'northern', u'locat', u'googl', u'street', u'view', u'http', 'ow', 'ly', u'xpz830fe2o']",WOW! You can now take a virtual tour of Quttinirpaaq National Park thanks to Google Canada! It is the northern-most location on Google Street View! http://ow.ly/XPZ830fE2Os,Environmental
219,219,219,219,219,219,219,137563459593611_1899729166710356,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1899726576710615/?type=3,2017-10-12 10:00:00,323,241,15,292,25,5,1,0,0,0,"They’re creepy, they’re crawly… they’re vital to the ecosystem! This week we want to see your pictures of bugs! Share your photos below for this week’s .",['#ParksChallenge'],[],creepy vital ecosystem week want see pictures bugs Share photos ParksChallenge,"['creepy', 'vital', 'ecosystem', 'week', 'want', 'see', 'pictures', 'bugs', 'Share', 'photos', 'ParksChallenge']","[u'creepi', u'vital', u'ecosystem', u'week', u'want', u'see', u'pictur', u'bug', u'share', u'photo', u'parkschalleng']","They’re creepy, they’re crawly… they’re vital to the ecosystem! This week we want to see your pictures of bugs! 📷 Share your photos below for this week’s #ParksChallenge.",Environmental
220,220,220,220,220,220,220,137563459593611_1899830603366879,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1899830313366908/?type=3,2017-10-11 19:15:00,129,3,13,123,5,0,0,0,0,1,"It’s the ! Take the time today to encourage a girl you know who is making her mark on the world to share her story using the hashtag . Whether she is an outdoor adventurer, or helping fight climate change, we want to see how girls are making a difference in Canada and all around the world! Photo taken in Fort St. Joseph National Historic Site","['#InternationalDayoftheGirl', '#ClaimYourPlace']",[],InternationalDayoftheGirl Take time today encourage girl know making mark world share story using hashtag ClaimYourPlace Whether outdoor adventurer helping fight climate change want see girls making difference Canada around world Photo taken Fort St Joseph National Historic Site,"['InternationalDayoftheGirl', 'Take', 'time', 'today', 'encourage', 'girl', 'know', 'making', 'mark', 'world', 'share', 'story', 'using', 'hashtag', 'ClaimYourPlace', 'Whether', 'outdoor', 'adventurer', 'helping', 'fight', 'climate_change', 'want', 'see', 'girls', 'making', 'difference', 'Canada', 'around', 'world', 'Photo', 'taken', 'Fort', 'St', 'Joseph', 'National', 'Historic', 'Site']","[u'internationaldayofthegirl', u'take', u'time', u'today', u'encourag', u'girl', u'know', u'make', u'mark', u'world', u'share', u'stori', u'use', u'hashtag', u'claimyourplac', u'whether', u'outdoor', u'adventur', u'help', u'fight', u'climate_chang', u'want', u'see', u'girl', u'make', u'differ', u'canada', u'around', u'world', u'photo', u'taken', u'fort', 'st', u'joseph', u'nation', u'histor', u'site']","It’s the #InternationalDayoftheGirl! 

Take the time today to encourage a girl you know who is making her mark on the world to share her story using the hashtag #ClaimYourPlace. Whether she is an outdoor adventurer, or helping fight climate change, we want to see how girls are making a difference in Canada and all around the world! 🌎 

Photo taken in Fort St. Joseph National Historic Site",Environmental
221,221,221,221,221,221,221,137563459593611_1899906306692642,Fortifications of Québec National Historic Site,photo,https://www.facebook.com/qcfortifications/photos/a.1124554884230088.1073741828.1110053069013603/1666779656674272/?type=3,2017-10-11 15:25:01,46,1,0,46,0,0,0,0,0,0,Did you know the Charlottetown Conference in September gave birth to the idea of a confederation of provinces? It established basic principles for union.,[],[],know Charlottetown Conference September 1864 gave birth idea confederation provinces established basic principles union,"['know', 'Charlottetown', 'Conference', 'September', '1864', 'gave', 'birth', 'idea', 'confederation', 'provinces', 'established', 'basic', 'principles', 'union']","[u'know', u'charlottetown', u'confer', u'septemb', u'1864', u'gave', u'birth', u'idea', u'confeder', u'provinc', u'establish', u'basic', u'principl', u'union']",Did you know the Charlottetown Conference in September 1864 gave birth to the idea of a confederation of provinces? It established basic principles for union.,Environmental
222,222,222,222,222,222,222,137563459593611_1899766693373270,Kouchibouguac National Park,photo,https://www.facebook.com/KouchibouguacNP/photos/a.1466743633402054.1073741847.106152219461209/1466743716735379/?type=3,2017-10-11 14:00:00,190,6,0,166,21,3,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
223,223,223,223,223,223,223,137563459593611_1899657630050843,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1899657090050897/?type=3,2017-10-11 11:30:01,1415,28,171,1236,152,25,1,0,0,1,So many amazing colours across Canada! Thank you for taking the time to share your pictures. Fair warning - next week’s might bug you (just a little bit) …,['#ParksChallenge'],[],many amazing colours across Canada Thank taking time share pictures Fair warning next ParksChallenge might bug little bit,"['many', 'amazing', 'colours', 'across', 'Canada', 'Thank', 'taking', 'time', 'share', 'pictures', 'Fair', 'warning', 'next', 'ParksChallenge', 'might', 'bug', 'little', 'bit']","[u'mani', u'amaz', u'colour', u'across', u'canada', u'thank', u'take', u'time', u'share', u'pictur', u'fair', u'warn', u'next', u'parkschalleng', u'might', u'bug', u'littl', u'bit']",So many amazing colours across Canada! Thank you for taking the time to share your pictures. Fair warning - next week’s #ParksChallenge might bug you (just a little bit) …,Environmental
224,224,224,224,224,224,224,137563459593611_1839377652745508,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1839375316079075/?type=3,2017-10-11 09:00:01,363,49,110,315,17,30,0,1,0,0,"Did you know the Massasauga Rattlesnake is one of Canada's most unusual snakes and one of the most threatened! This solitary, passive and timid rattlesnake relies on camouflage to avoid detection, shaking its tail in warning when it feels threatened. Preferring flight to confrontation, it rarely strikes, doesn't pursue people and doesn't always inject venom when it bites.",['#WildlifeWednesday'],[],know Massasauga one Canada unusual snakes one threatened solitary passive timid rattlesnake relies camouflage avoid detection shaking tail warning feels threatened Preferring flight confrontation rarely strikes pursue people always inject venom bites WildlifeWednesday,"['know', 'Massasauga', 'one', 'Canada', 'unusual', 'snakes', 'one', 'threatened', 'solitary', 'passive', 'timid', 'rattlesnake', 'relies', 'camouflage', 'avoid', 'detection', 'shaking', 'tail', 'warning', 'feels', 'threatened', 'Preferring', 'flight', 'confrontation', 'rarely', 'strikes', 'pursue', 'people', 'always', 'inject', 'venom', 'bites', 'WildlifeWednesday']","[u'know', u'massasauga', u'one', u'canada', u'unusu', u'snake', u'one', u'threaten', u'solitari', u'passiv', u'timid', u'rattlesnak', u'reli', u'camouflag', u'avoid', u'detect', u'shake', u'tail', u'warn', u'feel', u'threaten', u'prefer', u'flight', u'confront', u'rare', u'strike', u'pursu', u'peopl', u'alway', u'inject', u'venom', u'bite', u'wildlifewednesday']","Did you know the Massasauga Rattlesnake🐍 is one of Canada's most unusual snakes and one of the most threatened! This solitary, passive and timid rattlesnake relies on camouflage to avoid detection, shaking its tail in warning when it feels threatened.

Preferring flight to confrontation, it rarely strikes, doesn't pursue people and doesn't always inject venom when it bites. #WildlifeWednesday",Environmental
225,225,225,225,225,225,225,137563459593611_1887366484613291,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1887365931280013/?type=3,2017-10-10 19:15:00,447,13,39,400,35,11,1,0,0,0,"Against a stunning backdrop of rugged cliffs, bog, and coastline, discover the fascinating archaeological remains of a Viking encampment! It’s here at L’Anse aux Meadows NHS where you’ll meet costumed Viking interpreters and discover original artifacts! So, what are you waiting for? Plan your visit here today: C Newfoundland & Labrador Tourism To celebrate , we're featuring ALL of our + places across our social media accounts. Stay tuned!",['#Canada150'],['http://ow.ly/RFDr30fx9o'],stunning backdrop rugged cliffs bog coastline discover fascinating archaeological remains Viking encampment Anse aux Meadows NHS meet costumed Viking interpreters discover original artifacts waiting Plan visit today http ow ly RFDr30fx9oC Newfoundland Labrador Tourism celebrate Canada150 featuring 200 places across social media accounts Stay tuned,"['stunning', 'backdrop', 'rugged', 'cliffs', 'bog', 'coastline', 'discover', 'fascinating', 'archaeological', 'remains', 'Viking', 'encampment', 'Anse', 'aux', 'Meadows', 'NHS', 'meet', 'costumed', 'Viking', 'interpreters', 'discover', 'original', 'artifacts', 'waiting', 'Plan', 'visit', 'today', 'http', 'ow', 'ly', 'RFDr30fx9oC', 'Newfoundland', 'Labrador', 'Tourism', 'celebrate', 'Canada150', 'featuring', '200', 'places', 'across', 'social', 'media', 'accounts', 'Stay', 'tuned']","[u'stun', u'backdrop', u'rug', u'cliff', u'bog', u'coastlin', u'discov', u'fascin', u'archaeolog', u'remain', u'vike', u'encamp', u'ans', u'aux', u'meadow', u'nhs', u'meet', u'costum', u'vike', u'interpret', u'discov', u'origin', u'artifact', u'wait', u'plan', u'visit', u'today', u'http', 'ow', 'ly', u'rfdr30fx9oc', u'newfoundland', u'labrador', u'tourism', u'celebr', u'canada150', u'featur', u'200', u'place', u'across', u'social', u'media', u'account', u'stay', u'tune']","Against a stunning backdrop of rugged cliffs, bog, and coastline, discover the fascinating archaeological remains of a Viking encampment! 

It’s here at L’Anse aux Meadows NHS where you’ll meet costumed Viking interpreters and discover original artifacts! So, what are you waiting for? Plan your visit here today: http://ow.ly/RFDr30fx9oC

Newfoundland & Labrador Tourism

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Stay tuned!",Environmental
226,226,226,226,226,226,226,137563459593611_1898644336818839,,photo,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1898643370152269/?type=3,2017-10-10 15:45:00,131,14,9,117,10,2,2,0,0,0,"Finding that time in the day for a mindful moment can be hard… we love to find our moment of ️ in the great outdoors! This , let us know: what’s your favourite spot to spend your day’s mindful moment? Photo taken in Glacier NP, Mount Revelstoke and Glacier national parks",['#WorldMentalHealthDay'],[],Finding time day mindful moment love find moment great outdoors WorldMentalHealthDay let us know favourite spot spend mindful moment Photo taken Glacier NP Mount Revelstoke Glacier national parks,"['Finding', 'time', 'day', 'mindful', 'moment', 'love', 'find', 'moment', 'great', 'outdoors', 'WorldMentalHealthDay', 'let', 'us', 'know', 'favourite', 'spot', 'spend', 'mindful', 'moment', 'Photo', 'taken', 'Glacier', 'NP', 'Mount', 'Revelstoke', 'Glacier', 'national', 'parks']","[u'find', u'time', u'day', u'mind', u'moment', u'love', u'find', u'moment', u'great', u'outdoor', u'worldmentalhealthday', u'let', 'us', u'know', u'favourit', u'spot', u'spend', u'mind', u'moment', u'photo', u'taken', u'glacier', 'np', u'mount', u'revelstok', u'glacier', u'nation', u'park']","Finding that time in the day for a mindful moment can be hard… we love to find our moment of ✌️ in the great outdoors! This #WorldMentalHealthDay, let us know: what’s your favourite spot to spend your day’s mindful moment?

Photo taken in Glacier NP, Mount Revelstoke and Glacier national parks",Environmental
