,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
1161,1161,1161,1161,1161,134615279898518_1309504105742957,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1309504105742957/?type=3,2016-03-26 10:18:22,17,0,2,16,1,0,0,0,0,0,"Joyeux Vendredi Photo des Abonnés! Cette merveilleuse photo du ciel coloré au Parc national Banff nous vient de Lucy D. Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],[],Joyeux Vendredi Photo des Cette merveilleuse photo du ciel au Parc national Banff nous vient de Lucy Chaque vendredi nous choisissons au hasard une photo par un et pour la mettre en vedette sur notre mur Si vous aimeriez soumettre une photo veuillez svp nous envoyer un message,"['Joyeux', 'Vendredi', 'Photo', 'des', 'Cette', 'merveilleuse', 'photo', 'du', 'ciel', 'au', 'Parc', 'national', 'Banff', 'nous', 'vient', 'de', 'Lucy', 'Chaque', 'vendredi', 'nous', 'choisissons', 'au', 'hasard', 'une', 'photo', 'par', 'un', 'et', 'pour', 'la', 'mettre', 'en', 'vedette', 'sur', 'notre', 'mur', 'Si', 'vous', 'aimeriez', 'soumettre', 'une', 'photo', 'veuillez', 'svp', 'nous', 'envoyer', 'un', 'message']","[u'joyeux', u'vendredi', u'photo', u'des', u'cett', u'merveilleus', u'photo', 'du', u'ciel', 'au', u'parc', u'nation', u'banff', u'nous', u'vient', 'de', u'luci', u'chaqu', u'vendredi', u'nous', u'choisisson', 'au', u'hasard', u'une', u'photo', u'par', 'un', 'et', u'pour', 'la', u'mettr', 'en', u'vedett', u'sur', u'notr', u'mur', 'si', u'vous', u'aimeriez', u'soumettr', u'une', u'photo', u'veuillez', u'svp', u'nous', u'envoy', 'un', u'messag']","Joyeux Vendredi Photo des Abonnés! 
Cette merveilleuse photo du ciel coloré au Parc national Banff nous vient de Lucy D.

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",Environmental
1162,1162,1162,1162,1162,134615279898518_1311030078923693,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1311030078923693/?type=3,2016-03-24 16:23:48,2,0,0,2,0,0,0,0,0,0,Vous avez des plans pour la longue fin de semaine? Pourquoi ne pas passer du temps dans la cuisine en famille? L’application de Parcs Canada Patrimoine gourmand est là pour vous!,[],['http://ow.ly/DeInG'],Vous avez des plans pour la longue fin de semaine Pourquoi ne pas passer du temps dans la cuisine en famille application de Parcs Canada Patrimoine gourmand est pour vous http ow ly DeInG,"['Vous', 'avez', 'des', 'plans', 'pour', 'la', 'longue', 'fin', 'de', 'semaine', 'Pourquoi', 'ne', 'pas', 'passer', 'du', 'temps', 'dans', 'la', 'cuisine', 'en', 'famille', 'application', 'de', 'Parcs', 'Canada', 'Patrimoine', 'gourmand', 'est', 'pour', 'vous', 'http', 'ow', 'ly', 'DeInG']","[u'vous', u'avez', u'des', u'plan', u'pour', 'la', u'longu', u'fin', 'de', u'semain', u'pourquoi', 'ne', u'pas', u'passer', 'du', u'temp', u'dan', 'la', u'cuisin', 'en', u'famill', u'applic', 'de', u'parc', u'canada', u'patrimoin', u'gourmand', u'est', u'pour', u'vous', u'http', 'ow', 'ly', u'de']",Vous avez des plans pour la longue fin de semaine? Pourquoi ne pas passer du temps dans la cuisine en famille? L’application de Parcs Canada Patrimoine gourmand est là pour vous! http://ow.ly/DeInG,Social
1163,1163,1163,1163,1163,134615279898518_1309607455732622,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1309607455732622/?type=3,2016-03-24 08:45:00,20,0,2,19,1,0,0,0,0,0,Seriez-vous assez brave pour traverser ce pont suspendu situé au Parc national Pukaskwa? Téléchargez votre guide d'excursion ici:,[],['http://www.pc.gc.ca/fra/pn-np/on/pukaskwa/activ/hiking-randonnees/b.aspx'],Seriez vous assez brave pour traverser ce pont suspendu au Parc national Pukaskwa chargez votre guide excursion ici http www pc gc ca fra pn np pukaskwa activ hiking randonnees aspx,"['Seriez', 'vous', 'assez', 'brave', 'pour', 'traverser', 'ce', 'pont', 'suspendu', 'au', 'Parc', 'national', 'Pukaskwa', 'chargez', 'votre', 'guide', 'excursion', 'ici', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'pn', 'np', 'pukaskwa', 'activ', 'hiking', 'randonnees', 'aspx']","[u'seriez', u'vous', u'assez', u'brave', u'pour', u'travers', 'ce', u'pont', u'suspendu', 'au', u'parc', u'nation', u'pukaskwa', u'chargez', u'votr', u'guid', u'excurs', u'ici', u'http', u'www', 'pc', 'gc', 'ca', u'fra', 'pn', 'np', u'pukaskwa', u'activ', u'hike', u'randonne', u'aspx']","Seriez-vous assez brave pour traverser ce pont suspendu situé au Parc national Pukaskwa? 

Téléchargez votre guide d'excursion ici: http://www.pc.gc.ca/fra/pn-np/on/pukaskwa/activ/hiking-randonnees/b.aspx",Social
1164,1164,1164,1164,1164,134615279898518_1302830943076940,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1302830943076940/?type=3,2016-03-21 10:35:00,35,0,7,34,1,0,0,0,0,0,Bonne éeInternationaleDesForêts! Profitez du calme de la êt aujourd'hui! Photo prise à la Réserve de parc national Pacific Rim,"['#Journ', '#for']",[],Bonne Profitez du calme de la aujourd hui Photo prise la serve de parc national Pacific Rim,"['Bonne', 'Profitez', 'du', 'calme', 'de', 'la', 'aujourd', 'hui', 'Photo', 'prise', 'la', 'serve', 'de', 'parc', 'national', 'Pacific', 'Rim']","[u'bonn', u'profitez', 'du', u'calm', 'de', 'la', u'aujourd', u'hui', u'photo', u'prise', 'la', u'serv', 'de', u'parc', u'nation', u'pacif', u'rim']","Bonne #JournéeInternationaleDesForêts! 

Profitez du calme de la #forêt aujourd'hui! 

Photo prise à la Réserve de parc national Pacific Rim",Environmental
1165,1165,1165,1165,1165,134615279898518_1303929716300396,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1303929716300396/?type=3,2016-03-20 08:35:00,25,0,1,25,0,0,0,0,0,0,C'est la première journée du ! Pourquoi ne pas débuter la saison du bon pied et planifiez votre prochaine visite avec l'aide de notre Service de réservation : Photo prise au Parc national des Îles-de-la-Baie-Georgienne,['#printemps'],['http://bit.ly/1gHIcQe'],est la du printemps Pourquoi ne pas buter la saison du bon pied et planifiez votre prochaine visite avec aide de notre Service de servation http bit ly 1gHIcQe Photo prise au Parc national des les de la Baie Georgienne,"['est', 'la', 'du', 'printemps', 'Pourquoi', 'ne', 'pas', 'buter', 'la', 'saison', 'du', 'bon', 'pied', 'et', 'planifiez', 'votre', 'prochaine', 'visite', 'avec', 'aide', 'de', 'notre', 'Service', 'de', 'servation', 'http', 'bit', 'ly', '1gHIcQe', 'Photo', 'prise', 'au', 'Parc', 'national', 'des', 'les', 'de', 'la', 'Baie', 'Georgienne']","[u'est', 'la', 'du', u'printemp', u'pourquoi', 'ne', u'pas', u'buter', 'la', u'saison', 'du', u'bon', u'pie', 'et', u'planifiez', u'votr', u'prochain', u'visit', u'avec', u'aid', 'de', u'notr', u'servic', 'de', u'servat', u'http', u'bit', 'ly', u'1ghicq', u'photo', u'prise', 'au', u'parc', u'nation', u'des', u'les', 'de', 'la', u'baie', u'georgienn']","C'est la première journée du #printemps!

Pourquoi ne pas débuter la saison du bon pied et planifiez votre prochaine visite avec l'aide de notre Service de réservation : http://bit.ly/1gHIcQe

Photo prise au Parc national des Îles-de-la-Baie-Georgienne",Environmental
1166,1166,1166,1166,1166,134615279898518_1297629663597068,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1297629663597068/?type=3,2016-03-19 16:00:00,8,0,3,7,1,0,0,0,0,0,Vous avez toujours voulu savoir quel type de travail doit être effectué lorsqu’un artefact est retiré des profondeurs de l'océan? Trouvez la réponse et bien plus encore le mars lors de notre premier Google qui vous entraînera et vous dévoilera tous ses secrets. Réservez la date!,"['#Hangout', '#SurLesTracesDeFranklin', '#HMSErebus']",['http://www.pc.gc.ca/fra/culture/franklin/index.aspx'],Vous avez toujours voulu savoir quel type de travail doit un artefact est des profondeurs de Trouvez la ponse et bien plus encore le 23 mars lors de notre premier Google Hangout qui vous nera SurLesTracesDeFranklin et vous voilera tous ses secrets servez la date HMSErebus http www pc gc ca fra culture franklin index aspx,"['Vous', 'avez', 'toujours', 'voulu', 'savoir', 'quel', 'type', 'de', 'travail', 'doit', 'un', 'artefact', 'est', 'des', 'profondeurs', 'de', 'Trouvez', 'la', 'ponse', 'et', 'bien', 'plus', 'encore', 'le', '23', 'mars', 'lors', 'de', 'notre', 'premier', 'Google', 'Hangout', 'qui', 'vous', 'nera', 'SurLesTracesDeFranklin', 'et', 'vous', 'voilera', 'tous', 'ses', 'secrets', 'servez', 'la', 'date', 'HMSErebus', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'culture', 'franklin', 'index', 'aspx']","[u'vous', u'avez', u'toujour', u'voulu', u'savoir', u'quel', u'type', 'de', u'travail', u'doit', 'un', u'artefact', u'est', u'des', u'profondeur', 'de', u'trouvez', 'la', u'pons', 'et', u'bien', u'plus', u'encor', 'le', '23', u'mar', u'lor', 'de', u'notr', u'premier', u'googl', u'hangout', u'qui', u'vous', u'nera', u'surlestracesdefranklin', 'et', u'vous', u'voilera', u'tous', u'ses', u'secret', u'servez', 'la', u'date', u'hmserebus', u'http', u'www', 'pc', 'gc', 'ca', u'fra', u'cultur', u'franklin', u'index', u'aspx']","Vous avez toujours voulu savoir quel type de travail doit être effectué lorsqu’un artefact est retiré des profondeurs de l'océan? 

Trouvez la réponse et bien plus encore le 23 mars lors de notre premier Google #Hangout qui vous entraînera #SurLesTracesDeFranklin et vous dévoilera tous ses secrets. 

Réservez la date! #HMSErebus
http://www.pc.gc.ca/fra/culture/franklin/index.aspx",Social
1167,1167,1167,1167,1167,134615279898518_1302879106405457,Photos from Parcs Canada's post,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1302848899741811/?type=3,2016-03-18 08:15:00,52,0,5,51,1,0,0,0,0,0,"Joyeux Vendredi Photo des Abonnés! Ces photos magnifiques nous viennent de Pure Nature by Wendy Erlendson. Elles sont accompagnées des légendes suivantes : « Journée glaciale dans le Parc national du Mont-Riding » et « Beauté dans le parc » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],[],Joyeux Vendredi Photo des Ces photos magnifiques nous viennent de Pure Nature Wendy Erlendson Elles sont es des gendes suivantes glaciale dans le Parc national du Mont Riding et dans le parc Chaque vendredi nous choisissons au hasard une photo par un et pour la mettre en vedette sur notre mur Si vous aimeriez soumettre une photo veuillez svp nous envoyer un message,"['Joyeux', 'Vendredi', 'Photo', 'des', 'Ces', 'photos', 'magnifiques', 'nous', 'viennent', 'de', 'Pure', 'Nature', 'Wendy', 'Erlendson', 'Elles', 'sont', 'es', 'des', 'gendes', 'suivantes', 'glaciale', 'dans', 'le', 'Parc', 'national', 'du', 'Mont', 'Riding', 'et', 'dans', 'le', 'parc', 'Chaque', 'vendredi', 'nous', 'choisissons', 'au', 'hasard', 'une', 'photo', 'par', 'un', 'et', 'pour', 'la', 'mettre', 'en', 'vedette', 'sur', 'notre', 'mur', 'Si', 'vous', 'aimeriez', 'soumettre', 'une', 'photo', 'veuillez', 'svp', 'nous', 'envoyer', 'un', 'message']","[u'joyeux', u'vendredi', u'photo', u'des', u'ces', u'photo', u'magnifiqu', u'nous', u'viennent', 'de', u'pure', u'natur', u'wendi', u'erlendson', u'ell', u'sont', 'es', u'des', u'gend', u'suivant', u'glacial', u'dan', 'le', u'parc', u'nation', 'du', u'mont', u'ride', 'et', u'dan', 'le', u'parc', u'chaqu', u'vendredi', u'nous', u'choisisson', 'au', u'hasard', u'une', u'photo', u'par', 'un', 'et', u'pour', 'la', u'mettr', 'en', u'vedett', u'sur', u'notr', u'mur', 'si', u'vous', u'aimeriez', u'soumettr', u'une', u'photo', u'veuillez', u'svp', u'nous', u'envoy', 'un', u'messag']","Joyeux Vendredi Photo des Abonnés! 
Ces photos magnifiques nous viennent de Pure Nature by Wendy Erlendson. Elles sont accompagnées des légendes suivantes : « Journée glaciale dans le Parc national du Mont-Riding » et « Beauté dans le parc »

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",Environmental
1168,1168,1168,1168,1168,134615279898518_1303017153058319,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1303017153058319/?type=3,2016-03-17 13:00:00,22,0,3,22,0,0,0,0,0,0,"Pour un èfle à quatre feuilles, la c'est quand personne ne le trouve! Joyeuse ! Photo très verte prise à Gwaii Haanas - îles de beauté","['#tr', '#chance', '#StPatrick']",[],Pour un fle quatre feuilles la chance est quand personne ne le trouve Joyeuse StPatrick Photo verte prise Gwaii Haanas les de,"['Pour', 'un', 'fle', 'quatre', 'feuilles', 'la', 'chance', 'est', 'quand', 'personne', 'ne', 'le', 'trouve', 'Joyeuse', 'StPatrick', 'Photo', 'verte', 'prise', 'Gwaii', 'Haanas', 'les', 'de']","[u'pour', 'un', u'fle', u'quatr', u'feuill', 'la', u'chanc', u'est', u'quand', u'personn', 'ne', 'le', u'trouv', u'joyeus', u'stpatrick', u'photo', u'vert', u'prise', u'gwaii', u'haana', u'les', 'de']","Pour un #trèfle à quatre feuilles, la #chance c'est quand personne ne le trouve! 

🍀 Joyeuse #StPatrick! 🍀

Photo très verte prise à Gwaii Haanas - îles de beauté",Environmental
1169,1169,1169,1169,1169,134615279898518_1302825013077533,Timeline Photos,photo,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1302825013077533/?type=3,2016-03-17 09:15:00,30,0,11,30,0,0,0,0,0,0,"Joyeuse ! Cette photo de la croix celtique, située au LHN de la Grosse-Île-et-le-Mémorial-des-Irlandais, honore la mémoire des immigrants qui ont été mis en quarantaine sur cette île. Pour plus d'information:","['#StPatrick', '#irlandais']",['http://www.pc.gc.ca/fra/lhn-nhs/qc/grosseile/index.aspx'],Joyeuse StPatrick Cette photo de la croix celtique au LHN de la Grosse le et le morial des Irlandais honore la moire des immigrants irlandais qui ont mis en quarantaine sur cette le Pour plus information http www pc gc ca fra lhn nhs qc grosseile index aspx,"['Joyeuse', 'StPatrick', 'Cette', 'photo', 'de', 'la', 'croix', 'celtique', 'au', 'LHN', 'de', 'la', 'Grosse', 'le', 'et', 'le', 'morial', 'des', 'Irlandais', 'honore', 'la', 'moire', 'des', 'immigrants', 'irlandais', 'qui', 'ont', 'mis', 'en', 'quarantaine', 'sur', 'cette', 'le', 'Pour', 'plus', 'information', 'http', 'www', 'pc', 'gc', 'ca', 'fra', 'lhn', 'nhs', 'qc', 'grosseile', 'index', 'aspx']","[u'joyeus', u'stpatrick', u'cett', u'photo', 'de', 'la', u'croix', u'celtiqu', 'au', u'lhn', 'de', 'la', u'gross', 'le', 'et', 'le', u'morial', u'des', u'irlandai', u'honor', 'la', u'moir', u'des', u'immigr', u'irlandai', u'qui', u'ont', u'mis', 'en', u'quarantain', u'sur', u'cett', 'le', u'pour', u'plus', u'inform', u'http', u'www', 'pc', 'gc', 'ca', u'fra', u'lhn', u'nhs', 'qc', u'grosseil', u'index', u'aspx']","Joyeuse #StPatrick! 

Cette photo de la croix celtique, située au LHN de la Grosse-Île-et-le-Mémorial-des-Irlandais, honore la mémoire des immigrants #irlandais qui ont été mis en quarantaine sur cette île. 

Pour plus d'information: http://www.pc.gc.ca/fra/lhn-nhs/qc/grosseile/index.aspx",Environmental
1170,1170,1170,1170,1170,134615279898518_1302255896467778,,status,,2016-03-16 14:25:55,1,0,0,1,0,0,0,0,0,0,Veuillez noter que le site Web de Parcs Canada n'est pas disponible pour le moment. Nous nous excusons de ce contretemps et vous remercions de votre patience!,[],[],Veuillez noter site Web Parcs Canada disponible moment excusons contretemps remercions patience,"['Veuillez', 'noter', 'site', 'Web', 'Parcs', 'Canada', 'disponible', 'moment', 'excusons', 'contretemps', 'remercions', 'patience']","[u'veuillez', u'noter', u'site', u'web', u'parc', u'canada', u'dispon', u'moment', u'excuson', u'contretemp', u'remercion', u'patienc']",Veuillez noter que le site Web de Parcs Canada n'est pas disponible pour le moment. Nous nous excusons de ce contretemps et vous remercions de votre patience!,Social
1171,1171,1171,1171,1171,134615279898518_1302216266471741,Parcs Canada TNO,photo,https://www.facebook.com/ParcsCanadaTNO/photos/a.1433019630314257.1073741828.1432570113692542/1690745431208341/?type=3,2016-03-16 13:30:24,14,0,0,14,0,0,0,0,0,0,"Wow, un gros nounours! En plus des incroyables photos prises sur le vif, les appareils photo autonomes nous permettent d’en savoir plus sur l’utilisation de l’habitat faunique et sur la répartition des animaux dans le parc.",['#MercrediDeLaFaune'],[],Wow un gros nounours En plus des incroyables photos prises sur le vif les appareils photo autonomes nous permettent en savoir plus sur utilisation de habitat faunique et sur la partition des animaux dans le parc MercrediDeLaFaune,"['Wow', 'un', 'gros', 'nounours', 'En', 'plus', 'des', 'incroyables', 'photos', 'prises', 'sur', 'le', 'vif', 'les', 'appareils', 'photo', 'autonomes', 'nous', 'permettent', 'en', 'savoir', 'plus', 'sur', 'utilisation', 'de', 'habitat', 'faunique', 'et', 'sur', 'la', 'partition', 'des', 'animaux', 'dans', 'le', 'parc', 'MercrediDeLaFaune']","[u'wow', 'un', u'gros', u'nounour', 'en', u'plus', u'des', u'incroy', u'photo', u'prise', u'sur', 'le', u'vif', u'les', u'appareil', u'photo', u'autonom', u'nous', u'permett', 'en', u'savoir', u'plus', u'sur', u'utilis', 'de', u'habitat', u'fauniqu', 'et', u'sur', 'la', u'partit', u'des', u'animaux', u'dan', 'le', u'parc', u'mercredidelafaun']","Wow, un gros nounours! En plus des incroyables photos prises sur le vif, les appareils photo autonomes nous permettent d’en savoir plus sur l’utilisation de l’habitat faunique et sur la répartition des animaux dans le parc. #MercrediDeLaFaune",Environmental
1172,1172,1172,1172,1172,134615279898518_1301175746575793,Parka et le serpent qui s’enroule et se faufile,video,https://youtu.be/3tF1XXL1JSI,2016-03-16 06:20:00,6,0,5,6,0,0,0,0,0,0,Les nouvelles aventures de Parka sont maintenant disponibles en ligne!!! Regardez ce court éo pour :,"['#vid', '#apprendre']",['https://youtu.be/3tF1XXL1JSI'],Les nouvelles aventures de Parka sont maintenant disponibles en ligne Regardez ce court pour apprendre https youtu 3tF1XXL1JSI,"['Les', 'nouvelles', 'aventures', 'de', 'Parka', 'sont', 'maintenant', 'disponibles', 'en', 'ligne', 'Regardez', 'ce', 'court', 'pour', 'apprendre', 'https', 'youtu', '3tF1XXL1JSI']","[u'les', u'nouvell', u'aventur', 'de', u'parka', u'sont', u'mainten', u'dispon', 'en', u'lign', u'regardez', 'ce', u'court', u'pour', u'apprendr', u'https', u'youtu', u'3tf1xxl1jsi']","Les nouvelles aventures de Parka sont maintenant disponibles en ligne!!!

Regardez ce court #vidéo pour #apprendre : https://youtu.be/3tF1XXL1JSI",Environmental
1173,1173,1173,1173,1173,134615279898518_1298418613518173,Tir au Canon - Lieu historique national Fort-Wellington,video,http://ow.ly/Zjmp0,2016-03-15 09:30:00,0,0,0,0,0,0,0,0,0,0,"Enrôlez-vous dans l'Artillerie royale pour une journée! Ressentez une poussée d'adrénaline en tirant un coup de canon à chargement par la bouche, qui date du XIXe siècle. Vous pouvez participer au programme de tir au canon au lieu historique national Fort-Wellington, sur réservation, de juin à septembre. 0",[],['http://ow.ly/Zjmp'],lez vous dans Artillerie royale pour une Ressentez une naline en tirant un coup de canon chargement par la bouche qui date du XIXe cle Vous pouvez participer au programme de tir au canon au lieu historique national Fort Wellington sur servation de juin septembre http ow ly Zjmp0,"['lez', 'vous', 'dans', 'Artillerie', 'royale', 'pour', 'une', 'Ressentez', 'une', 'naline', 'en', 'tirant', 'un', 'coup', 'de', 'canon', 'chargement', 'par', 'la', 'bouche', 'qui', 'date', 'du', 'XIXe', 'cle', 'Vous', 'pouvez', 'participer', 'au', 'programme', 'de', 'tir', 'au', 'canon', 'au', 'lieu', 'historique', 'national', 'Fort', 'Wellington', 'sur', 'servation', 'de', 'juin', 'septembre', 'http', 'ow', 'ly', 'Zjmp0']","[u'lez', u'vous', u'dan', u'artilleri', u'royal', u'pour', u'une', u'ressentez', u'une', u'nalin', 'en', u'tirant', 'un', u'coup', 'de', u'canon', u'chargement', u'par', 'la', u'bouch', u'qui', u'date', 'du', u'xix', u'cle', u'vous', u'pouvez', u'particip', 'au', u'programm', 'de', u'tir', 'au', u'canon', 'au', u'lieu', u'historiqu', u'nation', u'fort', u'wellington', u'sur', u'servat', 'de', u'juin', u'septembr', u'http', 'ow', 'ly', u'zjmp0']","Enrôlez-vous dans l'Artillerie royale pour une journée! 
Ressentez une poussée d'adrénaline en tirant un coup de canon à chargement par la bouche, qui date du XIXe siècle. 
Vous pouvez participer au programme de tir au canon au lieu historique national Fort-Wellington, sur réservation, de juin à septembre. 
http://ow.ly/Zjmp0",Social
