,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
22,22,22,22,377625007887_10155968072352888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155968072352888/?type=3,2017-12-22 14:36:32,1,0,0,0,1,0,0,0,0,0,"Prêts à rouler à Whistler! Rendre les collectivités plus saines et plus accessibles, et les doter de technologies plus écologiques était l’objectif d’un projet de BC Transit qui a mené à l’inauguration aujourd’hui à Whistler d’un poste de ravitaillement de gaz naturel comprimé et à la mise en service de autobus au gaz naturel comprimé. Le projet, troisième en son genre dans la province, permettra de réduire les émissions de gaz à effet de serre et les coûts de fonctionnement. Il a été rendu possible grâce à un financement provenant du Fonds pour l’infrastructure de transport en commun. Renseignez-vous davantage au sujet des améliorations:",[],['http://ow.ly/2BzF30hoTDR'],rouler Whistler Rendre les plus saines et plus accessibles et les doter de technologies plus cologiques tait objectif un projet de BC Transit qui inauguration hui Whistler un poste de ravitaillement de gaz naturel et la mise en service de 25 autobus au gaz naturel Le projet en son genre dans la province permettra de duire les missions de gaz effet de serre et les ts de fonctionnement Il rendu possible ce un financement provenant du Fonds pour infrastructure de transport en commun Renseignez vous davantage au sujet des liorations http ow ly 2BzF30hoTDR,"['rouler', 'Whistler', 'Rendre', 'les', 'plus', 'saines', 'et', 'plus', 'accessibles', 'et', 'les', 'doter', 'de', 'technologies', 'plus', 'cologiques', 'tait', 'objectif', 'un', 'projet', 'de', 'BC', 'Transit', 'qui', 'inauguration', 'hui', 'Whistler', 'un', 'poste', 'de', 'ravitaillement', 'de', 'gaz', 'naturel', 'et', 'la', 'mise', 'en', 'service', 'de', '25', 'autobus', 'au', 'gaz', 'naturel', 'Le', 'projet', 'en', 'son', 'genre', 'dans', 'la', 'province', 'permettra', 'de', 'duire', 'les', 'missions', 'de', 'gaz', 'effet', 'de', 'serre', 'et', 'les', 'ts', 'de', 'fonctionnement', 'Il', 'rendu', 'possible', 'ce', 'un', 'financement', 'provenant', 'du', 'Fonds', 'pour', 'infrastructure', 'de', 'transport', 'en', 'commun', 'Renseignez', 'vous', 'davantage', 'au', 'sujet', 'des', 'liorations', 'http', 'ow', 'ly', '2BzF30hoTDR']","[u'rouler', u'whistler', u'rendr', u'les', u'plus', u'sain', 'et', u'plus', u'access', 'et', u'les', u'doter', 'de', u'technolog', u'plus', u'cologiqu', u'tait', u'objectif', 'un', u'projet', 'de', 'bc', u'transit', u'qui', u'inaugur', u'hui', u'whistler', 'un', u'post', 'de', u'ravitail', 'de', u'gaz', u'naturel', 'et', 'la', u'mise', 'en', u'servic', 'de', '25', u'autobus', 'au', u'gaz', u'naturel', 'le', u'projet', 'en', u'son', u'genr', u'dan', 'la', u'provinc', u'permettra', 'de', u'duir', u'les', u'mission', 'de', u'gaz', u'effet', 'de', u'serr', 'et', u'les', 'ts', 'de', u'fonctionn', 'il', u'rendu', u'possibl', 'ce', 'un', u'financ', u'proven', 'du', u'fond', u'pour', u'infrastructur', 'de', u'transport', 'en', u'commun', u'renseignez', u'vous', u'davantag', 'au', u'sujet', u'des', u'liorat', u'http', 'ow', 'ly', u'2bzf30hotdr']","Prêts à rouler à Whistler!
Rendre les collectivités plus saines et plus accessibles, et les doter de technologies plus écologiques était l’objectif d’un projet de BC Transit qui a mené à l’inauguration aujourd’hui à Whistler d’un poste de ravitaillement de gaz naturel comprimé et à la mise en service de 25 autobus au gaz naturel comprimé. Le projet, troisième en son genre dans la province, permettra de réduire les émissions de gaz à effet de serre et les coûts de fonctionnement. Il a été rendu possible grâce à un financement provenant du Fonds pour l’infrastructure de transport en commun. Renseignez-vous davantage au sujet des améliorations: http://ow.ly/2BzF30hoTDR",Economical
23,23,23,23,377625007887_10155968027577888,Parlons Plan de protection des océans,link,http://ow.ly/CngM30hoRPE,2017-12-22 14:05:34,1,0,1,0,1,0,0,0,0,0,Erimez-vous! Transports Canada lance des consultations publiques pour mieux comprendre les écosystèmes côtiers et les effets potentiels des activités régionales de transport maritime sur ôtes,['#NosC'],['http://ow.ly/CngM30hoRPE'],Exprimez vous Transports Canada lance des consultations publiques pour mieux comprendre les mes tiers et les effets potentiels des gionales de transport maritime sur tes http ow ly CngM30hoRPE,"['Exprimez', 'vous', 'Transports', 'Canada', 'lance', 'des', 'consultations', 'publiques', 'pour', 'mieux', 'comprendre', 'les', 'mes', 'tiers', 'et', 'les', 'effets', 'potentiels', 'des', 'gionales', 'de', 'transport', 'maritime', 'sur', 'tes', 'http', 'ow', 'ly', 'CngM30hoRPE']","[u'exprimez', u'vous', u'transport', u'canada', u'lanc', u'des', u'consult', u'publiqu', u'pour', u'mieux', u'comprendr', u'les', u'mes', u'tier', 'et', u'les', u'effet', u'potentiel', u'des', u'gional', 'de', u'transport', u'maritim', u'sur', u'tes', u'http', 'ow', 'ly', u'cngm30horp']",Exprimez-vous! Transports Canada lance des consultations publiques pour mieux comprendre les écosystèmes côtiers et les effets potentiels des activités régionales de transport maritime sur #NosCôtes http://ow.ly/CngM30hoRPE,Economical
24,24,24,24,377625007887_10155967648637888,Phase 3 – Sièges d’appoint - Transports Canada,link,http://ow.ly/mxIw30hoH1Z,2017-12-22 11:37:41,0,0,1,0,0,0,0,0,0,0,Vous achetez un siège d’appoint comme cadeau de Noël? Consultez notre page Web pour des renseignements à jour sur le choix d’un siège d’appoint qui convient à votre enfant dans votre véhicule,[],['http://ow.ly/mxIw30hoH1Z'],Vous achetez un ge appoint comme cadeau de Consultez notre page Web pour des renseignements jour sur le choix un ge appoint qui convient votre enfant dans votre hicule http ow ly mxIw30hoH1Z,"['Vous', 'achetez', 'un', 'ge', 'appoint', 'comme', 'cadeau', 'de', 'Consultez', 'notre', 'page', 'Web', 'pour', 'des', 'renseignements', 'jour', 'sur', 'le', 'choix', 'un', 'ge', 'appoint', 'qui', 'convient', 'votre', 'enfant', 'dans', 'votre', 'hicule', 'http', 'ow', 'ly', 'mxIw30hoH1Z']","[u'vous', u'achetez', 'un', 'ge', u'appoint', u'comm', u'cadeau', 'de', u'consultez', u'notr', u'page', u'web', u'pour', u'des', u'renseign', u'jour', u'sur', 'le', u'choix', 'un', 'ge', u'appoint', u'qui', u'convient', u'votr', u'enfant', u'dan', u'votr', u'hicul', u'http', 'ow', 'ly', u'mxiw30hoh1z']",Vous achetez un siège d’appoint comme cadeau de Noël? Consultez notre page Web pour des renseignements à jour sur le choix d’un siège d’appoint qui convient à votre enfant dans votre véhicule http://ow.ly/mxIw30hoH1Z,Environmental
25,25,25,25,377625007887_10155967228352888,,status,,2017-12-22 08:01:25,9,0,1,2,0,0,7,0,0,0,Blague du vendredi : Le temps s’envole lorsqu’on porte une montre dans un avion!,[],[],Blague du vendredi Le temps envole porte une montre dans un avion,"['Blague', 'du', 'vendredi', 'Le', 'temps', 'envole', 'porte', 'une', 'montre', 'dans', 'un', 'avion']","[u'blagu', 'du', u'vendredi', 'le', u'temp', u'envol', u'port', u'une', u'montr', u'dan', 'un', u'avion']",Blague du vendredi : Le temps s’envole lorsqu’on porte une montre dans un avion!,Environmental
26,26,26,26,377625007887_10155966077457888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155966077457888/?type=3,2017-12-21 20:00:38,9,0,0,8,1,0,0,0,0,0,L’équipe du Programme national de surveillance aérienne de Transports Canada observe les glaces et produit des cartes pour aider les navires à se déplacer sur les eaux canadiennes en hiver,[],['https://www.tc.gc.ca/fra/medias/video-pnsa-6599.htm'],quipe du Programme national de surveillance rienne de Transports Canada observe les glaces et produit des cartes pour aider les navires se placer sur les eaux canadiennes en hiver https www tc gc ca fra medias video pnsa 6599 htm,"['quipe', 'du', 'Programme', 'national', 'de', 'surveillance', 'rienne', 'de', 'Transports', 'Canada', 'observe', 'les', 'glaces', 'et', 'produit', 'des', 'cartes', 'pour', 'aider', 'les', 'navires', 'se', 'placer', 'sur', 'les', 'eaux', 'canadiennes', 'en', 'hiver', 'https', 'www', 'tc', 'gc', 'ca', 'fra', 'medias', 'video', 'pnsa', '6599', 'htm']","[u'quip', 'du', u'programm', u'nation', 'de', u'surveil', u'rienn', 'de', u'transport', u'canada', u'observ', u'les', u'glace', 'et', u'produit', u'des', u'cart', u'pour', u'aider', u'les', u'navir', 'se', u'placer', u'sur', u'les', u'eaux', u'canadienn', 'en', u'hiver', u'https', u'www', 'tc', 'gc', 'ca', u'fra', u'media', u'video', u'pnsa', u'6599', u'htm']",L’équipe du Programme national de surveillance aérienne de Transports Canada observe les glaces et produit des cartes pour aider les navires à se déplacer sur les eaux canadiennes en hiver https://www.tc.gc.ca/fra/medias/video-pnsa-6599.htm,Environmental
27,27,27,27,377625007887_10155965912767888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155965912767888/?type=3,2017-12-21 18:01:04,19,57,780,18,0,0,1,0,0,0,Rappel : VTT Bombardier avec direction assistée dynamique. L’arbre de direction pourrait se briser et provoquer une perte de contrôle. Les propriétaires ne devraient pas conduire leur VTT à moins que la réparation provisoire ait été effectuée.,[],['http://ow.ly/AqDW30hn5t4'],Rappel VTT Bombardier avec direction dynamique arbre de direction pourrait se briser et provoquer une perte de le Les taires ne devraient pas conduire leur VTT moins que la paration provisoire ait http ow ly AqDW30hn5t4,"['Rappel', 'VTT', 'Bombardier', 'avec', 'direction', 'dynamique', 'arbre', 'de', 'direction', 'pourrait', 'se', 'briser', 'et', 'provoquer', 'une', 'perte', 'de', 'le', 'Les', 'taires', 'ne', 'devraient', 'pas', 'conduire', 'leur', 'VTT', 'moins', 'que', 'la', 'paration', 'provisoire', 'ait', 'http', 'ow', 'ly', 'AqDW30hn5t4']","[u'rappel', u'vtt', u'bombardi', u'avec', u'direct', u'dynamiqu', u'arbr', 'de', u'direct', u'pourrait', 'se', u'briser', 'et', u'provoqu', u'une', u'pert', 'de', 'le', u'les', u'tair', 'ne', u'devraient', u'pas', u'conduir', u'leur', u'vtt', u'moin', u'que', 'la', u'parat', u'provisoir', u'ait', u'http', 'ow', 'ly', u'aqdw30hn5t4']",Rappel : VTT Bombardier avec direction assistée dynamique. L’arbre de direction pourrait se briser et provoquer une perte de contrôle. Les propriétaires ne devraient pas conduire leur VTT à moins que la réparation provisoire ait été effectuée. http://ow.ly/AqDW30hn5t4,Environmental
28,28,28,28,377625007887_10155965701967888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155965701967888/?type=3,2017-12-21 16:00:45,1,0,0,0,1,0,0,0,0,0,Vous voulez offrir un drone en cadeau? Assurez-vous que l’utilisateur saura s’en servir de façon sécuritaire pour éviter des amendes,[],['https://goo.gl/83awQy'],Vous voulez offrir un drone en cadeau Assurez vous que utilisateur saura en servir de curitaire pour viter des amendes https goo gl 83awQy,"['Vous', 'voulez', 'offrir', 'un', 'drone', 'en', 'cadeau', 'Assurez', 'vous', 'que', 'utilisateur', 'saura', 'en', 'servir', 'de', 'curitaire', 'pour', 'viter', 'des', 'amendes', 'https', 'goo', 'gl', '83awQy']","[u'vous', u'voulez', u'offrir', 'un', u'drone', 'en', u'cadeau', u'assurez', u'vous', u'que', u'utilisateur', u'saura', 'en', u'servir', 'de', u'curitair', u'pour', u'viter', u'des', u'amend', u'https', u'goo', 'gl', u'83awqi']",Vous voulez offrir un drone en cadeau? Assurez-vous que l’utilisateur saura s’en servir de façon sécuritaire pour éviter des amendes https://goo.gl/83awQy,Environmental
29,29,29,29,377625007887_10155965538957888,Votre gouvernement à l'œuvre,photo,https://www.facebook.com/Votregouvernementaloeuvre/photos/a.526807134156182.1073741828.525934210910141/602486966588198/?type=3,2017-12-21 14:37:09,0,0,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
30,30,30,30,377625007887_10155964706757888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155964706757888/?type=3,2017-12-21 08:00:42,1,0,0,0,1,0,0,0,0,0,Téléchargez l’appli du pont de la Confédération pour voir les avis aux voyageurs et rester informé des conditions changeantes :,[],['http://www.confederationbridge.com/fr/'],chargez appli du pont de la ration pour voir les avis aux voyageurs et rester des conditions changeantes http www confederationbridge com fr,"['chargez', 'appli', 'du', 'pont', 'de', 'la', 'ration', 'pour', 'voir', 'les', 'avis', 'aux', 'voyageurs', 'et', 'rester', 'des', 'conditions', 'changeantes', 'http', 'www', 'confederationbridge', 'com', 'fr']","[u'chargez', u'appli', 'du', u'pont', 'de', 'la', u'ration', u'pour', u'voir', u'les', u'avi', u'aux', u'voyageur', 'et', u'rester', u'des', u'condit', u'changeant', u'http', u'www', u'confederationbridg', u'com', 'fr']",Téléchargez l’appli du pont de la Confédération pour voir les avis aux voyageurs et rester informé des conditions changeantes : http://www.confederationbridge.com/fr/,Social
31,31,31,31,377625007887_10155963657972888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155963657972888/?type=3,2017-12-20 20:00:44,2,0,0,2,0,0,0,0,0,0,Pointer un laser vers un pilote représente un risque pour la sécurité,[],['http://ow.ly/17bJ30hiUxF'],Pointer un laser vers un pilote sente un risque pour la http ow ly 17bJ30hiUxF,"['Pointer', 'un', 'laser', 'vers', 'un', 'pilote', 'sente', 'un', 'risque', 'pour', 'la', 'http', 'ow', 'ly', '17bJ30hiUxF']","[u'pointer', 'un', u'laser', u'ver', 'un', u'pilot', u'sent', 'un', u'risqu', u'pour', 'la', u'http', 'ow', 'ly', u'17bj30hiuxf']",Pointer un laser vers un pilote représente un risque pour la sécurité http://ow.ly/17bJ30hiUxF,Social
32,32,32,32,377625007887_10155963255757888,The opening of the Inuvik Tuktoyaktuk Highway,video,https://www.youtube.com/watch?v=BtNHrzryvz0,2017-12-20 16:00:49,0,0,0,0,0,0,0,0,0,0,"Le ministre Sohi s’est récemment joint à la gouverneure générale Julie Payette et à d’autres dignitaires pour participer à l’inauguration de la route entre Inuvik et Tuktoyaktuk, dans les Territoires du Nord-Ouest. Regardez cette incroyable vidéo sur la célébration de cette étape importante pour le Canada (ANGLAIS) 0",[],['https://www.youtube.com/watch?v=BtNHrzryvz'],Le ministre Sohi est cemment joint la gouverneure rale Julie Payette et autres dignitaires pour participer inauguration de la route entre Inuvik et Tuktoyaktuk dans les Territoires du Nord Ouest Regardez cette incroyable sur la bration de cette tape importante pour le Canada ANGLAIS https www youtube com watch BtNHrzryvz0,"['Le', 'ministre', 'Sohi', 'est', 'cemment', 'joint', 'la', 'gouverneure', 'rale', 'Julie', 'Payette', 'et', 'autres', 'dignitaires', 'pour', 'participer', 'inauguration', 'de', 'la', 'route', 'entre', 'Inuvik', 'et', 'Tuktoyaktuk', 'dans', 'les', 'Territoires', 'du', 'Nord', 'Ouest', 'Regardez', 'cette', 'incroyable', 'sur', 'la', 'bration', 'de', 'cette', 'tape', 'importante', 'pour', 'le', 'Canada', 'ANGLAIS', 'https', 'www', 'youtube', 'com', 'watch', 'BtNHrzryvz0']","['le', u'ministr', u'sohi', u'est', u'cemment', u'joint', 'la', u'gouverneur', u'rale', u'juli', u'payett', 'et', u'autr', u'dignitair', u'pour', u'particip', u'inaugur', 'de', 'la', u'rout', u'entr', u'inuvik', 'et', u'tuktoyaktuk', u'dan', u'les', u'territoir', 'du', u'nord', u'ouest', u'regardez', u'cett', u'incroy', u'sur', 'la', u'bration', 'de', u'cett', u'tape', u'important', u'pour', 'le', u'canada', u'anglai', u'https', u'www', u'youtub', u'com', u'watch', u'btnhrzryvz0']","Le ministre Sohi s’est récemment joint à la gouverneure générale Julie Payette et à d’autres dignitaires pour participer à l’inauguration de la route entre Inuvik et Tuktoyaktuk, dans les Territoires du Nord-Ouest. Regardez cette incroyable vidéo sur la célébration de cette étape importante pour le Canada   (ANGLAIS) https://www.youtube.com/watch?v=BtNHrzryvz0",Economical
33,33,33,33,377625007887_10155962674397888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155962674397888/?type=3,2017-12-20 12:01:24,0,0,3,0,0,0,0,0,0,0,Un bateau abandonné doit être enlevé d’une voie navigable près de chez vous? Faites une demande de financement ôtes 1,['#NosC'],['http://ow.ly/aqp330gV3L'],Un bateau doit une voie navigable de chez vous Faites une demande de financement tes http ow ly aqp330gV3L1,"['Un', 'bateau', 'doit', 'une', 'voie', 'navigable', 'de', 'chez', 'vous', 'Faites', 'une', 'demande', 'de', 'financement', 'tes', 'http', 'ow', 'ly', 'aqp330gV3L1']","['un', u'bateau', u'doit', u'une', u'voie', u'navig', 'de', u'chez', u'vous', u'fait', u'une', u'demand', 'de', u'financ', u'tes', u'http', 'ow', 'ly', u'aqp330gv3l1']",Un bateau abandonné doit être enlevé d’une voie navigable près de chez vous? Faites une demande de financement #NosCôtes http://ow.ly/aqp330gV3L1,Economical
34,34,34,34,377625007887_10155962396192888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155962396192888/?type=3,2017-12-20 09:35:10,1,0,0,1,0,0,0,0,0,0,En voiture! La gare Centrale de Montréal à l’occasion des festivités de Canada . Quel a été votre moment préféré?,[],[],En voiture La gare Centrale de al occasion des de Canada 150 Quel votre moment 150,"['En', 'voiture', 'La', 'gare', 'Centrale', 'de', 'al', 'occasion', 'des', 'de', 'Canada', '150', 'Quel', 'votre', 'moment', '150']","['en', u'voitur', 'la', u'gare', u'central', 'de', 'al', u'occas', u'des', 'de', u'canada', u'150', u'quel', u'votr', u'moment', u'150']",En voiture! La gare Centrale de Montréal à l’occasion des festivités de Canada 150. Quel a été votre moment 150 préféré?,Social
35,35,35,35,377625007887_10155961089092888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155961089092888/?type=3,2017-12-19 20:00:39,3,0,1,2,1,0,0,0,0,0,Le saviez-vous? Le est le plus grand port au Canada et le troisième en Amérique du Nord,[],['http://bit.ly/2fRRn9W'],Le saviez vous Le PortofVancouver est le plus grand port au Canada et le en rique du Nord http bit ly 2fRRn9W,"['Le', 'saviez', 'vous', 'Le', 'PortofVancouver', 'est', 'le', 'plus', 'grand', 'port', 'au', 'Canada', 'et', 'le', 'en', 'rique', 'du', 'Nord', 'http', 'bit', 'ly', '2fRRn9W']","['le', u'saviez', u'vous', 'le', u'portofvancouv', u'est', 'le', u'plus', u'grand', u'port', 'au', u'canada', 'et', 'le', 'en', u'riqu', 'du', u'nord', u'http', u'bit', 'ly', u'2frrn9w']",Le saviez-vous? Le @PortofVancouver est le plus grand port au Canada et le troisième en Amérique du Nord http://bit.ly/2fRRn9W,Economical
36,36,36,36,377625007887_10155960883117888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155960883117888/?type=3,2017-12-19 18:00:31,1,0,25,1,0,0,0,0,0,0,"Le receveur d’épaves de Transports Canada est à la recherche du propriétaire d’un bateau GLASTRON CARLSON CV-16ss non immatriculé d’environ mètres. L’embarcation bleue et blanche à moteur en-bord a été trouvée le décembre sur la rivière du Nord à Lachute, au Québec. À qui appartient ce bateau? Écrivez-nous : PPNQUE-NPPQUE.gc.ca",[],[],Le receveur paves de Transports Canada est la recherche du taire un bateau GLASTRON CARLSON CV 16ss 1981 non environ tres embarcation bleue et blanche moteur en bord le cembre sur la du Nord Lachute au bec qui appartient ce bateau crivez nous PPNQUE NPPQUE tc gc ca,"['Le', 'receveur', 'paves', 'de', 'Transports', 'Canada', 'est', 'la', 'recherche', 'du', 'taire', 'un', 'bateau', 'GLASTRON', 'CARLSON', 'CV', '16ss', '1981', 'non', 'environ', 'tres', 'embarcation', 'bleue', 'et', 'blanche', 'moteur', 'en', 'bord', 'le', 'cembre', 'sur', 'la', 'du', 'Nord', 'Lachute', 'au', 'bec', 'qui', 'appartient', 'ce', 'bateau', 'crivez', 'nous', 'PPNQUE', 'NPPQUE', 'tc', 'gc', 'ca']","['le', u'receveur', u'pave', 'de', u'transport', u'canada', u'est', 'la', u'recherch', 'du', u'tair', 'un', u'bateau', u'glastron', u'carlson', 'cv', u'16ss', u'1981', u'non', u'environ', u'tres', u'embarc', u'bleue', 'et', u'blanch', u'moteur', 'en', u'bord', 'le', u'cembr', u'sur', 'la', 'du', u'nord', u'lachut', 'au', u'bec', u'qui', u'apparti', 'ce', u'bateau', u'crivez', u'nous', u'ppnque', u'nppque', 'tc', 'gc', 'ca']","Le receveur d’épaves de Transports Canada est à la recherche du propriétaire d’un bateau GLASTRON CARLSON CV-16ss 1981 non immatriculé d’environ 5 mètres. L’embarcation bleue et blanche à moteur en-bord a été trouvée le 8 décembre sur la rivière du Nord à Lachute, au Québec. À qui appartient ce bateau? Écrivez-nous : PPNQUE-NPPQUE@tc.gc.ca",Environmental
