FSDS_category,account_name,average_sentiment_score,caption_original,id,num_comments,comment_id,status_id,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.09381802721088436,"Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/FtKp30ez1HX #GénÉnergie",460123390028_10159232972350029,12,10159232972350029_10159242859865029,460123390028_10159232972350029,Pi si vous chercher des plan j'ai plein de plan fonctionnelle plein document que les mÃ©chant du pÃ©trole cherche Ã  dÃ©truire et cette foutu Ã©lite. ..donc minque sa vous tente vraiment de changer le monde pour le rendre meilleur contacter moi ;),0.1457142857142857,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159283330325029,460123390028_10159273154960029,Compte tenu que les Rockfeller ont vendu toutes leurs part dans l'huile et sont maintenant dans l'Ã©nergie renouvelable.. C plutot qu'ils manipulent juste pour ce qui fait leurs profit,0.14666666666666667,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.09381802721088436,"Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/FtKp30ez1HX #GénÉnergie",460123390028_10159232972350029,12,10159232972350029_10159245921920029,460123390028_10159232972350029,"Hydrogen est une source propre et inÃ©puisable. Cracker l'eau, l'hydrogÃ¨ne se reformera tout seul en eau.",0.15000000000000002,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159304196615029,460123390028_10159273154960029,"Vous savez trÃ¨s bien  ce que vous avez Ã  faire pour que Canada  devenir un  pays qui respecte l'environnement  ... mais vous laiissez les lobbys continuer Ã  dÃ©truire le sol, l'air et l'eau avec votre bÃ©nÃ©diction et en les subventionnant avec nos impÃ´ts . Je vous trouve hypocrites et effrontÃ©s de ''me ''demaner si le climat me tient Ã  coeur!!!",0.16354166666666667,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159298385575029,460123390028_10159273154960029,MMDDRR!!! Mais on signe des traitÃ©s de libre-Ã©change qui multiplient par 1000 l'empreinte Ã©nergÃ©tique des produits de consommations courantes !!!,0.1953125,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159312381745029,460123390028_10159273154960029,Michel GrÃ©goire oh boy ouvre tes yeux et regarde dans les pays et tu vas voir qu'ils sont tous d'accord a la faire leur Geo ingÃ©nierie,0.22,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159293607160029,460123390028_10159273154960029,Il faut cesser d'installer des nouvelles infrastructures de distribution de gaz naturel...,0.24,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159291354110029,460123390028_10159273154960029,"DÃ©posÃ© il y a 10 ans aupres du vice premier ministre et de son directeur des politiques
Qu'en pensez vous.  Quand pensez vous rÃ©pondre ?
https://www.facebook.com/PrenezMonDollar/videos/1255200037943149/",0.25,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.09381802721088436,"Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/FtKp30ez1HX #GénÉnergie",460123390028_10159232972350029,12,10159232972350029_10159239859700029,460123390028_10159232972350029,"Une belle initiative dans laquelle on connait dÃ©jÃ  le problÃ¨me profond du Canada 

Juste arrÃªter d'accroitre la production et j'ai bien dit Â«accroitreÂ» la production de sable bitumineux via vos fameux projet de pipeline comme le reste de la planÃ¨te nous le dit de maniÃ¨re frÃ©quente serait dÃ©jÃ  un bon dÃ©but de solution si on veut rÃ©ellement diminuer notre impact...

Et pour ceux qui pense que Trudeau est le sauveur de la planÃ¨te, il fait la mÃªme chose que Harper ou presque bien proche des pÃ©troliÃ¨res...

Â«Le Canada reÃ§oit le prix de Â« Fossile du jour Â» en ouverture de la confÃ©rence de Copenhague sur les changements climatiquesÂ»

http://ici.radio-canada.ca/nouvelle/456110/copenhague-lundi",0.25,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.09381802721088436,"Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/FtKp30ez1HX #GénÉnergie",460123390028_10159232972350029,12,10159232972350029_10159242952310029,460123390028_10159232972350029,"Commencez  donc par arrÃªter les subventions au PÃ‰TROLIÃˆRES !!! et mettez donc tout cette argent sur la technologie des voiture Ã©lectriques. Je pense sincÃ¨rement que les PÃ‰TROLIÃˆRES devraient Ãªtre poursuivis pour CRIME CONTRE L'HUMANITÃ‰ . quand on sait que des technologie d'Ã©nergie libre existe et on Ã©tÃ© acheter ou voler par eux. Le LOBBY a acheter le gouvernement FÃ©dÃ©ral et Provincial. sinon nous serions beaucoup avancÃ© dans ce domaine qu'aujourd'hui Ã  nous tenir dependant, Justement en passant devant une station service, le litre est a 1,14 ici en campagne ...alors que le baril (BRENT) se transige Ã  +ou- 50$ , comment cela se fait t'il que vous le gouvernement ne faite rien dans ce sens ? je suis vraiment Ã©cÅ“urÃ© de vous voir faire la courbette pour les pÃ©troliÃ¨res. Vous ne parlez jamais de H.A.A.R.P. et de GÃ‰O-INGÃ‰NIERIE de David Keith (MÃ©chant dÃ©bile avec ses solutions aussi dÃ©bile que lui) .  H.A.A.R.P. qui chauffe la IONOSPHÃˆRE a des millions de degrÃ©s, depuis plusieurs annÃ©es dÃ©jÃ . Une solution de Keith et un gigantesque parapluie qui se dÃ©ploie dans l'espace.  Je sais pertinemment, que vous ne ferai rien qui pourrais dÃ©plaire a vos TINAMIS les PÃ©troliÃ¨res..est-ce eux qui ont mis Justin au pouvoir ?  Bonne journÃ©e Ã  tous !",0.2635714285714285,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159293608925029,460123390028_10159273154960029,Comme acheteur de nouvelles propriÃ©tÃ©s il faut refuser le gaz naturel!,0.2875,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159282649350029,460123390028_10159273154960029,Les solutions arrÃªter niaiser et faite dÃ©classifier les gÃ©nÃ©rateurs Ã  Ã©nergie libre ...laisser vos scientifique pouvoir rendre se monde meilleur au lieu de leur voler leur recherche ou les faire taire ....en faite c'est l'Ã©lite et les gros du pÃ©trole qui veule pas que sa change ;),0.3075,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.06522743055555556,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",460123390028_10159273154960029,22,10159273154960029_10159305347000029,460123390028_10159273154960029,Ma dÃ©finition d'un avenir Ã©nergÃ©tique passe par un QuÃ©bec libre de protÃ©ger son territoire et de dÃ©velopper son hydroÃ©lectricitÃ©.,0.45,positive
Clean energy,EnvironnementetressourcesnaturellesauCanada_facebook,0.09381802721088436,"Le changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/FtKp30ez1HX #GénÉnergie",460123390028_10159232972350029,12,10159232972350029_10159242848405029,460123390028_10159232972350029,Pas besoin de barrage ....gÃ©nÃ©rateur Ã  Ã©nergie libre qui fonctionne avec des emant et qui tourne Ã  linfini,0.45,positive
Clean energy,TransportsetInfrastructureauCanada_facebook,0.0,"Mardi-devinette : Vrai ou faux? En hiver, la batterie de votre auto est aussi fiable qu’en été.",377625007887_10154953623307888,2,,,,,
Clean growth,PechesOceansCanada_facebook,0.016666666666666663,"En partenariat avec la Dalhousie University, nos scientifiques ont récemment identifié plus de 100 espèces de poissons d'eaux profondes retrouvées dans la zone de protection marine du Gully en utilisant le codage à barres de l’ADN. Jetez un coup d’œil à ce qu’ils ont découvert : http://ow.ly/EISN30fUqyG",1498541586883867_1657323977672293,5,1657323977672293_1659894784081879,1498541586883867_1657323977672293,Affreux!,-1.0,negative
Clean growth,AgricultureCanadienne_facebook,0.06441547540651796,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,798775163588850_1022430584556639,88,1022430584556639_1050081385124892,798775163588850_1022430584556639,"Je sais qui à des érablières ailleurs, con con con",-0.6999999999999998,negative
Clean growth,TransportsetInfrastructureauCanada_facebook,0.03045454545454544,Rappel : Ford F150. Un déplacement rapide du levier de vitesses pourrait causer une perte de l’indication de position et un engagement momentané de la marche arrière. http://ow.ly/aL0K30gjH8d,377625007887_10155837101897888,15,10155837101897888_10155840934742888,377625007887_10155837101897888,En mouvement  yeh dangereux,-0.55,negative
Clean growth,AgricultureCanadienne_facebook,0.06441547540651796,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,798775163588850_1022430584556639,88,1022430584556639_1044683662331331,798775163588850_1022430584556639,Le libéralisme...une invention stupide là pour le développement de la souveraineté des peuples.,-0.5,negative
Clean growth,AgricultureCanadienne_facebook,0.06441547540651796,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,798775163588850_1022430584556639,88,1022430584556639_1039270512872646,798775163588850_1022430584556639,"tu compte pas celles au Québec j'espère ...c'est impossible qu'il y en ai autant au Canadéa, surement une erreur...",-0.5,negative
Clean growth,AgricultureCanadienne_facebook,0.06441547540651796,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,798775163588850_1022430584556639,88,1022430584556639_1043461385786892,798775163588850_1022430584556639,Je suis un producteur ce que tu avance est faux,-0.5,negative
Clean growth,QuestionsdargentCanada_facebook,-0.06471428571428571,"Êtes-vous admissible à la Prestation fiscale pour le revenu de travail (PFRT)?

La PFRT est un crédit d'impôt remboursable qui vise à offrir un allégement fiscal aux travailleurs et aux familles des travailleurs à faible revenu qui sont admissibles à la prestation. Pour être admissible, vous devez être âgé de 19 ans ou plus au 31 décembre et être résident du Canada. Plus d'info: http://ow.ly/YEyYs",485734081568161_685735978234636,2,685735978234636_685745988233635,485734081568161_685735978234636,Ah! Bin comme Ã§a y a pas de jaloux! Lol,-0.5,negative
Clean growth,QuestionsdargentCanada_facebook,-0.24700000000000005,"Est-ce que ça coûte plus cher d’être une femme? 

 
Oui, quand on regarde le prix des produits personnels, comme les déodorants, la lotion et les shampoings. Les femmes paient jusqu’à 40 %plus cher que les hommes pour la même quantité de produit. 

Quand c’est possible, achetez des produits unisexes pour ne payer la « taxe rose » sur les produits destinés aux femmes.",485734081568161_730940580380842,3,730940580380842_730959163712317,485734081568161_730940580380842,"Et pourtant c'est nous qui avons le salaire le moins Ã©levÃ©, Bravo toujours les plus faibles qui sont exploitÃ©s",-0.4940000000000001,negative
Clean growth,AgricultureCanadienne_facebook,0.06441547540651796,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,798775163588850_1022430584556639,88,1022430584556639_1044682918998072,798775163588850_1022430584556639,"Et c'est très dommage. Vivre dans le Canada, c'est vivre dans un pays pauvre.",-0.485,negative
Clean growth,AgricultureCanadienne_facebook,0.06441547540651796,Le Canada produit beaucoup de sirop d’érable! Renseignez-vous sur ce produit-vedette. http://ow.ly/lZJs308OBUD,798775163588850_1022430584556639,88,1022430584556639_1050056005127430,798775163588850_1022430584556639,Tu peux le garder ton quebec corrompu,-0.4,negative
