,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
21,2017-07-18_13-30-12,2017-07-18T13:30:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/18d6de9fe21c2583bc820ab6168f48b4/5AE08DF4/t51.2885-15/e35/25017702_123741738410831_4305907818948460544_n.jpg,"La Sterne de Dougall aime nicher dans des endroits couverts qui la protègent des oiseaux comme les goélands et les corbeaux qui peuvent voler leurs œufs. Ces endroits peuvent se trouver sous des roches ou de la végétation. Cet oiseau peut aussi profiter d’un refuge construit par l'humain, comme celui-ci. Les biologistes sur l’île Country Island surveillent leur progrès dans la période de ponte, d’incubation et d’alimentation des poussins jusqu’à ce qu’ils s’envolent. Le nid est indiqué dans les registres à l’aide du marqueur R401. Garry Donaldson....",La Sterne de Dougall aime nicher dans des endroits couverts qui la gent des oiseaux comme les lands et les corbeaux qui peuvent voler leurs ufs Ces endroits peuvent se trouver sous des roches ou de la tation Cet oiseau peut aussi profiter un refuge construit par humain comme celui ci Les biologistes sur le Country Island surveillent leur dans la riode de ponte incubation et alimentation des poussins ce ils envolent Le nid est dans les registres aide du marqueur R401 Garry Donaldson OiseauxMigrateurs Faune Art Photographie Nature Oiseaux Science EnvironnementCanada EnvironmentCanada,"[""oiseauxmigrateurs"",""faune"",""art"",""photographie"",""nature"",""oiseaux"",""science"",""environnementcanada"",""environmentcanada""]",1,17,18,Environmental,fr,0.9375,environnementcan_instagram,"['environnement', 'lands', 'vert', 'nature', 'oiseau', 'oiseaux', 'eau', 'or', 'faune']",positive
22,2017-12-11_07-59-55,2017-12-11T07:59:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fa8a4a48e06e929a160503a553782c06/5AE17C32/t51.2885-15/e35/25005492_349826545486060_2471505017421430784_n.jpg,"Dr. Wellicome, biologiste des espèces en péril pour le Service canadien de la faune, montre à un technicien de terrain comment utiliser une caméra pour observer un nid de Chevêche des terriers sous terre. La caméra renvoie des images infrarouges en direct dans des lunettes, ce qui permet à la personne qui utilise les lunettes de compter le nombre d’hiboux jeunes et adultes, d’œufs, et le nombre de proies à l’intérieur du terrier. L’utilisation d’un capuchon bloque les reflets de la lumière du jour et permet d’avoir une image plus claire dans les lunettes. anielle Todd...ècesEnPéril êchesDesTerriers",Dr Wellicome biologiste des ces en ril pour le Service canadien de la faune montre un technicien de terrain comment utiliser une ra pour observer un nid de des terriers sous terre La ra renvoie des images infrarouges en direct dans des lunettes ce qui permet la personne qui utilise les lunettes de compter le nombre hiboux jeunes et adultes ufs et le nombre de proies rieur du terrier utilisation un capuchon bloque les reflets de la du jour et permet avoir une image plus claire dans les lunettes Danielle Todd ril Hiboux Hibou InstaHiboux TravailDeTerrain VieDeBiologiste ProDesOiseaux ServiceCanadienDeLaFaune EnvironnementCanada EnvironnementCan,"[""espècesenpéril"",""chevêchesdesterriers"",""hiboux"",""hibou"",""instahiboux"",""travaildeterrain"",""viedebiologiste"",""prodesoiseaux"",""servicecanadiendelafaune"",""environnementcanada"",""environnementcan""]",0,18,18,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'ice', 'air', 'oiseaux', 'eau', 'faune']",neutral
23,2017-11-29_13-46-09,2017-11-29T13:46:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ae2b65f92b1f8cf2f9a1fc5fe53a9beb/5AF5070F/t51.2885-15/e35/25009374_463335050727269_7472539540742209536_n.jpg,"Nos météorologues testent un nouveau Système LiDAR, un instrument qui utilise la lumière pour mesurer le vent, à Iqaluit au Nunavut. Grâce à lui, nous pourrons formuler des prévisions à court terme plus précises et fournir de meilleurs renseignements pour faciliter les déplacements....étéo évisionMétéoétéo ême étéo",Nos orologues testent un nouveau LiDAR un instrument qui utilise la pour mesurer le vent Iqaluit au Nunavut ce lui nous pourrons formuler des visions court terme plus cises et fournir de meilleurs renseignements pour faciliter les placements Science Iqaluit Nunavut EnvironnementCanada EnvironnementCan,"[""météo"",""science"",""iqaluit"",""nunavut"",""prévisionmétéo"",""météo"",""climatextrême"",""environnementcanada"",""environnementcan"",""mercredimétéo""]",0,18,18,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'eau', 'or']",neutral
24,2017-09-11_11-18-37,2017-09-11T11:18:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b675503cf198ec080bebb61566817538/5AE8C18E/t51.2885-15/e35/25006165_303233223529586_5232976363761172480_n.jpg,"Les amis du monarque ont trouvé une toute petite chenille sur un plant d’asclépiade pendant un atelier de Mission monarque!Sous l’égide de l’insectarium de Montréal, nous avons offert cette activité dans notre Réserve nationale de faune du ruisseau Big en juillet. L’événement a attiré un grand nombre de participants qui ont assisté à des présentations sur la biologie, les menaces et les déclins du monarque, ainsi que sur les détails du protocole de surveillance de l’espèce. Les participants ont eu l’occasion de mettre en pratique ce qu’ils ont appris sur les lieux et ils ont été ravis de trouver plusieurs plants d’asclépiade avec des chenilles et des œufs de monarque.Renseignez-vous sur la Mission monarque et sur la façon de participer :",Les amis du monarque ont une toute petite chenille sur un plant piade pendant un atelier de Mission monarque nSous gide de insectarium de al nous avons offert cette dans notre serve nationale de faune du ruisseau Big en juillet nement un grand nombre de participants qui ont des sentations sur la biologie les menaces et les clins du monarque ainsi que sur les tails du protocole de surveillance de ce Les participants ont eu occasion de mettre en pratique ce ils ont appris sur les lieux et ils ont ravis de trouver plusieurs plants piade avec des chenilles et des ufs de monarque nRenseignez vous sur la Mission monarque et sur la de participer www mission monarch org MissionMonarque Monarques Papillons Insectes Conservation ServiceCanadienDeLaFaune EnvironnementCanada espacepourlavie,"[""missionmonarque"",""monarques"",""papillons"",""insectes"",""conservation"",""servicecanadiendelafaune"",""environnementcanada""]",1,17,18,Environmental,fr,0.0,environnementcan_instagram,"['plants', 'environnement', 'ice', 'conservation', 'eau', 'or', 'faune']",neutral
25,2017-04-12_13-41-01,2017-04-12T13:41:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e0bcdedd98eb2c6acc55243fb824d18f/5AE05574/t51.2885-15/e35/24838675_831018193737228_2706628088598364160_n.jpg,"Bonjour, je suis un Plongeon huard et je représente le Service canadien de la faune qui fête ses ans cette année. Je suis très fier d’être sa mascotte! Mais j’aimerais bien avoir un nom. Avez-vous des idées?.....",Bonjour je suis un Plongeon huard et je sente le Service canadien de la faune qui ses 70 ans cette Je suis fier sa mascotte Mais aimerais bien avoir un nom Avez vous des es Oiseaux OiseauxDuCanada FauneCanadienne ServiceCanadienDeLaFaune AmoureuxDeLaNature EnvironnementCanada,"[""oiseaux"",""oiseauxducanada"",""faunecanadienne"",""servicecanadiendelafaune"",""amoureuxdelanature"",""environnementcanada""]",4,13,17,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'nature', 'oiseau', 'ice', 'oiseaux', 'mer', 'eau', 'faune']",neutral
26,2017-01-27_07-45-40,2017-01-27T07:45:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4a94aaa32dc8a6fd2b906cfac2661e0c/5AFB3B95/t51.2885-15/e35/25007177_1966432166968223_4636266373960433664_n.jpg,"Psssst…Vous devez déjà le savoir, mais… nous sommes un peu obsédés par les 🦉 TOUS LES HIBOUX-HOU-HOU! (Comment ne pas l’être?) Nous avons pensé vous montrer cette photo d’un des neiges qui se repose sur une balle de . Il n’y a rien là!",Vous devez le savoir nous sommes un peu par les hiboux TOUS LES HIBOUX HOU HOU Comment ne pas Nous avons vous montrer cette photo un Harfang des neiges qui se repose sur une balle de foin Il rien PhotoDuJour EnvironnementCanada EnvironnementCan Faune Animaux Adorable,"[""hiboux"",""harfang"",""foin"",""photodujour"",""environnementcanada"",""environnementcan"",""faune"",""animaux"",""adorable""]",0,17,17,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'faune']",neutral
27,2017-12-13_12-22-25,2017-12-13T12:22:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a10525d30ce7b5ae67c3f6e180e80434/5AE47AC6/t51.2885-15/e35/24839050_1999173893672173_1417071596857720832_n.jpg,"Devinez quoi? Nous construisons deux supersites à Iqaluit et à Whitehorse! Un supersite a une variété d'instruments météorologiques qui permettent aux scientifiques de mesurer les conditions atmosphériques en détail. Les renseignements sur la température et l’humidité ne sont pas aussi importants pour les personnes qui habitent dans le Nord que celles qui habitent dans le Sud. Par contre, il est beaucoup plus pertinent d’être informé des conditions de poudrerie et de brouillard glacé (un brouillard formé de petits cristaux de glace en suspension dans l’air)! Ces nouveaux sites nous aideront à déterminer quels instruments météorologiques sont les plus efficaces afin que nous puissions améliorer nos prévisions météo dans le Nord. ... étéo étéo étéo",Devinez quoi Nous construisons deux supersites Iqaluit et Whitehorse Un supersite une instruments orologiques qui permettent aux scientifiques de mesurer les conditions riques en tail nLes renseignements sur la rature et ne sont pas aussi importants pour les personnes qui habitent dans le Nord que celles qui habitent dans le Sud Par contre il est beaucoup plus pertinent des conditions de poudrerie et de brouillard un brouillard de petits cristaux de glace en suspension dans air Ces nouveaux sites nous aideront terminer quels instruments orologiques sont les plus efficaces afin que nous puissions liorer nos visions dans le Nord Iqaluit Nunavut Whitehorse Yukon EnvironnementCanada EnvironnementCan Arctique ScienceArctique,"[""iqaluit"",""nunavut"",""whitehorse"",""yukon"",""mercredimétéo"",""environnementcanada"",""environnementcan"",""arctique"",""sciencearctique"",""sciencemétéo"",""météo""]",1,16,17,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'eau', 'or', 'air']",neutral
28,2017-10-03_12-24-27,2017-10-03T12:24:27,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e97f754af4ca66fe2ca28ccf8b7516b/5AE8CCAA/t51.2885-15/e35/24838683_2027261800844096_1676479632896950272_n.jpg,"Durant la saison de nidification de , les scientifiques du Service canadien de la faune et de ont enregistré le nombre record de poussins de Grues blanches dans la région du Parc national Wood Buffalo – une augmentation importante et encourageante comparativement au record précédent de en . Le travail de surveillance est passé des zones boréales de nidification aux régions de parcs et de prairies de la Saskatchewan où les Grues blanches font escale jusqu’à six semaines durant leur migration, pour reprendre ensuite leur voyage vers les aires d’hivernage de la côte texane du golfe du Mexique. Nous demandons à toute personne qui observerait cette espèce en voie de disparition de composer la ligne d’accès direct Whooping Crane Hotline, au -975-5595. : John Conkin...",Durant la saison de nidification de 2017 les scientifiques du Service canadien de la faune et de ParcsCanada ont le nombre record de 63 poussins de Grues blanches dans la gion du Parc national Wood Buffalo une augmentation importante et encourageante comparativement au record dent de 49 en 2006 Le travail de surveillance est des zones ales de nidification aux gions de parcs et de prairies de la Saskatchewan les Grues blanches font escale six semaines durant leur migration pour reprendre ensuite leur voyage vers les aires hivernage de la te texane du golfe du Mexique Nous demandons toute personne qui observerait cette ce en voie de disparition de composer la ligne direct Whooping Crane Hotline au 306 975 5595 John Conkin SpeciesAtRisk MigratoryBirds BirdMonitoring CanadianWildlifeService WhoopingCrane Saskatchewan InstaBirds,"[""speciesatrisk"",""migratorybirds"",""birdmonitoring"",""canadianwildlifeservice"",""whoopingcrane"",""saskatchewan"",""instabirds""]",0,17,17,Environmental,fr,0.0,environnementcan_instagram,"['wildlife', 'or', 'parc', 'ice', 'bird', 'air', 'species', 'faune']",neutral
29,2017-09-07_08-18-49,2017-09-07T08:18:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8c4d701686e48ff0b24e46683f25b52a/5AF27C4E/t51.2885-15/e35/25009583_1929133884018066_3904325512029274112_n.jpg,"Hier, c'était la Journée mondiale des oiseaux de rivage, une belle façon de sensibiliser les gens à ces petites bêtes! Dans notre coin de pays, ces oiseaux se reproduisent dans l'Arctique de mai à août et hivernent en Amérique du Sud et font face à de nombreux défis au cours de leur voyage. Protéger les habitats dont ils ont besoin pour compléter leur cycle annuel est une coopération des gouvernements, des industries, des scientifiques, des bénévoles et des citoyens dans l'hémisphère occidental (et le monde!).....",Hier tait la mondiale des oiseaux de rivage une belle de sensibiliser les gens ces petites Dans notre coin de pays ces oiseaux se reproduisent dans Arctique de mai et hivernent en rique du Sud et font face de nombreux fis au cours de leur voyage ger les habitats dont ils ont besoin pour ter leur cycle annuel est une ration des gouvernements des industries des scientifiques des voles et des citoyens dans occidental et le monde OiseauxMigrateurs OiseauxDeRivage Oiseaux Conservation ServiceCanadienDeLaFaune FauneCanadienne Faune Ornithologie,"[""oiseauxmigrateurs"",""oiseauxderivage"",""oiseaux"",""conservation"",""servicecanadiendelafaune"",""faunecanadienne"",""faune"",""ornithologie""]",0,16,16,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'ice', 'conservation', 'oiseaux', 'eau', 'or', 'faune']",neutral
30,2018-01-12_06-07-01,2018-01-12T06:07:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cad64cf1dad900307561840be9d17aa9/5AECEF88/t51.2885-15/e35/26068765_161364724499388_282899192160976896_n.jpg,"Vous n’allez pas le croire, mais ces deux photos ont été prises l’une à la suite de l’autre. L’une de nos chercheuses de la station météorologique Eureka à Eureka au Nunavut a capturé ces images lors de sa promenade matinale. Puisque la lune était dans sa phase décroissance, le soleil et la lune étaient nettement visibles au même moment. La lune décroissante se lève pendant la nuit, est visible le matin et se couche durant le jour. Après avoir pris cette superbe photo d’un bœuf musqué avec la lune, notre chercheuse s’est retournée pour voir un magnifique lever du soleil.: Renee Cossitt...",Vous allez pas le croire mais ces deux photos ont prises une la suite de autre une de nos chercheuses de la station orologique Eureka Eureka au Nunavut ces images lors de sa promenade matinale Puisque la lune tait dans sa phase croissance le soleil et la lune taient nettement visibles au moment La lune croissante se pendant la nuit est visible le matin et se couche durant le jour avoir pris cette superbe photo un uf avec la lune notre chercheuse est pour voir un magnifique lever du soleil Renee Cossitt LeverDuSoleil InstatLeverDuSoleil Faune FauneCanadienne Eureka Nunavut EnvironnementCanada EnvironnementCan ExplorezLeCanada,"[""leverdusoleil"",""instatleverdusoleil"",""faune"",""faunecanadienne"",""eureka"",""nunavut"",""environnementcanada"",""environnementcan"",""explorezlecanada""]",0,16,16,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'faune']",neutral
