,account_name,caption_original,category
164,AAFC_Canada_tweeter,RT @foodbloggersCA: Join us for the #FamiliesLovePulses Twitter Party August 18th with  @ChefMichaelSmth! RSVP-&gt; https://t.co/lFf7G7Pjn3 ht…,unknown
165,AAFC_Canada_tweeter,Looking for something fun &amp; free to do tomorrow in St. John's? Share with your friends! https://t.co/0oE14YwRiF,unknown
166,AAFC_Canada_tweeter,Want to take advantage of Canada's free trade agreements? The Canada Tariff Finder gives your #foodbiz key info: https://t.co/vNKpcl0u0N,unknown
167,AAFC_Canada_tweeter,"ICYMI, Min MacAulay to  announce important news on Monday regarding a #FoodPolicy4Canada! https://t.co/o4GNILcJtq",unknown
168,AAFC_Canada_tweeter,#PEI is small but mighty! #CdnAg's most petite province had the largest share of potato acreage in 2016 https://t.co/bzFPyE7LRT,unknown
169,AAFC_Canada_tweeter,"Min. MacAulay to travel to Savannah, Georgia for trilateral meetings with Secs Perdue and Calzada https://t.co/BWFn3WsybQ #NAFTA #AGPartners",unknown
170,AAFC_Canada_tweeter,"Meet Dr. Julia Reekie in our #Kentville strawberry patch. Sat Aug 26, 10-3pm: https://t.co/hqzWaxT9NG https://t.co/R8ddWZ5Vxy",unknown
171,AAFC_Canada_tweeter,Min. MacAulay tours the Port of Savannah with Secretaries Perdue &amp; Calzada #AGPartners https://t.co/ZbI6f5ZTwS,unknown
172,AAFC_Canada_tweeter,Want the ideal venue to learn about the #Baltic market &amp; its trends? Riga Food 2017 is #CdnAg's opportunity: https://t.co/5Bi7WBGbf3,unknown
173,AAFC_Canada_tweeter,Odourless manure with a high fertilizer value? Our scientists are looking at turning pig slurry into just that: https://t.co/1HidKdKaaz,unknown
174,AAFC_Canada_tweeter,RT @AgintheCityMB: The @UM_agfoodsci Food Fight is on! Come check out Discover Ag in the City @TheForks #aginthecityWIN https://t.co/BT43qF…,unknown
175,AAFC_Canada_tweeter,Min. MacAulay to hold media teleconference following outreach in New Orleans https://t.co/fYIC7m9ugt,unknown
176,AAFC_Canada_tweeter,RT @TCS_SDC: Seize the opportunities that #CETA brings! Find out how we can help you succeed in the #EU: https://t.co/WjXSj5U4fs https://t.…,unknown
177,AAFC_Canada_tweeter,"RT @StatCan_eng: The total value of #honey produced in Canada increased from $169.3 million in 2016 to $188.0 million in 2017, up 11.1% mai…",unknown
178,AAFC_Canada_tweeter,Interested in growing your #foodbiz exports via e-commerce? Check out this great @TCS_SDC  guide: https://t.co/voVrxEy7Ez,unknown
179,AAFC_Canada_tweeter,AAFC scientists and MP David McGuinty tour research facilities after announcing support for genomics R&amp;D https://t.co/7F0mrXvdQ6,unknown
180,AAFC_Canada_tweeter,Light and delicious! Try our Chicken Fajita and Corn Salad recipe this weekend: https://t.co/KLaiIB8CJu https://t.co/ZEwTdvorav,unknown
181,AAFC_Canada_tweeter,Pick up great recipes at the Guelph #AgScience Open House this Sat 10am-4pm! #RuralRomp https://t.co/Yjfi8lGiIk,unknown
182,AAFC_Canada_tweeter,#ChallengeAccepted Aaron Mills responds to Dr. Boye’s #PulseChallenge with his best #PulseFact for #IYP2016! https://t.co/HEZM6MhwF1,unknown
183,AAFC_Canada_tweeter,"#AgriInfo is here! Our newsletter keeps you informed on #CdnAg’s science, trade, industry, and more! https://t.co/BW1g5ti6qa https://t.co/LTlVm1AvXI",unknown
184,AAFC_Canada_tweeter,Hey #AgChat! Join us tomorrow at 2pm EST for a tweetchat on precision feeding: https://t.co/wPYTdLKvLS #PFChat https://t.co/ZgqQCjCHLB,unknown
185,AAFC_Canada_tweeter,Check your flax! Do you know how much flax Canada produces annually? Learn more: https://t.co/yQDojBv4ve #DiscoverAg https://t.co/XOodtLgIKc,unknown
186,AAFC_Canada_tweeter,Odourless manure with a high fertilizer value? Our scientists are looking at turning pig slurry into just that: https://t.co/UESHw6YjOs,unknown
187,AAFC_Canada_tweeter,Want to hear from other young farmers and youth in the ag sector? Join our FB Live! https://t.co/nu8kDkFhc2 https://t.co/o3KKM2ajAH,unknown
188,AAFC_Canada_tweeter,Min. MacAulay and #SaskAg Min. Stewart with the #AgNPF direct mail card. We want you to share your views! https://t.co/cx4YWV9mpd,unknown
189,AAFC_Canada_tweeter,Recognize this #AgPest Villain? Check out the wrap-sheet for Taraxacum officinale. ALIAS #Dandelion. #dieweedsdie https://t.co/rD9muLytTI,unknown
190,AAFC_Canada_tweeter,"RT @StatCan_eng: Farm cash receipts, first quarter 2017. https://t.co/byqNWDMDwe https://t.co/FSLreIvTmO",unknown
191,AAFC_Canada_tweeter,"DYK North America has been growing sweet corn for over 1,200 years? Learn more: https://t.co/2FnDYH38Bc #DiscoverAg https://t.co/lqGxNnA3UE",unknown
192,AAFC_Canada_tweeter,We're bugging out! Join us in Ottawa today for #Bug Day at the Ottawa Experimental Farm. #entomology https://t.co/qtBY9KJl2q,unknown
193,AAFC_Canada_tweeter,RT @physorg_biology: Team finds new antibiotic #resistance gene in #Salmonella from broiler chickens https://t.co/oxJdfB7VBx @ASMicrobiology,unknown
194,AAFC_Canada_tweeter,Wow! Check out the results of AAFC’s #SoilYourUndies experiment w/ @SoilCanada and @AgMuseum! https://t.co/51VpJPLi4W,unknown
195,AAFC_Canada_tweeter,Protect #CdnAg’s livestock by registering for a free premises ID https://t.co/MveLmEwPux #PremisesIDWeek,unknown
196,AAFC_Canada_tweeter,"A new issue of #AgriInfo is here! Read up on #CdnAg’s science, trade, industry, and more! https://t.co/xVZo4WNPkL https://t.co/2de9rSySSO",unknown
197,AAFC_Canada_tweeter,"Discover top #SouthKorea opportunities, reports &amp; more by visiting our website. Check it out here: https://t.co/0ORcb6UbRB",unknown
198,AAFC_Canada_tweeter,RT @AndrewMDavidson: Missed @AAFC_Canada Heather &amp; I talk about ag remote sensing to @OttawaMorning @HallieCBC this morning? Listen: https:…,unknown
199,AAFC_Canada_tweeter,"Field tours, drones, and agricultural displays await you today at our Lethbridge Research and Dev. Centre Open House https://t.co/uXdoq2pOKC https://t.co/WeSji7xx8t",unknown
200,AAFC_Canada_tweeter,#CdnAg! #CETA will help open the market for Canadian cereals. Learn about it: https://t.co/0tHlH6kTnc https://t.co/3xq5JRld9X,unknown
201,AAFC_Canada_tweeter,Our multi-purpose red-skinned selection shows promise for processing as wedges and as a traditional table potato: https://t.co/My1HLkHfKi,unknown
202,AAFC_Canada_tweeter,"Expanding international markets for Canadian probiotic products https://t.co/2EEy3xYNml @biokplus #CNDag,",unknown
203,AAFC_Canada_tweeter,"One day left to see AAFC’s super-cool, super-smart plot combine at #AgExpo17 https://t.co/HQKvswqfbm https://t.co/T6alXAVDan",unknown
204,AAFC_Canada_tweeter,"RT @StatCan_eng: #Poultry and #egg statistics, August 2017 https://t.co/OyR6oBFGBm https://t.co/ssZPH6MoPw",unknown
205,AAFC_Canada_tweeter,"Live near London, ON? Join us next Saturday for a fun-filled day. Share with your friends! https://t.co/GpNsoVo5YJ https://t.co/b5RdF18N43",unknown
206,AAFC_Canada_tweeter,Min. MacAulay attends a signing ceremony with @BarleyCanada and Wahmix where the two will develop an annual feed barley export program https://t.co/j2J8NaaDAm,unknown
207,AAFC_Canada_tweeter,Receiving a premises ID protects our livestock industry and #CdnAg’s reputation: https://t.co/fvnGNNApJK #PremisesIDWeek,unknown
208,AAFC_Canada_tweeter,RT @CanadaTrade: The new Canada - #China MOU provides stability to the Canadian #Canola industry https://t.co/ZJjEh2xHCE,unknown
209,AAFC_Canada_tweeter,"RT @Canada2EU: #FF Follow these accounts for more info on #SEG17, #CETA and Canadian fish and seafood: @dfo_mpo @aafc_canada @euroseafood @…",unknown
210,AAFC_Canada_tweeter,"Wagon tours, agricultural displays and activities await you! Fredericton RDC Open House, August 19: https://t.co/GtmDVrnnzo https://t.co/zt8HnKUfqJ",unknown
211,AAFC_Canada_tweeter,#GHChat #Q6 DYK that many greenhouses use biological pest control methods? Is that important to you?,unknown
212,AAFC_Canada_tweeter,RT @AgMoreThanEver: Getting involved on #CdnAgDay is as easy as… https://t.co/r9NpGroJl6,unknown
213,AAFC_Canada_tweeter,RT @canadabusiness: How do you stay focused on your #businessstrategy? Let your #businessplan guide you: https://t.co/pyyUYFZSSU,unknown
214,AAFC_Canada_tweeter,Soil! Samples! Satellites! Learn more about #SMAPVEX16: https://t.co/BmqxQdhwwb https://t.co/6nl6fCMmx1,unknown
215,AAFC_Canada_tweeter,RT @CanadaTrade: Min Champagne in #Winnipeg today meeting with canola industry leaders &amp; speaks at @canolacouncil 50th anniversary https://…,unknown
216,AAFC_Canada_tweeter,#CdnAg! Japanese importers are increasingly interested in cultivated blueberries due to their cheaper price. More: https://t.co/jCeLEu1FbH,unknown
217,AAFC_Canada_tweeter,"RT @StatCan_eng: Savor #CubanSandwhichDay! In 2016, Canada imported $48,430,261 of rusks, toasted bread and similar toasted products. https…",unknown
218,AAFC_Canada_tweeter,#CdnAg! Being mobile-friendly is your advantage to reach Japan's buyers via e-commerce: https://t.co/JOSMGeP0d9 https://t.co/sZ1njsy3vM,unknown
219,AAFC_Canada_tweeter,Good thing our #AgAgent has a secret weapon to capture this #AgPest Villain. https://t.co/vX4TgKXqGF,unknown
220,AAFC_Canada_tweeter,#CdnAg! You exported over $95M CAD of pet food products to #EU in 2015. This opportunity will only grow with #CETA: https://t.co/Sakg7CQmEz https://t.co/n5BtIpgY1s,unknown
221,AAFC_Canada_tweeter,#AgScience has taken over AAFC’s social media accounts! #ScientistsRock #LetsTalkScience,unknown
222,AAFC_Canada_tweeter,"#PFChat - Thank you for participating, this was a great conversation!",unknown
223,AAFC_Canada_tweeter,Live near St. John's? Join us this Saturday for a fun &amp; free day. Share with your friends! https://t.co/2beGqVY6Vv https://t.co/vWNVyMdP4S,unknown
224,AAFC_Canada_tweeter,"RT @StatCan_eng: Today, the Census of #Agriculture released 2016 administrative data analysis for the first time! https://t.co/f0pJnkOuHw #…",unknown
225,AAFC_Canada_tweeter,The Advance Payments Program offers affordable cash advances for farmers. Read more about the program in Agri-info: https://t.co/sctAtjJj1x https://t.co/4WBfu8u02o,unknown
226,AAFC_Canada_tweeter,It’s #CherryCobblerDay! Enjoy mouth-watering B.C. grown cherries in your favourite cobbler recipe today: https://t.co/yYZz5HKRAC https://t.co/gKsDmGA2kW,unknown
227,AAFC_Canada_tweeter,RT @StatCan_eng: Oilseed processors crushed 701 002 tonnes of #canola in May. https://t.co/fBMlASLGgM https://t.co/P8oBwChQfd,unknown
228,AAFC_Canada_tweeter,Today’s #OdySci theme is #AgBabies our research has helped deliver. Stay tuned to find out more.,unknown
229,AAFC_Canada_tweeter,We’re here at #AgExpo17 with our BIG machine. Come see for yourself! https://t.co/FNQd2aVvFj https://t.co/IGhvQkIyFA,unknown
230,AAFC_Canada_tweeter,Bug fix for #storedgrain helps preserve the quality of Cnd #grains. #grainstorage https://t.co/aY99MSfiuN,unknown
231,AAFC_Canada_tweeter,2/2 Maybe we’ll be inspired to #takeover again - Tell us what you thought of the day! #AgChat,unknown
232,AAFC_Canada_tweeter,RT @TCS_SDC: Our services can help your business succeed abroad. Discover what @TCS_SDC offers: https://t.co/7JIVZFXRVK #export,unknown
233,AAFC_Canada_tweeter,Let’s take one last look at the video that inspired us to #takeover today. Look how far we’ve come! https://t.co/K3LRe4kP7O,unknown
234,AAFC_Canada_tweeter,#MBBeef producers: don’t let poor growing conditions leave you short on feed. AgriStability can help: https://t.co/a130LLxAGW #MBAg https://t.co/x4ikfWvzay,unknown
235,AAFC_Canada_tweeter,RT @Canada2EU: Join us at #SEG17 for one-on-one meetings with Canadian companies and our Trade Commissioners in Hall 9. https://t.co/WWfmga…,unknown
236,AAFC_Canada_tweeter,RT @julie_root: Come and check out the @AAFC_Canada booth @TheNBEX to learn more about #Canadian #Agriculture https://t.co/oi8Yo5e4rh,unknown
237,AAFC_Canada_tweeter,"Through #AgWeather Atlantic, Erin Smith translates weather data for better on-farm decisions https://t.co/EeS7AZOWTL #WomenScienceDay",unknown
238,AAFC_Canada_tweeter,We work with a @NASA satellite to help create soil moisture maps for #CdnAg! https://t.co/QAGyld3YRL,unknown
239,AAFC_Canada_tweeter,PS Poissant delivered remarks at the Canada’s Outstanding Young Farmers’ reception. https://t.co/8VfUeq3fKD,unknown
240,AAFC_Canada_tweeter,Min. MacAulay to welcome Mexico's Secretary Calzada to the @calgarystampede #AgPartners https://t.co/K0rf9VBX3M,unknown
241,AAFC_Canada_tweeter,What crop is drought-resistant and grows well in cool-weather? Mustard crop! See how much we’ve grown: https://t.co/Rx3XwnYG9S https://t.co/NdHrgxgMcQ,unknown
242,AAFC_Canada_tweeter,Canada agricultural trade mission to China offers new opportunities for Canadian farmers and processors: https://t.co/KAqDkCq8ND,unknown
243,AAFC_Canada_tweeter,Join us at #AgExpo17 in Lethbridge and see AAFC’s data-collecting super combine https://t.co/9lU32fiHEK https://t.co/uWRKRT3pwq,unknown
244,AAFC_Canada_tweeter,RT @StatCan_eng: The Farm Product Price Index (FPPI) increased 2.1% in September compared with the same month a year earlier. https://t.co/…,unknown
245,AAFC_Canada_tweeter,#MBAg crop producers – don’t let unpredictable weather dampen your spirit. AgriStability can reduce your risk: https://t.co/diCdwcm83v https://t.co/Jt6qLEhWqf,unknown
246,AAFC_Canada_tweeter,Which Canadian dishes do you prepare most often?  Discover new recipes made with Canadian ingredients. https://t.co/e6f6vbAYbS #CdnAgDay https://t.co/glbkJi5S5G,unknown
247,AAFC_Canada_tweeter,South Korean online food &amp; drink spending is predicted to grow by about $500M US per year until 2020: https://t.co/3qDabD0j6D https://t.co/N7ZuyWxO2l,unknown
248,AAFC_Canada_tweeter,RT @CanadaSpain1: Ready for #salondegourmets. Come and discover #SaboresdeCanadá. Pleased to be the country of honour on Canada's 150th @in…,unknown
249,AAFC_Canada_tweeter,New naturally derived pest controls kills weeds without harming grasses or cereals. Find out more in Agri-info: https://t.co/o76HVBvQWT https://t.co/gDW8fwnJt9,unknown
250,AAFC_Canada_tweeter,#ChallengeAccepted Dr. Sangeeta Dhaubhadel responds to Dr. Boye’s #PulseChallenge with her best #PulseFact for #IYP2016! https://t.co/vkq6viR3D9,unknown
251,AAFC_Canada_tweeter,Come chat about #CareersInAg w/ us at @uManitoba today:  #goBisons https://t.co/th1DiYorB0,unknown
252,AAFC_Canada_tweeter,Are you a Canadian farmer? Share your views to help improve agricultural programs. Apply today: https://t.co/jbJDGfO4DE https://t.co/5WEJkUwJD4,unknown
253,AAFC_Canada_tweeter,Soil specialist Pamela Joosse tells us who has been her greatest #WomenInSTEM inspiration #BeBoldForChange https://t.co/mTxTndI95Z,unknown
254,AAFC_Canada_tweeter,"For #GlobalPulseDay, find out AAFC scientists’ favourite pulse facts by looking at the #PulseChallenge hashtag: https://t.co/vjvvlfhJ99",unknown
255,AAFC_Canada_tweeter,#ChallengeAccepted Aaron Mills responds to Dr. Boye’s #PulseChallenge with his best #PulseFact! https://t.co/IbPAq6zLew,unknown
256,AAFC_Canada_tweeter,Min. MacAulay discusses Ag opportunities with @wtcno members #AGTrade 🇨🇦🇺🇸 https://t.co/xYMgSQIqd4,unknown
257,AAFC_Canada_tweeter,Want to learn more? Check out this illustrated field guide to help manage over 90 insect pests in Western Canada https://t.co/6XjhlSiJuo,unknown
258,AAFC_Canada_tweeter,Looking for something fun &amp; free to do tomorrow in St. John's? https://t.co/uKJ1pU6ri1 https://t.co/5CG0DieW4T,unknown
259,AAFC_Canada_tweeter,Learn about 🍏 and 🍅 protection and more at our London #AgScience open house Sept 16. https://t.co/lnl9edCVFo https://t.co/6IFPDemK5F,unknown
260,AAFC_Canada_tweeter,Min. MacAulay wraps up Ag outreach in New Orleans #AgPartners https://t.co/MIOP8URV1J,unknown
261,AAFC_Canada_tweeter,"This #AgPest may be a fun-guy-fungi, but he’s still a Villain! https://t.co/I5yURrkIQi",unknown
262,AAFC_Canada_tweeter,#AgAgent Bon Vernon knows how to lure wireworm Villains and annihilate them. Check out his secret weapon. https://t.co/QtJicpNdND,unknown
263,AAFC_Canada_tweeter,Want to export to #Europe? Discover trends &amp; opportunities in #Denmark &amp; #Sweden in tomorrow's @TCS_SDC webinar: https://t.co/hvVLjNBkHk,unknown
264,AAFC_Canada_tweeter,Canada's fish &amp; seafood is being showcased at #CFSE2017 in our #CanadaPavilion! https://t.co/PmGBK5YMOk,unknown
265,AAFC_Canada_tweeter,Cheers to our scientists whose discoveries help protect our grape crops – Happy #WineDay! https://t.co/e6SqTa2VT3,unknown
266,AAFC_Canada_tweeter,Research shows that soil doesn’t just hibernate under the snow! Learn more here:  https://t.co/7J7UyaCy4z #AgNPF,unknown
267,AAFC_Canada_tweeter,"Applications for Career Focus Program being accepted first come, first served. Apply today: https://t.co/fpDvN4zvYZ https://t.co/pQ8GyrZbo0",unknown
268,AAFC_Canada_tweeter,"Take a wagon tour through our new vineyard at the #Kentville Open House. Sat Aug 26, 10-3pm: https://t.co/lVK5cSBuc7 https://t.co/2zZmx76IBI",unknown
269,AAFC_Canada_tweeter,"RT @StatCan_eng: #Dairy statistics, June 2017. https://t.co/OBZktViuAq https://t.co/HrdqYUz7Fz",unknown
270,AAFC_Canada_tweeter,Happy #WorldSoilDay! Read Min MacAulay’s Facebook Note and learn more about why soil is important: https://t.co/BG9Wwylwp3,unknown
271,AAFC_Canada_tweeter,Thanks to the nearly 300 people who came out for our recent Guelph open house. Great talking to you! https://t.co/UFfsKNJTCk,unknown
272,AAFC_Canada_tweeter,"Dr Joyce Boye, Special Ambassador for the International Year of Pulses https://t.co/0qdos4giFx #IYP2016 @BENEFIQ_Expo",unknown
