Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
21,2017-10-29_16-01-56,2017-10-29T16:01:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3e0fe8f008a40a0e76a747c6d07d29e0/5AEECB2B/t51.2885-15/e35/22858286_2036799996564913_715675202305916928_n.jpg,"Take a hike at Terra Nova National Park! There are more than km of hiking trails, ranging from half-hour strolls to strenuous multi-day hikes. The perfect fall hike awaits!: .....",Take hike Terra Nova National Park 80 km hiking trails ranging half hour strolls strenuous multi day hikes perfect fall hike awaits voltchu canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip Canada150 TerraNova TerraNovaNP Newfoundland EastCoast,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""terranova"",""terranovanp"",""newfoundland"",""eastcoast""]",21,4797,4818,en,0.3663800705467372,parks.canada_instagram,"['park', 'or', 'coast']",positive,[],unknown,"['park', 'hiking']",Connecting Canadians with nature 
22,2017-11-17_16-02-30,2017-11-17T16:02:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23993eaffdf31d97cef37f7bcc3bca27/5AF9CFE2/t51.2885-15/e35/23594962_189547294938427_2141298341042978816_n.jpg,"Are you holding on to Fall, or ready for a Winter Wonderland? Kootenay National Park: .....",holding Fall ready Winter Wonderland Kootenay National Park ashvoykin kootenaynp kootenay tourismbc travelbc britishcolumbia explorebc bc beautifulbc hellobc beautifulbritishcolumbia canada canadian park parkscanada night hiking travel instatravel travelgram tourist vacation traveling instagood explorecanada wander wanderlust travelbug travelpics,"[""kootenaynp"",""kootenay"",""tourismbc"",""travelbc"",""britishcolumbia"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""beautifulbritishcolumbia"",""canada"",""canadian"",""park"",""parkscanada"",""night"",""hiking"",""travel"",""instatravel"",""travelgram"",""tourist"",""vacation"",""traveling"",""instagood"",""explorecanada"",""wander"",""wanderlust"",""travelbug"",""travelpics""]",19,4776,4795,en,0.1932017543859649,parks.canada_instagram,"['eau', 'park', 'or']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
23,2017-12-05_16-02-17,2017-12-05T16:02:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/beba2dd17a8ddae5b15dd22f1479181c/5ADC4DBA/t51.2885-15/e35/24845323_174314319820631_8414547046962298880_n.jpg,"Winter has arrived at Riding Mountain National Park, and it’s the perfect time to view wildlife! : .ca..... ",Winter arrived Riding Mountain National Park perfect time view wildlife mfkphotography ca RMNP RidingNP RidingMountain Manitoba exploreMB canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip Canada150 bucketlist wanderlust wildlife bunny rabbit,"[""rmnp"",""ridingnp"",""ridingmountain"",""manitoba"",""exploremb"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""bucketlist"",""wanderlust"",""wildlife"",""bunny"",""rabbit""]",37,4743,4780,en,0.08315476190476191,parks.canada_instagram,"['wildlife', 'park', 'or']",positive,['park'],Environmental,"['mountain', 'mountain', 'park', 'wildlife', 'wildlife']",Sustainably managed lands and forests
24,2017-09-13_18-01-24,2017-09-13T18:01:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f2c43fef8174cf680c5663d005a890e0/5AE712F6/t51.2885-15/e35/21569295_1930581900547520_8026125997306806272_n.jpg,The electric skies of Torngat Mountains National Park are what dreams are made of. Have you added it to your bucket list yet? : ..... ,electric skies Torngat Mountains National Park dreams made added bucket list yet davebrosha TorngatMountains mountains glacier torngat newfoundlandandlabrador newfoundland eastcoast ParksCanada Canada150 Liveyouradventure Instatravel Vacation TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist,"[""torngatmountains"",""mountains"",""glacier"",""torngat"",""newfoundlandandlabrador"",""newfoundland"",""eastcoast"",""parkscanada"",""canada150"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist""]",47,4660,4707,en,0.1752199074074074,parks.canada_instagram,"['park', 'or', 'coast']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
25,2017-12-24_10-40-11,2017-12-24T10:40:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/16386cf3c898403cfc71d9d2c4bfe47e/5AFD9E95/t51.2885-15/e35/25036351_520840714960861_1580159163013529600_n.jpg,"Soaring fjords and moody mountains tower above a diverse panorama of beaches and bogs, forests and barren cliffs. Discover all that Gros Morne National Park has to offer.: .....",Soaring fjords moody mountains tower diverse panorama beaches bogs forests barren cliffs Discover Gros Morne National Park offer lorisimmondz newfoundlandlabrador GrosMorneNP GrosMorne ExploreNL ExploreCanada parkscanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada adventure wanderlust newfoundland newfoundlandandlabrador newfoundlander igdaily instadaily instagood nofilter,"[""grosmornenp"",""grosmorne"",""explorenl"",""explorecanada"",""parkscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander"",""igdaily"",""instadaily"",""instagood"",""nofilter""]",30,4674,4704,en,0.10895833333333332,parks.canada_instagram,"['park', 'or']",positive,['park'],Environmental,"['mountain', 'mountain', 'forest', 'forest', 'park']",Clean drinking water
26,2017-11-12_17-31-46,2017-11-12T17:31:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a38e3fe54c4884b6dd0cc9dbb831dc17/5AE0DAA9/t51.2885-15/e35/23498161_1672130259474009_7255109097714876416_n.jpg,When the sunrise view is more impressive than any watercolour painting you’ve ever seen…...: Bruce Peninsula National Park .: ... Travelphotography,sunrise view impressive watercolour painting ever Bruce Peninsula National Park colethorsen ParksCanada Canada150 Travel Travelphotography Travelgram ExploreCanada Wanderlust DiscoverCanada Landscape Sunrise Instatravel tourist Vacation instagood wander travelbug instaexplore canada canadian brucepeninsula brucepeninsulaNP tobermory Ontario TravelOntario DiscoverOntario,"[""parkscanada"",""canada150"",""travel"",""travelgram"",""explorecanada"",""wanderlust"",""discovercanada"",""landscape"",""sunrise"",""instatravel"",""tourist"",""vacation"",""instagood"",""wander"",""travelbug"",""instaexplore"",""canada"",""canadian"",""brucepeninsula"",""brucepeninsulanp"",""tobermory"",""ontario"",""travelontario"",""discoverontario""]",41,4661,4702,en,0.3330681818181818,parks.canada_instagram,"['water', 'lands', 'park', 'or', 'landscape']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
27,2017-07-24_16-40-43,2017-07-24T16:40:43,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5fbcdf4dabfb1716bedb64bbb6f63c8c/5AE0F0DD/t51.2885-15/e35/19051661_246560472519923_8850564048018735104_n.jpg,"Considered a remote adventurer’s paradise to many, Nahanni National Park Reserve offers everything a nature lover could ever want AND more! Make the trek out here, and your eedition dreams just may come true. ️ : .....",Considered remote paradise many Nahanni National Park Reserve offers everything nature lover could ever want Make trek expedition dreams may come true sortahamah Nahanni NahanniNP NWT ExploreNWT NorthwestTerritories instatravel vacation travelgram travel hiking photo instanature liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150 canada voyage hike mountain canadathenorth canadiannorth canadiantrip,"[""nahanni"",""nahanninp"",""nwt"",""explorenwt"",""northwestterritories"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150"",""canada"",""voyage"",""hike"",""mountain"",""canadathenorth"",""canadiannorth"",""canadiantrip""]",36,4610,4646,en,0.2477380952380952,parks.canada_instagram,"['park', 'or', 'nature']",positive,"['park', 'nature', 'nature']",Environmental,"['park', 'reserve', 'reserve', 'reserve', 'nature']",Connecting Canadians with nature 
28,2017-10-03_16-25-33,2017-10-03T16:25:33,https://instagram.fyvr3-1.fna.fbcdn.net/vp/73559c513eb3d5656f58e7d1f0581f02/5AD87C91/t51.2885-15/e35/22221131_136203320454813_15222622522441728_n.jpg,"Covering ,980 square kilometres of mountains and glaciers, Kluane National Park and Reserve is one of Canada’s largest national parks. Did you know local companies offer flightseeing, so you can see the Arctic beauty from above? : .....",Covering 21 980 square kilometres mountains glaciers Kluane National Park Reserve one largest national parks know local companies offer flightseeing see Arctic beauty sebmolgat exploreyukon explorecanada mountainlove wanderlust roadtrip cometomyyukon landofthemidnightsun yukon bucketlist kluane kluanenationalpark parkscanada hiking summer nationalparks canada canadian photography travelphotography adventure Canada150,"[""exploreyukon"",""explorecanada"",""mountainlove"",""wanderlust"",""roadtrip"",""cometomyyukon"",""landofthemidnightsun"",""yukon"",""bucketlist"",""kluane"",""kluanenationalpark"",""parkscanada"",""hiking"",""summer"",""nationalparks"",""canada"",""canadian"",""photography"",""travelphotography"",""adventure"",""canada150""]",40,4592,4632,en,0.32417763157894736,parks.canada_instagram,"['eau', 'park', 'or', 'mer']",positive,"['park', 'park', 'local', 'arctic']",Environmental,"['mountain', 'mountain', 'park', 'reserve', 'reserve', 'reserve', 'park']",Connecting Canadians with nature 
29,2017-09-02_18-43-19,2017-09-02T18:43:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4de39fc9c890fe577f3f867e722d5a91/5AFA88E9/t51.2885-15/e35/21227613_487991264893876_3896366198895411200_n.jpg,"Let adventure be your guide and discover somewhere completely new! Whether it’s hiking that seemingly impossible trail, or making the journey to a park you’ve always dreamed of visiting… see where your inner elorer takes you! ️ : Mount Revelstoke National Park : ..... ",Let adventure guide discover somewhere completely new Whether hiking seemingly impossible trail making journey park always dreamed see inner explorer takes Mount Revelstoke National Park toquesandboots mountrevelstoke mountrevelstokenp explorebc bc beautifulbc hellobc tourismbc travelbc britishcolumbia beautifulbritishcolumbia nationalpark park canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel rockymountain travelphotography,"[""mountrevelstoke"",""mountrevelstokenp"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""beautifulbritishcolumbia"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""rockymountain"",""travelphotography""]",32,4425,4457,en,0.2804659598214286,parks.canada_instagram,"['eau', 'park', 'or']",positive,"['park', 'park']",Environmental,"['hiking', 'park', 'park']",Connecting Canadians with nature 
30,2017-10-14_18-47-18,2017-10-14T18:47:18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/326d99cc88686b70c3f3efae101568e9/5AFD4497/t51.2885-15/e35/22429991_119809708715215_9027321627494318080_n.jpg,"With the sun peeking through the majestic mountains among the fall foliage, we can’t think of a dreamier place to elore than the beautiful Mount Revelstoke National Park! : ..... ",sun peeking majestic mountains among fall foliage think dreamier place explore beautiful Mount Revelstoke National Park nocturnalcrime mountrevelstoke mountrevelstokenp explorebc bc beautifulbc hellobc tourismbc travelbc britishcolumbia beautifulbritishcolumbia nationalpark park canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel rockymountain travelphotography,"[""mountrevelstoke"",""mountrevelstokenp"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""beautifulbritishcolumbia"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""rockymountain"",""travelphotography""]",25,4423,4448,en,0.4064764492753624,parks.canada_instagram,"['eau', 'park', 'or']",positive,[],unknown,"['mountain', 'mountain', 'park']",Clean drinking water
31,2017-09-24_17-02-45,2017-09-24T17:02:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/171bd8033f936918ad48c5d4ced79ea5/5AE59FBB/t51.2885-15/e35/21984868_1239667369472027_2988847756803571712_n.jpg,Can we just take a moment to appreciate these gorgeous colours? ️ Take the beauty in for real: journey to the picturesque granite islands and windswept pine trees of Thousand Islands National Park! : .j.fernandez..... ,take moment appreciate gorgeous colours Take beauty real journey picturesque granite islands windswept pine trees Thousand Islands National Park eric fernandez thousandislands thousandislandsNP DiscoverON ontario exploreontario ontariocanada canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip sunset view beautiful getoutside beachday,"[""thousandislands"",""thousandislandsnp"",""discoveron"",""ontario"",""ontario_adventures"",""exploreontario"",""ontariocanada"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""sunset"",""view"",""beautiful"",""getoutside"",""beachday""]",32,4413,4445,en,0.3094086021505376,parks.canada_instagram,"['eau', 'park', 'lands', 'tree', 'or']",positive,['tree'],Environmental,['park'],Connecting Canadians with nature 
32,2017-08-03_16-36-46,2017-08-03T16:36:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/30387811ac4f730100290f1427634791/5AE4E292/t51.2885-15/e35/20482194_126075331344682_2580486410943332352_n.jpg,"Looking to fall in love with the Canadian Rockies, with a little less hustle and bustle? We’ll let you in on a little secret… It’s called Yoho National Park! With its peaks soaring above ,000 metres, numerous waterfalls, and world-renowned fossil beds it is no surprise Yoho was named for a Cree eression meaning “awe and wonder.” by ",Looking fall love Canadian Rockies little less hustle bustle let little called Yoho National Park 28 peaks soaring 000 metres numerous waterfalls world renowned fossil beds surprise Yoho named Cree expression meaning awe wonder jeremyklager Yoho YohoNationalPark MountainParks Climbers Nature Liveyouradventure Instatravel Vacation Sunset TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy,"[""yoho"",""yohonationalpark"",""mountainparks"",""climbers"",""nature"",""liveyouradventure"",""instatravel"",""vacation"",""sunset"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy""]",41,4398,4439,en,0.26362212059620593,parks.canada_instagram,"['water', 'mer', 'park', 'or', 'nature']",positive,[],unknown,"['canadian', 'canadian', 'park']",Connecting Canadians with nature 
