Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
269,1203325126385126_1375325795851724,2017-01-27 12:02:03,http://ow.ly/uy2l3061cit,"#TravelTips > Call Ahead

From carrying sports equipment and musical instruments, to dietary restrictions, medical conditions and disability-related needs, most carriers require from 48 to 72 hours notice to accommodate special requests.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Call Ahead From carrying sports equipment and musical instruments, to dietary restrictions, medical conditions and disability-related needs, most carriers require from to hours notice to accommodate special requests. > Top Tips >","['#TravelTips', '#FlySmart']",0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,['#flysmart'],Economical,['equipment'],Low-carbon government
270,1203325126385126_1319109708140000,2017-01-10 16:10:00,https://www.youtube.com/watch?v=hVsT4LuFO-U,"Airline lost your luggage? @#$%

We may be able to help!

Check out our video ...",Airline lost your luggage? $% We may be able to help! Check out our video ...,['#'],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['air'],neutral,[],unknown,[],unknown
271,1203325126385126_1319112951473009,2017-01-03 16:14:00,http://ow.ly/U5E13039wBQ,"Just back from holidays?

What you need to know when your air travel has been disrupted...",Just back from holidays? What you need to know when your air travel has been disrupted...,[],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['air'],neutral,['air'],Environmental,[],unknown
272,1203325126385126_1712503108800656,2017-12-30 15:00:32,http://ow.ly/LhW0300khbn,#VacationWoes – Airline lost your baggage? Find out more here > http://ow.ly/LhW0300khbn,– Airline lost your baggage? Find out more here >,['#VacationWoes'],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,[],unknown,[],unknown
273,1203325126385126_1380496772001293,2017-01-31 12:02:14,http://ow.ly/uy2l3061cit,"#TravelTips > Be Sure to Have All of Your Travel Documents

It's your responsibility to have the proper travel documents to enter a foreign country and return to Canada. All Canadian travellers, including children, must have their own passport. Consult the diplomatic mission of each country you intend to visit for its entry requirements.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Be Sure to Have All of Your Travel Documents It's your responsibility to have the proper travel documents to enter a foreign country and return to Canada. All Canadian travellers, including children, must have their own passport. Consult the diplomatic mission of each country you intend to visit for its entry requirements. > Top Tips >","['#TravelTips', '#FlySmart']",0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['children'],neutral,"['child', '#flysmart']",Social,"['canadian', 'canadian', 'child', 'child']",Connecting Canadians with nature 
274,1203325126385126_1648004501917184,2017-10-27 14:20:07,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1648004501917184/?type=3,We participate in the economic regulation of railway companies in multiple ways >  http://ow.ly/GQkI30dr81k #grain #CdnAg #agchat,We participate in the economic regulation of railway companies in multiple ways >,"['#grain', '#CdnAg', '#agchat']",0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,,neutral,['#cdnag'],Environmental,[],unknown
275,1203325126385126_1665802150137419,2017-11-14 12:15:18,http://ow.ly/Mf8A307vcVX,"We work with carriers and terminal operators to ensure that accessible travel measures are put into action and maintained within the federal transportation network.

We have made a set of videos called ""Accessibility for All"". These videos are educational tools to help transportation personnel in providing accessible services to persons with disabilities. 

There are six videos that range in topics from recognizing needs to providing replacement mobility aids to travellers  > http://ow.ly/Mf8A307vcVX 

#a11y  #Accessibility","We work with carriers and terminal operators to ensure that accessible travel measures are put into action and maintained within the federal transportation network. We have made a set of videos called ""Accessibility for All"". These videos are educational tools to help transportation personnel in providing accessible services to persons with disabilities. There are six videos that range in topics from recognizing needs to providing replacement mobility aids to travellers >","['#a11y', '#Accessibility']",0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,['federal'],Social,['educational'],Connecting Canadians with nature 
276,1203325126385126_1664825886901712,2017-11-13 12:00:56,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1664825886901712/?type=3,"Wondering what steps are typically involved in a coasting trade pleadings process?

 
This process is made up of at least one application, and it may also include an offer, an answer, a reply, a submission by an interested person, and a reply to that submission.

More details regarding our pleadings process are available in Part 3 of our Guidelines at http://ow.ly/k3Xp30aF1t8","Wondering what steps are typically involved in a coasting trade pleadings process? This process is made up of at least one application, and it may also include an offer, an answer, a reply, a submission by an interested person, and a reply to that submission. More details regarding our pleadings process are available in Part of our Guidelines at 8",[],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'coast']",neutral,[],unknown,[],unknown
277,1203325126385126_1662802563770711,2017-11-11 11:10:15,,The CTA joins other Canadians in commemorating our fallen soldiers and their sacrifice > http://ow.ly/kBmN30gpQb9 #CanadaRemembers,The CTA joins other Canadians in commemorating our fallen soldiers and their sacrifice > 9,['#CanadaRemembers'],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,['#canadaremembers'],Social,[],unknown
278,1203325126385126_1659066094144358,2017-11-07 19:00:11,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1659066094144358/?type=3,Railways played a dramatic role in the creation of Canada > It's National Railway Day! http://ow.ly/Nby830gpONo #NRD2017,Railways played a dramatic role in the creation of Canada > It's National Railway Day!,['#NRD2017'],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,,neutral,[],unknown,[],unknown
279,1203325126385126_1658922590825375,2017-11-07 15:01:00,http://ow.ly/NBxF30dr4vE,Learn more about the Agency's rail #arbitration services > http://ow.ly/NBxF30dr4vE  #WestCdnAg #CdnAg,Learn more about the Agency's rail services >,"['#arbitration', '#WestCdnAg', '#CdnAg']",0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,['#cdnag'],Environmental,[],unknown
280,1203325126385126_1658700170847617,2017-11-07 10:30:12,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1658700170847617/?type=3,DYK? Railways move more goods across this vast land than any other mode of transport. Happy National Railway Day! #NRD2017,DYK? Railways move more goods across this vast land than any other mode of transport. Happy National Railway Day!,['#NRD2017'],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['transport'],neutral,"['land', 'transport']",Economical,['land'],Sustainably managed lands and forests
281,1203325126385126_1657809137603387,2017-11-06 12:00:17,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1657809137603387/?type=3,"Do you feel like your life has gone off the rails? 

Existential crises aside, the most common complaints and disputes about rail transportation we can help with include:

- Noise and vibration
- Problems related to a disability or health issue
- Level of service
- Rail level of service agreements
- Interswitching
- Crossings
- Line transfer and discontinuance

For more information about rail related complaints and disputes, see:  http://ow.ly/VOBk307nIxQ","Do you feel like your life has gone off the rails? Existential crises aside, the most common complaints and disputes about rail transportation we can help with include: - Noise and vibration - Problems related to a disability or health issue - Level of service - Rail level of service agreements - Interswitching - Crossings - Line transfer and discontinuance For more information about rail related complaints and disputes, see:",[],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,['health'],Social,"['health', 'health', 'health']",Clean drinking water
282,1203325126385126_1654720311245603,2017-11-03 09:00:32,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1654720311245603/?type=3,"#TravelTips > Be Sure to Have All of Your Travel Documents

It's your responsibility to have the proper travel documents to enter a foreign country and return to Canada. All Canadian travellers, including children, must have their own passport. Consult the diplomatic mission of each country you intend to visit for its entry requirements.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Be Sure to Have All of Your Travel Documents It's your responsibility to have the proper travel documents to enter a foreign country and return to Canada. All Canadian travellers, including children, must have their own passport. Consult the diplomatic mission of each country you intend to visit for its entry requirements. > Top Tips >","['#TravelTips', '#FlySmart']",0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['children'],neutral,"['child', '#flysmart']",Social,"['canadian', 'canadian', 'child', 'child']",Connecting Canadians with nature 
283,1203325126385126_1646992388685062,2017-10-26 14:00:47,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1646992388685062/?type=3,"Interested in knowing how we determine the ""suitability"" of a foreign ship to perform a proposed marine activity?

Three steps: 
1. We look at its technical and operational characteristics.
2. We look at the commercial and economic implications of using the foreign ship versus the offered Canadian ship.
3. We need you to convince us that a foreign ship is ""suitable"" from a commercial point of view.

For more information, see section 3.4.2 of our Guidelines at http://ow.ly/k3Xp30aF1t8.","Interested in knowing how we determine the ""suitability"" of a foreign ship to perform a proposed marine activity? Three steps: . We look at its technical and operational characteristics. . We look at the commercial and economic implications of using the foreign ship versus the offered Canadian ship. . We need you to convince us that a foreign ship is ""suitable"" from a commercial point of view. For more information, see section of our Guidelines at 8.",[],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['marine', 'or', 'mer']",neutral,['marine'],Environmental,"['marine', 'canadian', 'canadian']",Healthy coasts and oceans
284,1203325126385126_1668812723169695,2017-11-17 10:00:27,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1668812723169695/?type=3,"#TravelTips > Don't Miss Your Flight

When available, pre-select your seat in advance of departure. Confirm your return flight at least 72 hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least 24 hours before departure and leaving for the airport.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit #TravelTips > Don't Miss Your Flight

When available, pre-select your seat in advance of departure. Confirm your return flight at least 72 hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least 24 hours before departure and leaving for the airport.

 #FlySmart > Top 10 Tips > http://ow.ly/uy2l3061cit","> Don't Miss Your Flight When available, pre-select your seat in advance of departure. Confirm your return flight at least hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least hours before departure and leaving for the airport. > Top Tips > > Don't Miss Your Flight When available, pre-select your seat in advance of departure. Confirm your return flight at least hours in advance. Monitor your points of contact for carrier notifications of departure time changes and cancellations. Check your flight's status at least hours before departure and leaving for the airport. > Top Tips >","['#TravelTips', '#FlySmart', '#TravelTips', '#FlySmart']",0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'air']",neutral,"['change', '#flysmart', 'change', '#flysmart']",Social,[],unknown
285,1203325126385126_1645668102150824,2017-10-25 07:01:11,,Oral hearing today: West Vancouver vs. CN > http://ow.ly/i1ar30f4p7B  #westvan,Oral hearing today: West Vancouver vs. CN >,['#westvan'],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
286,1203325126385126_1645552105495757,2017-10-25 04:00:31,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1645552105495757/?type=3,Today > Oral Hearing: West Vancouver vs. CN > http://ow.ly/i1ar30f4p7B,Today > Oral Hearing: West Vancouver vs. CN >,[],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,[],unknown,[],unknown
287,1203325126385126_1644010282316606,2017-10-23 13:01:16,http://ow.ly/Gn2d30fYaEL,Media Advisory: CTA oral hearing on West Vancouver's application for a suitable road crossing on CN right of way http://ow.ly/Gn2d30fYaEL,Media Advisory: CTA oral hearing on West Vancouver's application for a suitable road crossing on CN right of way,[],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,['or'],neutral,['right'],Economical,[],unknown
288,1203325126385126_1640148459369455,2017-10-19 09:01:38,https://www.facebook.com/CanadianTransportationAgency/photos/a.1217102575007381.1073741828.1203325126385126/1640148459369455/?type=3,Public Notice – West Vancouver vs. CN oral hearing > http://ow.ly/i1ar30f4p7B #westvan,Public Notice – West Vancouver vs. CN oral hearing >,['#westvan'],0,0,0,0,0,0,0,0,0,0,0,en,0.0,CanadianTransportationAgency_facebook,"['or', 'ice']",neutral,[],unknown,[],unknown
