Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category
24,2017-03-13_08-44-40,2017-03-13T08:44:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cff362160b7b045ff47861274a2ea2f5/5ADA8FB7/t51.2885-15/e35/25009455_1920436281618316_5516063907417948160_n.jpg,"We can’t BEAR all of this cuteness!!!!!!!! Polar Bear Pass is one of Canada’s largest National Wildlife Areas and features unusual diversity of for its latitude. The NWA supports at least species of birds and various species of mammals. As the name implies, Polar Bears pass through the area in spring and summer on their way to Graham Moore Bay, to the southwest, an important feeding area where they find Walrus and Ringed Seals. : Garry Donaldson...... ᓇᓄᐃᑦᐃᑎᓪᓕᖓᑕᐅᒪᔪᖃᕐᕕᖓ",BEAR cuteness Polar Bear Pass one largest National Wildlife Areas features unusual diversity wildlife latitude NWA supports least 54 species birds various species mammals name implies Polar Bears pass area spring summer way Graham Moore Bay southwest important feeding area find Walrus Ringed Seals Garry Donaldson Canada150 WeLovePuns Conservation InstaBear InternationalPolarBearDay PolarBear PolarBears CutenessOverload ArcticPhotos WildlifePhotography ProtectedArea NationalWildlifeArea CanadianWildlifeService CanEnvironment EnvironmentCanada,"[""wildlife"",""canada150"",""welovepuns"",""conservation"",""instabear"",""internationalpolarbearday"",""polarbear"",""polarbears"",""cutenessoverload"",""arcticphotos"",""wildlifephotography"",""protectedarea"",""nationalwildlifearea"",""canadianwildlifeservice"",""canenvironment"",""environmentcanada"",""ᓇᓄᐃᑦ"",""ᐃᑎᓪᓕᖓᑕ"",""ᐅᒪᔪᖃᕐᕕᖓ""]",0,97,97,en,0.0,canenvironment_instagram,"['wildlife', 'ice', 'bird', 'conservation', 'mer', 'species', 'or']",neutral,"['wildlife', 'diversity', 'specie', 'bird', 'specie']",Environmental
25,2017-06-22_08-01-29,2017-06-22T08:01:29,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4990870bf6885f16ffeefcdf1f156990/5AE324ED/t51.2885-15/e35/24327846_190391928204966_6278336665912082432_n.jpg,"We have a season-long program on Country Island, Nova Scotia to protect the Roseate Tern colony and assess their productivity. One of the biggest jobs each season is to count the number of active Tern nests and in order to do that we usually bring a few extra people onto the island because of the number of nests and the fact that they’re often in challenging vegetation and so hard to see!! This means, all hands on deck …even directors and managers go on field trips! With views like these, who wouldn’t like to get out in the field to work? Yes CWS, the social media team is extremely jealous.... : Garry Donaldson",season long program Country Island Nova Scotia protect Roseate Tern colony assess productivity nOne biggest jobs season count number active Tern nests order usually bring extra people onto island number nests fact often challenging vegetation hard see means hands deck even directors managers go field trips views like like get field work Yes CWS social media team extremely jealous FieldTrip FieldWork TeamWork BirdLover CanadianWildlifeService NovaScotia BirdCount HiddenGems EnvironmentCanada CanEnvironment Flashback Summer WithNature InstaBird PhotoOfTheDay WildlifePhoto BirdNerd BirdsOfInstagram Garry Donaldson,"[""fieldtrip"",""fieldwork"",""teamwork"",""birdlover"",""canadianwildlifeservice"",""novascotia"",""birdcount"",""hiddengems"",""environmentcanada"",""canenvironment"",""flashback"",""summer"",""withnature"",""instabird"",""photooftheday"",""wildlifephoto"",""birdnerd"",""birdsofinstagram""]",4,92,96,en,0.5875,canenvironment_instagram,"['wildlife', 'nature', 'ice', 'bird', 'mer', 'or']",positive,['job'],Economical
26,2017-06-28_06-07-04,2017-06-28T06:07:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/087204e4303d5016e3675483aeb85683/5AF2A4F5/t51.2885-15/e35/25009144_369445493503533_3000295601289035776_n.jpg,"!Here’s Lynne, a biologist with the Canadian Wildlife Service, admiring this Weidemeyer’s while collecting genetic samples to help conserve the species. The Weidemeyer’s Admiral is a large butterfly that is only known in Canada from a small geographic area of southeastern Alberta. The species is listed as Special Concern under Canada’s Species at Risk Act, and little is known about the Canadian population. Cool fact: males of the species are territorial – they patrol and defend an area from all intruders.....",COOLSCIENTISTALERT Lynne biologist Canadian Wildlife Service admiring collecting genetic samples help conserve species Admiral large butterfly known Canada small geographic area southeastern Alberta species listed Special Concern Species Risk Act little known Canadian population Cool fact males species territorial patrol defend area intruders DYK ScienceBuffs FunFacts ScienceFacts BiologistsOfInstagram InstaScience Science WldlifeLovers CanadianWildifeService WildlifeConservation SpeciesAtRisk SpeciesAtRiskAct SpeciesAtRiskRegistry CanadianWildlife Butterflies InstaButterflies Insect EnvironmentCanada CanEnvironment WildlifeWednesday,"[""coolscientistalert"",""dyk"",""sciencebuffs"",""funfacts"",""sciencefacts"",""biologistsofinstagram"",""instascience"",""science"",""wldlifelovers"",""canadianwildifeservice"",""wildlifeconservation"",""speciesatrisk"",""speciesatriskact"",""speciesatriskregistry"",""canadianwildlife"",""butterflies"",""instabutterflies"",""insect"",""environmentcanada"",""canenvironment"",""wildlifewednesday""]",0,96,96,en,0.0,canenvironment_instagram,"['wildlife', 'ice', 'conserve', 'conservation', 'species', 'or']",neutral,"['wildlife', 'conserve', 'specie', 'specie', 'population', 'population', 'specie']",Environmental
27,2017-07-01_10-18-05,2017-07-01T10:18:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f724877c1973608279d4f1658c5f1f82/5AF6DD34/t51.2885-15/e35/25012391_2109412339340040_4382046937587646464_n.jpg,"We’ve come a long way with weather maps in the Meteorological Service of Canada; however, it’s still similar enough to be recognizable as a weather map. Cheers to years of Canadian Weather.....",come long way weather maps Meteorological Service Canada however still similar enough recognizable weather map Cheers 150 years Canadian Weather WeatherNerds WeatherGeeks WeatherMaps WeatherMap InstaWeather CanadianWeather Canada150 CanadaDay MeteorologicalServiceCanada Fundamentals,"[""weathernerds"",""weathergeeks"",""weathermaps"",""weathermap"",""instaweather"",""canadianweather"",""canada150"",""canadaday"",""meteorologicalservicecanada"",""fundamentals""]",1,95,96,en,0.4375,canenvironment_instagram,"['or', 'ice']",positive,[],unknown
28,2017-03-24_13-40-51,2017-03-24T13:40:51,https://instagram.fyvr3-1.fna.fbcdn.net/vp/54716bbcaff96e5b3a3c4ee2e9f31477/5AF5ADA4/t51.2885-15/e35/25012523_1266511830117530_4719873470064754688_n.jpg,"A typical desk set up at the Prairie and Arctic Storm Prediction Center in Edmonton. Meteorologists work hours a day, days a week, days a year. Each shift, our meteorologists do a complete analysis of the current conditions and monitor changing weather, always ready to issue a weather warning or watch. ️️️......",typical desk set Prairie Arctic Storm Prediction Center Edmonton Meteorologists work 24 hours day days week 365 days year shift meteorologists complete analysis current conditions monitor changing weather always ready issue weather warning watch WorldMETDay Meteorology Deskjob BusyAtwork YEG Alberta Wx StormWarning SevereWeather Computer Setup Weather WeatherLive WeatherNerd MapMaker MyMap PhotoOfTheDay Seasons WeatherPersons MeteorologicalServiceCanada MSC EnvironmentCanada,"[""worldmetday"",""meteorology"",""deskjob"",""busyatwork"",""yeg"",""alberta"",""wx"",""stormwarning"",""severeweather"",""computer"",""setup"",""weather"",""weatherlive"",""weathernerd"",""mapmaker"",""mymap"",""photooftheday"",""seasons"",""weatherpersons"",""meteorologicalservicecanada"",""msc"",""environmentcanada""]",2,94,96,en,0.5,canenvironment_instagram,"['or', 'ice', 'air']",positive,['arctic'],Economical
29,2018-01-05_10-43-32,2018-01-05T10:43:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5af0507cd10e3b1644089d800eb897ed/5AE1F25A/t51.2885-15/e35/25036926_2040912206174276_521510661545525248_n.jpg,“It was near sunset when we finally finished the annual maintenance at a remote weather station near Bathurst Inlet in Nunavut. The warm light of the sun showing off the natural vegetation and our ride home on a small landing strip near our station.” – Braden Bunce: Braden Bunce...,near sunset finally finished annual maintenance remote weather station near Bathurst Inlet Nunavut warm light sun showing natural vegetation ride home small landing strip near station Braden Bunce Braden Bunce Nunavut Sunset North InstaSunsets EnvironmentCanada EnvironmentCan,"[""nunavut"",""sunset"",""north"",""instasunsets"",""environmentcanada"",""environmentcan""]",0,95,95,en,0.0,canenvironment_instagram,"['natural', 'or']",neutral,['natural'],Environmental
30,2017-05-03_13-57-23,2017-05-03T13:57:23,https://instagram.fyvr3-1.fna.fbcdn.net/vp/86249ddce87fe088027b51c30d486957/5ADC9D75/t51.2885-15/e35/24332371_1760660574239720_9107351131805188096_n.jpg,"Did you know that we are responsible for managing wildlife habitats at National Wildlife Areas nationwide? In the prairie provinces, habitat management sometimes includes using carefully planned prescribed burning to restore or recreate natural habitat conditions and eradicate invasive species. In many grassland ecosystems, fire is a natural process – just like grazing – and is important for maintaining natural habitats for wildlife.....",know responsible managing wildlife habitats 54 National Wildlife Areas nationwide prairie provinces habitat management sometimes includes using carefully planned prescribed burning restore recreate natural habitat conditions eradicate invasive species many grassland ecosystems fire natural process like grazing important maintaining natural habitats wildlife NationalWildlifeArea ProtectedArea ProtectedAreas fieldwork WildlifeConservation Prairies CanadianPrairies HabitatManagement FieldWork PrescribeFire Grassland InvasiveSpecies EnvironmentCanada CanadianWildlifeService DYK NoFilter TalentedStaff,"[""nationalwildlifearea"",""protectedarea"",""protectedareas"",""fieldwork"",""wildlifeconservation"",""prairies"",""canadianprairies"",""habitatmanagement"",""fieldwork"",""prescribefire"",""grassland"",""invasivespecies"",""environmentcanada"",""canadianwildlifeservice"",""dyk"",""nofilter"",""talentedstaff""]",1,94,95,en,0.0,canenvironment_instagram,"['wildlife', 'or', 'natural', 'ecosystem', 'ice', 'air', 'conservation', 'species']",neutral,"['wildlife', 'wildlife', 'natural', 'specie', 'ecosystem', 'natural', 'natural', 'wildlife']",Environmental
31,2017-05-15_08-45-10,2017-05-15T08:45:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/76dfa23dc16fc67d879082d88dedbe8e/5AFAA9CD/t51.2885-15/e35/25005806_166880477389621_8285166933901312000_n.jpg,"Do you recognize this geodesic dome that became an icon of the Montréal landscape in ? Do you know what it’s used for now? The Biosphere is the only environment museum in North America! If you find yourself in Montréal this summer, take the opportunity to visit the Museum! We have organized several new exhibitions to celebrate the th anniversary of Montréal, the th anniversary of Canada, and the th anniversary of E ...... éal éal",recognize geodesic dome became icon al landscape 1967 know used Biosphere environment museum North America find al summer take opportunity visit Museum organized several new exhibitions celebrate 375th anniversary al 150th anniversary Canada 50th anniversary Expo 67 Biosphere MTLBiosphere MTLMOMENTS al Quebec Canada ExploreCanada al Vacation2017 Summer2017 EnvironmentCanada MontrealMuseums 375MTL Expo67 Canada150 ECCan150 WEDCan,"[""biosphere"",""mtlbiosphere"",""mtlmoments"",""montréal"",""quebec"",""canada"",""explorecanada"",""exploremontréal"",""vacation2017"",""summer2017"",""environmentcanada"",""montrealmuseums"",""375mtl"",""expo67"",""canada150"",""eccan150"",""wedcan""]",3,92,95,en,0.26666666666666666,canenvironment_instagram,"['lands', 'or', 'landscape', 'mer']",positive,['landscape'],Environmental
32,2017-08-09_13-29-05,2017-08-09T13:29:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cd14dd3dcb21bc1b0f23f506e165becb/5ADCF731/t51.2885-15/e35/24845431_131325664206073_3174935968046120960_n.jpg,"What is the first thing you think of when we say Arctic?Polar bears!As the Arctic Eedition embarks on their adventure we wonder if they will spot a polar bear. We work with its international partners, NGO’s and other governments, to conserve this incredible species..... Photo : Garry Donaldson",first thing think say Arctic nPolar bears nAs 2017 Arctic Expedition embarks adventure wonder spot polar bear nWe work international partners governments conserve incredible species PolarBear InstaBears ArcticScience StudentsOnIce EnvironmentCanada CanadianWildlifeService ScienceAndTechnology InstaScience CanadianWildlife SOIArctic2017 nPhoto Garry Donaldson,"[""polarbear"",""instabears"",""arcticscience"",""studentsonice"",""environmentcanada"",""canadianwildlifeservice"",""scienceandtechnology"",""instascience"",""canadianwildlife"",""soiarctic2017""]",1,94,95,en,0.0,canenvironment_instagram,"['wildlife', 'government', 'ice', 'conserve', 'species', 'or']",neutral,"['arctic', 'government', 'government', 'conserve', 'specie']",Environmental
33,2017-07-24_13-45-07,2017-07-24T13:45:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/80065c364549ec83b4a9bcb1a3f898c9/5AF03C4C/t51.2885-15/e35/25012521_1985776158369569_7992980360294039552_n.jpg,“Do you think it saw me? Maybe I should work on my camouflage skills eh?” This coyote thought it could escape our Reconyx cam at Last Mountain Lake National Wildlife Area but it didn’t!....,think saw Maybe work camouflage skills eh coyote thought could escape Reconyx cam Last Mountain Lake National Wildlife Area Reconyx WildlifeCam Coyote CanadianCoyote CanadianWildlife ProtectedAreas WildlifeConservation CanadianWildlifeService EnvironmentCanada,"[""reconyx"",""wildlifecam"",""coyote"",""canadiancoyote"",""canadianwildlife"",""protectedareas"",""wildlifeconservation"",""canadianwildlifeservice"",""environmentcanada""]",0,93,93,en,0.0,canenvironment_instagram,"['wildlife', 'conservation', 'lake ', 'ice', 'or']",neutral,"['lake', 'wildlife']",Environmental
