Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,sentiment,lemmatized_text,matched_keywords,category,category
20,460123390028_10158799802260029,2017-06-04 08:00:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158799802260029/,"2017 est une année très spéciale pour le Canada. Afin de souligner l’anniversaire de la Confédération, le Canada a l’honneur d’être l’hôte de la #JournéeMondialeDelEnvironnement. Le thème de cette année est « Rapprocher les gens de la nature ». Saisissons donc cette occasion de profiter du patrimoine naturel de notre pays!","est une année très spéciale pour le Canada. Afin de souligner l’anniversaire de la Confédération, le Canada a l’honneur d’être l’hôte de la éeMondialeDelEnvironnement. Le thème de cette année est « Rapprocher les gens de la nature ». Saisissons donc cette occasion de profiter du patrimoine naturel de notre pays!",['#Journ'],11,0,24,10,1,0,0,0,0,0,35,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['2017', 'année', 'très', 'spéciale', 'canada', 'afin', 'souligner', ""l'anniversaire"", 'confédération', 'canada', ""l'honneur"", ""d'être"", ""l'hôte"", '#journéemondialedelenvironnement', 'thème', 'cette', 'année', 'rapprocher', 'les', 'gens', 'nature', 'saisissons', 'donc', 'cette', 'occasion', 'profiter', 'patrimoine', 'naturel', 'pays']","['#journéemondialedelenvironnement', 'nature', 'occasion', 'pays']",Environmental,Environmental
21,460123390028_10158425142095029,2017-03-23 05:45:00,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158425142095029/,"Aujourd'hui, célébrons la #JournéeMétéorologiqueMondiale! Bravo à tous ces gens formidables qui prédisent la météo au quotidien. ??","Aujourd'hui, célébrons la éeMétéorologiqueMondiale! Bravo à tous ces gens formidables qui prédisent la météo au quotidien.",['#Journ'],12,1,20,10,2,0,0,0,0,0,33,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"[""aujourd'hui"", 'célébrons', '#journéemétéorologiquemondiale', 'bravo', 'tous', 'gens', 'formidables', 'prédisent', 'météo', 'quotidien']",[],unknown,unknown
22,460123390028_10157025089495029,2016-06-13 09:25:14,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.10150308416545029.560836.460123390028/10155821793375029/?type=3,,,[],22,3,8,18,2,2,0,0,0,0,33,tl,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,[],[],unknown,unknown
23,460123390028_10157037554975029,2016-06-16 12:25:12,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157037554975029/?type=3,"La forêt est une source importante d’eau douce. Elle contribue à l’équilibre de la planète et atténue les conséquences des changements climatiques. Découvrez tous ses bienfaits et son influence sur notre bien-être dans cette nouvelle exposition, « L’esprit de la forêt »  présentée à la Biosphère de Montréal. http://ow.ly/ek6b301kGMK","La forêt est une source importante d’eau douce. Elle contribue à l’équilibre de la planète et atténue les conséquences des changements climatiques. Découvrez tous ses bienfaits et son influence sur notre bien-être dans cette nouvelle eition, « L’esprit de la forêt » présentée à la Biosphère de Montréal.",[],27,1,5,23,4,0,0,0,0,0,33,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['forêt', 'source', 'importante', ""d'eau"", 'douce', 'contribue', ""l'équilibre"", 'planète', 'atténue', 'les', 'conséquence', 'changement', 'climatiques', 'découvrez', 'tous', 'bienfait', 'influence', 'bien-être', 'cette', 'nouveau', 'exposition', ""l'esprit"", 'forêt', 'présentée', 'biosphère', 'montréal', 'httpowlyek6b301kgmk']","['forêt', 'changement', 'forêt']",Environmental,Environmental
24,460123390028_10156905307335029,2016-05-13 10:30:56,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156905307335029/?type=3,"La migration des oiseaux bat son plein à la réserve nationale de faune du Cap-Tourmente. Près de 100 espèces peuvent être observées en une journée! Les 14 et 15 mai, la réserve sera ouverte dès 6 h 30! http://ow.ly/hezk3009rUm","La migration des oiseaux bat son plein à la réserve nationale de faune du Cap-Tourmente. Près de espèces peuvent être observées en une journée! Les et mai, la réserve sera ouverte dès h !",[],23,1,7,23,0,0,0,0,0,0,31,fr,0.5,EnvironnementetressourcesnaturellesauCanada_facebook,positive,"['migration', 'oiseau', 'bat', 'plein', 'réserve', 'nationale', 'faune', 'cap-tourmente', 'près', '100', 'espèce', 'peuvent', 'être', 'observées', 'journée', 'les', 'mai', 'réserve', 'ouverte', 'dès', 'httpowlyhezk3009rum']","['oiseau', 'faune', 'espèce']",Environmental,Environmental
25,460123390028_10159320173140029,2017-09-09 13:35:03,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159320173140029/?type=3,"Le Canada a annoncé aujourd’hui qu’il doublerait sa contribution annuelle au Groupe d’experts intergouvernemental sur l’évolution du climat (GIEC). Le financement passera de 150 000$ à 300 000$ par année, et ce jusqu’à la fin du 6e rapport d’évaluation du GIEC en 2022.
 
Ce financement accru permettra d’alléger les contraintes budgétaires du GIEC et de garantir la production de rapport d’évaluation dans les années à venir. Ces rapports sont essentiels pour améliorer notre compréhension des changements climatiques et nous indiquer les meilleures façons de s’adapter aux répercussions auxquelles nous sommes confrontés aujourd’hui et les manières de prévenir les pires effets liés aux changements climatiques, qui sont encore à venir.

http://ow.ly/mKjv30f27JZ","Le Canada a annoncé aujourd’hui qu’il doublerait sa contribution annuelle au Groupe d’eerts intergouvernemental sur l’évolution du climat (GIEC). Le financement passera de $ à $ par année, et ce jusqu’à la fin du e rapport d’évaluation du GIEC en . Ce financement accru permettra d’alléger les contraintes budgétaires du GIEC et de garantir la production de rapport d’évaluation dans les années à venir. Ces rapports sont essentiels pour améliorer notre compréhension des changements climatiques et nous indiquer les meilleures façons de s’adapter aux répercussions auxquelles nous sommes confrontés aujourd’hui et les manières de prévenir les pires effets liés aux changements climatiques, qui sont encore à venir.",[],24,2,3,20,3,1,0,0,0,0,29,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['canada', 'annoncé', ""aujourd'hui"", ""qu'il"", 'doublerait', 'contribution', 'annuelle', 'groupe', ""d'experts"", 'intergouvernemental', ""l'évolution"", 'climat', 'giec', 'ficement', 'passera', '150', '000', '300', '000', 'année', ""jusqu'à"", 'fin', 'rapport', ""d'évaluation"", 'giec', '2022', 'ficement', 'accru', 'permettra', ""d'alléger"", 'les', 'contrainte', 'budgétaires', 'giec', 'garantir', 'production', 'rapport', ""d'évaluation"", 'les', 'année', 'venir', 'rapport', 'essentiel', 'améliorer', 'compréhension', 'changement', 'climatiques', 'indiquer', 'les', 'meilleur', 'façon', ""s'adapter"", 'répercussion', 'auxquelles', 'confrontés', ""aujourd'hui"", 'les', 'manière', 'prévenir', 'les', 'pire', 'effet', 'lié', 'changement', 'climatiques', 'encore', 'venir', 'httpowlymkjv30f27jz']","['climat', 'changement', 'changement']",Social,Social
26,460123390028_10156942589775029,2016-05-23 07:20:30,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156942589775029/?type=3,"Le scientifique Mike James de Pêches et Océans Canada a suivi à ce jour le déplacement de 100 tortues luths en voie de disparition grâce à des émetteurs satellites, des côtes de la Nouvelle-Écosse jusqu’à la Trinité dans les Caraïbes. La collecte de données sur les déplacements horizontaux, le comportement de plongée, les habitats dont elles se servent pour se nourrir, de même que les températures de l’eau auxquelles elles sont exposées, permettront d’éclairer la préparation d’un programme de rétablissement pour cette espèce. Pour explorer les profondeurs, visitez : http://ow.ly/CNOC300q65Q","Le scientifique Mike James de Pêches et Océans Canada a suivi à ce jour le déplacement de tortues luths en voie de disparition grâce à des émetteurs satellites, des côtes de la Nouvelle-Écosse jusqu’à la Trinité dans les Caraïbes. La collecte de données sur les déplacements horizontaux, le comportement de plongée, les habitats dont elles se servent pour se nourrir, de même que les températures de l’eau auxquelles elles sont eées, permettront d’éclairer la préparation d’un programme de rétablissement pour cette espèce. Pour elorer les profondeurs, visitez :",[],23,2,3,20,3,0,0,0,0,0,28,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['scientifique', 'mike', 'james', 'pêche', 'océan', 'canada', 'suivi', 'jour', 'déplacement', '100', 'tortue', 'luth', 'voie', 'disparition', 'grâce', 'émetteur', 'satellite', 'côte', 'nouvelle-écosse', ""jusqu'à"", 'trinité', 'les', 'caraïbe', 'collecte', 'donnée', 'les', 'déplacement', 'horizontaux', 'comportement', 'plongée', 'les', 'habitat', 'dont', 'elles', 'servent', 'nourrir', 'les', 'température', ""l'eau"", 'auxquelles', 'elles', 'exposées', 'permettront', ""d'éclairer"", 'préparation', ""d'un"", 'programme', 'rétablissement', 'cette', 'espèce', 'explorer', 'les', 'profondeur', 'visitez', 'httpowlycnoc300q65q']","['scientifique', 'scientifique', 'scientifique', 'océan', 'côte', 'espèce']",Environmental,Environmental
27,460123390028_10159344570035029,2017-09-15 09:16:50,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159344570035029/,"Étant donné toute l’activité des ouragans dans le bassin de l’Atlantique, les Canadiens se demandent si les changements climatiques sont en cause. 

Les météorologues du Centre canadien de prévision des ouragans à Environnement et Changement climatique Canada ont constaté que les projections sur les tempêtes avaient changé. Il est possible que les changements climatiques exercent différents effets sur les ouragans, comme des vents plus violents et des pluies plus abondantes. Préparez-vous!","Étant donné toute l’activité des ouragans dans le bassin de l’Atlantique, les Canadiens se demandent si les changements climatiques sont en cause. Les météorologues du Centre canadien de prévision des ouragans à Environnement et Changement climatique Canada ont constaté que les projections sur les tempêtes avaient changé. Il est possible que les changements climatiques exercent différents effets sur les ouragans, comme des vents plus violents et des pluies plus abondantes. Préparez-vous!",[],15,2,9,14,0,2,0,0,0,-1,26,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['donné', 'toute', ""l'activité"", 'ouragan', 'bassin', ""l'atlantique"", 'les', 'canadien', 'demandent', 'les', 'changement', 'climatiques', 'cause', 'les', 'météorologue', 'centre', 'canadien', 'prévision', 'ouragan', 'environnement', 'changement', 'climatique', 'canada', 'constaté', 'les', 'projection', 'les', 'tempête', 'changé', 'possible', 'les', 'changement', 'climatiques', 'exercent', 'différent', 'effet', 'les', 'ouragan', 'comme', 'vents', 'plus', 'violent', 'pluie', 'plus', 'abondantes', 'préparez-vous']","['changement', 'environnement', 'changement', 'climatique', 'changement']",Social,Social
28,460123390028_10156959203720029,2016-05-27 15:15:22,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156959203720029/?type=3,"Saviez-vous que le Canada est l’un des rares pays au monde à posséder de vastes étendues de milieux naturels intacts? Il est aussi réputé pour la beauté de ses paysages et l’abondance de ses espèces sauvages. Au Canada, la nature, c’est la vie! http://ow.ly/YKwp300EEZv","Saviez-vous que le Canada est l’un des rares pays au monde à posséder de vastes étendues de milieux naturels intacts? Il est aussi réputé pour la beauté de ses paysages et l’abondance de ses espèces sauvages. Au Canada, la nature, c’est la vie!",[],22,2,2,21,1,0,0,0,0,0,26,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['saviez-vous', 'canada', ""l'un"", 'rares', 'pays', 'monde', 'posséder', 'vaste', 'étendue', 'milieu', 'naturel', 'intacts', 'aussi', 'réputé', 'beauté', 'paysage', ""l'abondance"", 'espèce', 'sauvage', 'canada', 'nature', ""c'est"", 'vie', 'httpowlyykwp300eezv']","['pays', 'espèce', 'nature', 'vie']",Social,Social
29,460123390028_10158423174485029,2017-03-22 12:31:41,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10158423174485029/,L’eau douce du Canada est essentielle au quotidien. Sa protection est une responsabilité commune. #JournéeMondialeDelEau,L’eau douce du Canada est essentielle au quotidien. Sa protection est une responsabilité commune. éeMondialeDelEau,['#Journ'],20,0,5,19,1,0,0,0,0,0,25,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"[""l'eau"", 'douce', 'canada', 'essentielle', 'quotidien', 'protection', 'responsabilité', 'commune', '#journéemondialedeleau']",['responsabilité'],Social,Social
30,460123390028_10157120045065029,2016-07-05 11:35:17,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157120045065029/?type=3,333 671 oiseaux ont été dénombrés dans le cadre du Relevé des oiseaux nicheurs du Canada de l’année dernière. Merci de votre aide! http://ow.ly/eI8m301WuNV,oiseaux ont été dénombrés dans le cadre du Relevé des oiseaux nicheurs du Canada de l’année dernière. Merci de votre aide!,[],18,1,6,16,1,1,0,0,0,0,25,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['333', '671', 'oiseau', 'dénombrés', 'cadre', 'relevé', 'oiseau', 'nicheurs', 'canada', ""l'année"", 'dernier', 'merci', 'aide', 'httpowlyei8m301wunv']","['oiseau', 'oiseau']",Environmental,Environmental
31,460123390028_10157685648050029,2016-11-01 09:35:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157685648050029/?type=3,"Les changements climatiques auront des répercussions sur les communautés de toute la planète. Ils auront à la fois une incidence sur les conditions météorologiques moyennes et les phénomènes météorologiques extrêmes, notamment la fréquence et l’intensité des sécheresses et des inondations. 

Du 7 au 18 novembre, le Canada et la communauté mondiale se rassembleront à Marrakech pour discuter des prochaines mesures à prendre pour atténuer les effets des changements climatiques. #COP22 http://ow.ly/6gQv305JB07","Les changements climatiques auront des répercussions sur les communautés de toute la planète. Ils auront à la fois une incidence sur les conditions météorologiques moyennes et les phénomènes météorologiques extrêmes, notamment la fréquence et l’intensité des sécheresses et des inondations. Du au novembre, le Canada et la communauté mondiale se rassembleront à Marrakech pour discuter des prochaines mesures à prendre pour atténuer les effets des changements climatiques.",['#COP22'],11,0,14,11,0,0,0,0,0,0,25,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,neutral,"['les', 'changement', 'climatiques', 'répercussion', 'les', 'communauté', 'toute', 'planète', 'ils', 'foi', 'incidence', 'les', 'condition', 'météorologiques', 'moyenne', 'les', 'phénomène', 'météorologiques', 'extrême', 'notamment', 'fréquence', ""l'intensité"", 'sécheresse', 'inondation', 'novembre', 'canada', 'communauté', 'mondiale', 'rassembleront', 'marrakech', 'discuter', 'prochaine', 'mesure', 'prendre', 'atténuer', 'les', 'effet', 'changement', 'climatiques', '#cop22', 'httpowly6gqv305jb07']","['changement', 'communauté', 'inondation', 'communauté', 'mondiale', 'changement']",Social,Social
