Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,lemmatized_text,FSDS_matched_keywords,FSDS_category
32,798775163588850_1214042418728787,2017-12-04 10:01:39,http://gph.is/2959Ivg,"C’est la #JournéeNationaleDuBiscuit! #SVQ le #Canada produit plus de 25 000 tonnes de biscuits par année? Célébrez avec nous et votez pour votre biscuit préféré. Nous publierons la recette secrète du biscuit gagnant demain! #AgCan
a)      Pain d’épice 
b)      Biscuit à la mélasse 
c)      Biscuit à la citrouille 
d)      Sablé",C’est la éeNationaleDuBiscuit! le produit plus de tonnes de biscuits par année? Célébrez avec nous et votez pour votre biscuit préféré. Nous publierons la recette secrète du biscuit gagnant demain! a) Pain d’épice b) Biscuit à la mélasse c) Biscuit à la citrouille d) Sablé,"['#Journ', '#SVQ', '#Canada', '#AgCan']",13,8,1,12,0,0,0,0,0,1,22,fr,0.03057851239669421,AgricultureCanadienne_facebook,['vote'],positive,"['produit', 'célébrez', '#agcan']",Economical,"[""c'est"", '#journéenationaledubiscuit', '#svq', '#canada', 'produit', 'plus', '25', '000', 'tonne', 'biscuit', 'année', 'célébrez', 'votez', 'biscuit', 'préféré', 'publierons', 'recette', 'secrète', 'biscuit', 'gagt', 'demain', '#agcan', 'pain', ""d'épice"", 'biscuit', 'mélasse', 'biscuit', 'citrouille', 'sablé']","['produit', 'produit', '#agcan', '#agcan']",Sustainable food
33,798775163588850_942414765891555,2016-10-26 12:25:11,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/942414765891555/?type=3,Martine Dorais (Ph. D.) a reçu récemment un doctorat honorifique de l’Université des sciences agricoles de la Suède pour sa vision et son expertise dans le domaine de la serriculture durable. Renseignez-vous davantage sur sa contribution et celle d’autres femmes canadiennes à la recherche scientifique en agriculture : http://ow.ly/DMsC305yHbo #Moisdelhistoiredesfemmes #GrâceàElle,Martine Dorais (Ph. D.) a reçu récemment un doctorat honorifique de l’Université des sciences agricoles de la Suède pour sa vision et son eertise dans le domaine de la serriculture durable. Renseignez-vous davantage sur sa contribution et celle d’autres femmes canadiennes à la recherche scientifique en agriculture : âceàElle,"['#Moisdelhistoiredesfemmes', '#Gr']",17,0,4,17,0,0,0,0,0,0,21,fr,0.0,AgricultureCanadienne_facebook,"['durable', 'agriculture', 'or']",neutral,"['vision', 'durable', 'femme', 'scientifique', 'scientifique', 'scientifique', 'agriculture', 'agriculture', '#grâceàelle']",Social,"['martine', 'dorais', 'ph', 'reçu', 'récemment', 'doctorat', 'honorifique', ""l'université"", 'science', 'agricoles', 'suède', 'vision', 'expertise', 'domaine', 'serriculture', 'durable', 'renseignez-vous', 'davantage', 'contribution', 'celle', ""d'autres"", 'femme', 'canadien', 'recherche', 'scientifique', 'agriculture', 'httpowlydmsc305yhbo', '#moisdelhistoiredesfemmes', '#grâceàelle']","['scientifique', 'agriculture']",Clean growth
34,798775163588850_1219362681530094,2017-12-12 10:51:35,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1219362681530094/?type=3,"Afin de marquer le début du sommet One Planet à Paris, nous tenons à souligner l’excellent travail que nos chercheurs accomplissent pour réduire l’impact de l’agriculture canadienne sur l’environnement : http://ow.ly/pbzR30hb3GC","Afin de marquer le début du sommet One Planet à Paris, nous tenons à souligner l’excellent travail que nos chercheurs accomplissent pour réduire l’impact de l’agriculture canadienne sur l’environnement : C",[],15,0,5,13,1,0,0,0,0,1,20,fr,0.0,AgricultureCanadienne_facebook,"['planet', 'environnement', 'agriculture', 'sommet one planet']",neutral,['réduire'],Environmental,"['afin', 'marquer', 'début', 'sommet', 'one', 'planet', 'pari', 'tenon', 'souligner', ""l'excellent"", 'travail', 'chercheur', 'accomplissent', 'réduire', ""l'impact"", ""l'agriculture"", 'canadien', ""l'environnement"", 'httpowlypbzr30hb3gc']","['one', 'travail']",Clean growth
35,798775163588850_1214803308652698,2017-12-05 14:05:04,http://ow.ly/ddoi30h28bn,"Savez-vous que il y a  des milliards de microorganismes dans une cuillerée de terre? En cette #JournéeMondialeDesSols, voyez comment ils jouent un rôle dans l’agriculture canadien: http://ow.ly/ddoi30h28bn","Savez-vous que il y a des milliards de microorganismes dans une cuillerée de terre? En cette éeMondialeDesSols, voyez comment ils jouent un rôle dans l’agriculture canadien:",['#Journ'],11,0,9,11,0,0,0,0,0,0,20,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'or']",neutral,"['terre', '#journéemondialedessols']",Economical,"['savez-vous', 'milliard', 'microorganismes', 'cuillerée', 'terre', 'cette', '#journéemondialedessols', 'voyez', 'comment', 'ils', 'jouent', 'rôle', ""l'agriculture"", 'canadien', 'httpowlyddoi30h28bn']","['terre', 'terre', '#journéemondialedessols', '#journéemondialedessols']",Sustainably managed lands and forests
36,798775163588850_1142390669227296,2017-08-03 13:15:11,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1142390669227296/?type=3,"Pour qu’une truie produise suffisamment de lait pour ses porcelets, elle doit être bien nourrie non seulement pendant la lactation, mais aussi pendant la gestion. Pour en savoir plus : ow.ly/U6fY30e8Fw0","Pour qu’une truie produise suffisamment de lait pour ses porcelets, elle doit être bien nourrie non seulement pendant la lactation, mais aussi pendant la gestion. Pour en savoir plus : 0",[],11,2,5,10,1,0,0,0,0,0,18,fr,0.015625,AgricultureCanadienne_facebook,['or'],positive,[],unknown,"[""qu'une"", 'truie', 'produise', 'suffisamment', 'lait', 'porcelet', 'doit', 'être', 'bien', 'nourrie', 'non', 'seulement', 'pendant', 'lactation', 'aussi', 'pendant', 'gestion', 'savoir', 'plus', 'owlyu6fy30e8fw0']",[],unknown
37,798775163588850_999364773529887,2017-01-05 13:30:26,https://youtu.be/oz0s7VPaWDM,Nos chercheurs ont mis au point un nouveau système d’éclairage des serres en combinant les technologies SHP et DEL. Les résultats révèlent que ce système peut améliorer le rendement et la valeur nutritionnelle des cultures de serre. Renseignez-vous sur cette découverte : https://youtu.be/oz0s7VPaWDM,Nos chercheurs ont mis au point un nouveau système d’éclairage des serres en combinant les technologies SHP et DEL. Les résultats révèlent que ce système peut améliorer le rendement et la valeur nutritionnelle des cultures de serre. Renseignez-vous sur cette découverte :,[],7,1,10,7,0,0,0,0,0,0,18,fr,0.0,AgricultureCanadienne_facebook,"['eau', 'or', 'vert', 'air']",neutral,"['technologie', 'rendement', 'culture']",Economical,"['chercheur', 'mis', 'point', 'nouveau', 'système', ""d'éclairage"", 'serre', 'combit', 'les', 'technologie', 'shp', 'del', 'les', 'résultat', 'révèlent', 'système', 'peut', 'améliorer', 'rendement', 'valeur', 'nutritionnelle', 'culture', 'serre', 'renseignez-vous', 'cette', 'découverte', 'httpsyoutubeoz0s7vpawdm']","['technologie', 'technologie', 'technologie', 'technologie']",Effective action on climate change
38,798775163588850_1039727159493648,2017-03-08 12:10:13,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1039727159493648/?type=3,"Mme Louise Deschênes (Ph. D.), chercheur à Agriculture et Agroalimentaire Canada, adore mettre à profit son expertise et sa créativité pour régler des problèmes pour les Canadiens. À son avis, rien ne vaut l’émerveillement que suscite une nouvelle découverte. #JournéeInternationaleDesFemmes #OptezScience #FemmesDeScience #JIF2017","Mme Louise Deschênes (Ph. D.), chercheur à Agriculture et Agroalimentaire Canada, adore mettre à profit son eertise et sa créativité pour régler des problèmes pour les Canadiens. À son avis, rien ne vaut l’émerveillement que suscite une nouvelle découverte. éeInternationaleDesFemmes","['#Journ', '#OptezScience', '#FemmesDeScience', '#JIF2017']",15,0,3,13,2,0,0,0,0,0,18,fr,0.0,AgricultureCanadienne_facebook,"['mer', 'agriculture', 'or', 'vert', 'air']",neutral,"['agriculture', 'agriculture', '#jif2017']",Social,"['mme', 'louise', 'deschênes', 'ph', 'chercheur', 'agriculture', 'agroalimentaire', 'canada', 'adore', 'mettre', 'profit', 'expertise', 'créativité', 'régler', 'problème', 'les', 'canadien', 'avis', 'rien', 'vaut', ""l'émerveillement"", 'suscite', 'nouveau', 'découverte', '#journéeinternationaledesfemmes', '#optezscience', '#femmesdescience', '#jif2017']",['agriculture'],Sustainable food
39,798775163588850_1002308549902176,2017-01-10 12:10:12,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1002308549902176/?type=3,"Saviez-vous que le secteur agricole nous alimente, crée de l’emploi et compte pour plus de 100 millions de dollars dans l’économie canadienne? Apprenez-en davantage et aidez-nous à célébrer 150 ans d’agriculture : http://www.agr.gc.ca/150agriculture #Canada150","Saviez-vous que le secteur agricole nous alimente, crée de l’emploi et compte pour plus de millions de dollars dans l’économie canadienne? Apprenez-en davantage et aidez-nous à célébrer ans d’agriculture :",['#Canada150'],10,2,5,10,0,0,0,0,0,0,17,fr,0.0,AgricultureCanadienne_facebook,['agriculture'],neutral,"['secteur', 'agricole', 'dollar', 'célébrer', '#canada150']",Economical,"['saviez-vous', 'secteur', 'agricole', 'alimente', 'crée', ""l'emploi"", 'compte', 'plus', '100', 'million', 'dollar', ""l'économie"", 'canadien', 'apprenez-en', 'davantage', 'aidez-nous', 'célébrer', '150', 'an', ""d'agriculture"", 'httpwwwagrgcca150agriculture', '#canada150']","['secteur', 'agricole']",Clean growth
40,798775163588850_831745170291849,2016-04-18 10:59:14,http://nouvelles.gc.ca/web/article-fr.do?mthd=index&crtr.page=1&nid=1053209&_ga=1.1337266.282167464.1431699462,Avez-vous besoin d’aide pour apporter des améliorations vertes à votre ferme? Embauchez un stagiaire dans le cadre de l’initiative de création d’emplois verts pour les jeunes dans le domaine de l’agriculture. Pour de plus amples renseignements : http://ow.ly/4mOSS1,Avez-vous besoin d’aide pour apporter des améliorations vertes à votre ferme? Embauchez un stagiaire dans le cadre de l’initiative de création d’emplois verts pour les jeunes dans le domaine de l’agriculture. Pour de plus amples renseignements : 1,[],4,1,12,4,0,0,0,0,0,0,17,fr,0.0,AgricultureCanadienne_facebook,"['agriculture', 'or', 'vert', 'air']",neutral,"['ferme', 'stagiaire', 'vert', 'jeune']",Social,"['avez-vous', 'besoin', ""d'aide"", 'apporter', 'amélioration', 'verte', 'ferme', 'embauchez', 'stagiaire', 'cadre', ""l'initiative"", 'création', ""d'emplois"", 'vert', 'les', 'jeune', 'domaine', ""l'agriculture"", 'plus', 'amples', 'renseignement', 'httpowly4moss1']",['ferme'],Sustainable food
41,798775163588850_860663504066682,2016-06-15 10:00:31,http://ow.ly/ihTD301hPNK,"Nos scientifiques ont trouvé des façons d’aider nos producteurs laitiers à économiser, tout en protégeant l’environnement. Apprenez-en plus : http://ow.ly/ihTD301hPNK","Nos scientifiques ont trouvé des façons d’aider nos producteurs laitiers à économiser, tout en protégeant l’environnement. Apprenez-en plus :",[],5,0,12,5,0,0,0,0,0,0,17,fr,0.0,AgricultureCanadienne_facebook,['environnement'],neutral,"['scientifique', 'scientifique', 'scientifique', 'laitier']",Economical,"['scientifique', 'trouvé', 'façon', ""d'aider"", 'producteur', 'laitier', 'économiser', 'tout', 'protégeant', ""l'environnement"", 'apprenez-en', 'plus', 'httpowlyihtd301hpnk']","['scientifique', 'producteur', 'producteur', 'laitier']",Clean growth
42,798775163588850_942381625894869,2016-10-26 11:07:06,http://ow.ly/a0FG305yGMy,Vous voulez une autre raison d’#AimerLesLégumineuses? Nos chercheurs ont découvert que la consommation régulière de légumineuses peut aider à réduire votre taux de glucose et de cholestérol sanguins. Apprenez-en davantage sur cette découverte : http://ow.ly/a0FG305yGMy,Vous voulez une autre raison d’égumineuses? Nos chercheurs ont découvert que la consommation régulière de légumineuses peut aider à réduire votre taux de glucose et de cholestérol sanguins. Apprenez-en davantage sur cette découverte :,['#AimerLesL'],12,2,3,11,1,0,0,0,0,0,17,fr,0.0,AgricultureCanadienne_facebook,['vert'],neutral,"['consommation', 'légumineuse', 'aider', 'réduire']",Economical,"['voulez', 'autre', 'raison', ""d'#aimerleslégumineuses"", 'chercheur', 'découvert', 'consommation', 'régulier', 'légumineuse', 'peut', 'aider', 'réduire', 'taux', 'glucose', 'cholestérol', 'sanguin', 'apprenez-en', 'davantage', 'cette', 'découverte', 'httpowlya0fg305ygmy']",['légumineuse'],Sustainable food
43,798775163588850_1182051788594517,2017-10-16 11:00:00,https://www.facebook.com/AgricultureCanadienne/videos/1182051788594517/,"Nous devons accroître les rendements des cultures tout en nous assurant d’obtenir la meilleure valeur nutritive pour les Canadiens. Écoutez notre chercheuse, Mme Nancy Ames (Ph. D.), parler des défis à relever pour créer des versions plus saines de divers produits, dont le pain :","Nous devons accroître les rendements des cultures tout en nous assurant d’obtenir la meilleure valeur nutritive pour les Canadiens. Écoutez notre chercheuse, Mme Nancy Ames (Ph. D.), parler des défis à relever pour créer des versions plus saines de divers produits, dont le pain :",[],13,2,1,13,0,0,0,0,0,0,16,fr,0.0,AgricultureCanadienne_facebook,['culture'],neutral,"['rendement', 'culture', 'produit']",Economical,"['devon', 'accroître', 'les', 'rendement', 'culture', 'tout', 'assurant', ""d'obtenir"", 'meilleur', 'valeur', 'nutritive', 'les', 'canadien', 'écoutez', 'chercheur', 'mme', 'nancy', 'ames', 'ph', 'parler', 'défi', 'relever', 'créer', 'version', 'plus', 'saines', 'divers', 'produit', 'dont', 'pain']","['produit', 'produit']",Clean growth
44,798775163588850_1182052528594443,2017-10-16 13:00:00,https://www.facebook.com/AgricultureCanadienne/videos/1182052528594443/,"De petits cerisiers canadiens offrant des rendements plus élevés, voilà sur quoi se penche notre chercheuse Mme Suzanne Blatt (Ph. D.) Écoutez-la vous expliquer comment cela accroîtra la sécurité dans les vergers, exigera moins de main-d’œuvre et haussera la productivité :","De petits cerisiers canadiens offrant des rendements plus élevés, voilà sur quoi se penche notre chercheuse Mme Suzanne Blatt (Ph. D.) Écoutez-la vous eliquer comment cela accroîtra la sécurité dans les vergers, exigera moins de main-d’œuvre et haussera la productivité :",[],11,1,4,11,0,0,0,0,0,0,16,fr,0.0,AgricultureCanadienne_facebook,"['oil', 'rendement']",neutral,"['rendement', 'productivité']",Economical,"['petit', 'cerisier', 'canadien', 'offrant', 'rendement', 'plus', 'élevés', 'voilà', 'quoi', 'penche', 'chercheur', 'mme', 'suzanne', 'blatt', 'ph', 'écoutez-la', 'expliquer', 'comment', 'cela', 'accroîtra', 'sécurité', 'les', 'verger', 'exigera', 'moins', ""main-d'œuvre"", 'haussera', 'productivité']",[],unknown
45,798775163588850_1075831449216552,2017-04-26 10:41:18,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1075831449216552/?type=3,Présentez votre demande de participation à l’Initiative de stage en agroenvironnement dès aujourd’hui : http://ow.ly/gZNx30bc8Sc,Présentez votre demande de participation à l’Initiative de stage en agroenvironnement dès aujourd’hui : c,[],5,1,10,5,0,0,0,0,0,0,16,fr,0.0,AgricultureCanadienne_facebook,['environnement'],neutral,[],unknown,"['présentez', 'demande', 'participation', ""l'initiative"", 'stage', 'agroenvironnement', 'dès', ""aujourd'hui"", 'httpowlygznx30bc8sc']",[],unknown
46,798775163588850_1209774375822258,2017-11-27 16:00:47,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1209774375822258/?type=3,"Nos chercheurs travaillent fort pour que l’agriculture canadienne soit moderne, durable et efficace. Apprenez-en plus sur les recherches en cours : http://ow.ly/1Sbc30gQzxp","Nos chercheurs travaillent fort pour que l’agriculture canadienne soit moderne, durable et efficace. Apprenez-en plus sur les recherches en cours :",[],13,2,1,13,0,0,0,0,0,0,16,fr,0.0,AgricultureCanadienne_facebook,"['durable', 'agriculture', 'or']",neutral,['durable'],Environmental,"['chercheur', 'travaillent', 'fort', ""l'agriculture"", 'canadien', 'moderne', 'durable', 'efficace', 'apprenez-en', 'plus', 'les', 'recherche', 'cour', 'httpowly1sbc30gqzxp']",['moderne'],Modern and resilient infrastructure
